"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",165,"limma_2step",0.0475866336633663,NA
"typeI_balance","balanced",165,"limma_1step",0.0545173267326733,NA
"typeI_balance","same_imbalance",165,"limma_2step",0.0293935643564356,NA
"typeI_balance","same_imbalance",165,"limma_1step",0.0318069306930693,NA
"typeI_balance","opp_imbalance",165,"limma_2step",0.0220915841584158,NA
"typeI_balance","opp_imbalance",165,"limma_1step",0.0319925742574257,NA
"typeI_balance","half_imbalance",165,"limma_2step",0.0630569306930693,NA
"typeI_balance","half_imbalance",165,"limma_1step",0.0714108910891089,NA
"power_size","5",165,"limma_2step",0.0714689265536723,0.4485
"power_size","5",165,"limma_1step",0.0753531073446328,0.469
"power_size","10",165,"limma_2step",0.0509887005649718,0.615
"power_size","10",165,"limma_1step",0.0548022598870056,0.612
"power_size","30",165,"limma_2step",0.0674435028248588,0.8475
"power_size","30",165,"limma_1step",0.0760593220338983,0.8445
"power_size","50",165,"limma_2step",0.0319915254237288,0.9465
"power_size","50",165,"limma_1step",0.0288841807909605,0.943
"power_balance","balanced",165,"limma_2step",0.030225988700565,0.94
"power_balance","balanced",165,"limma_1step",0.0283898305084746,0.928
"power_balance","same_imbalance",165,"limma_2step",0.0222457627118644,0.931
"power_balance","same_imbalance",165,"limma_1step",0.0221751412429379,0.9175
"power_balance","opp_imbalance",165,"limma_2step",0.0269774011299435,0.903
"power_balance","opp_imbalance",165,"limma_1step",0.0180084745762712,0.908
"power_balance","half_imbalance",165,"limma_2step",0.032274011299435,0.9405
"power_balance","half_imbalance",165,"limma_1step",0.0299435028248588,0.935
"power_effect","0.3",165,"limma_2step",0.0240112994350282,0.431
"power_effect","0.3",165,"limma_1step",0.0228813559322034,0.415
"power_effect","0.5",165,"limma_2step",0.0252118644067797,0.6945
"power_effect","0.5",165,"limma_1step",0.0240819209039548,0.6765
"power_effect","0.7",165,"limma_2step",0.0271186440677966,0.849
"power_effect","0.7",165,"limma_1step",0.0257768361581921,0.831
"power_effect","1",165,"limma_2step",0.0319915254237288,0.9465
"power_effect","1",165,"limma_1step",0.0288841807909605,0.943
