"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",175,"limma_2step",0.0554455445544554,NA
"typeI_balance","balanced",175,"limma_1step",0.0610767326732673,NA
"typeI_balance","same_imbalance",175,"limma_2step",0.0309405940594059,NA
"typeI_balance","same_imbalance",175,"limma_1step",0.0315594059405941,NA
"typeI_balance","opp_imbalance",175,"limma_2step",0.0300742574257426,NA
"typeI_balance","opp_imbalance",175,"limma_1step",0.0328589108910891,NA
"typeI_balance","half_imbalance",175,"limma_2step",0.0448638613861386,NA
"typeI_balance","half_imbalance",175,"limma_1step",0.0412747524752475,NA
"power_size","5",175,"limma_2step",0.0375706214689266,0.408
"power_size","5",175,"limma_1step",0.0307909604519774,0.4275
"power_size","10",175,"limma_2step",0.0582627118644068,0.5805
"power_size","10",175,"limma_1step",0.0621468926553672,0.581
"power_size","30",175,"limma_2step",0.036864406779661,0.8525
"power_size","30",175,"limma_1step",0.0385593220338983,0.8545
"power_size","50",175,"limma_2step",0.0833333333333333,0.922
"power_size","50",175,"limma_1step",0.0906073446327684,0.917
"power_balance","balanced",175,"limma_2step",0.0811440677966102,0.908
"power_balance","balanced",175,"limma_1step",0.0896892655367232,0.8995
"power_balance","same_imbalance",175,"limma_2step",0.12069209039548,0.883
"power_balance","same_imbalance",175,"limma_1step",0.142514124293785,0.8705
"power_balance","opp_imbalance",175,"limma_2step",0.0745056497175141,0.898
"power_balance","opp_imbalance",175,"limma_1step",0.0805084745762712,0.892
"power_balance","half_imbalance",175,"limma_2step",0.0825564971751412,0.903
"power_balance","half_imbalance",175,"limma_1step",0.0915254237288136,0.8975
"power_effect","0.3",175,"limma_2step",0.071045197740113,0.467
"power_effect","0.3",175,"limma_1step",0.0812853107344633,0.4605
"power_effect","0.5",175,"limma_2step",0.0732344632768362,0.678
"power_effect","0.5",175,"limma_1step",0.0836158192090395,0.672
"power_effect","0.7",175,"limma_2step",0.0762005649717514,0.8185
"power_effect","0.7",175,"limma_1step",0.0865819209039548,0.806
"power_effect","1",175,"limma_2step",0.0833333333333333,0.922
"power_effect","1",175,"limma_1step",0.0906073446327684,0.917
