"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",155,"limma_2step",0.0656559405940594,NA
"typeI_balance","balanced",155,"limma_1step",0.0584777227722772,NA
"typeI_balance","same_imbalance",155,"limma_2step",0.116769801980198,NA
"typeI_balance","same_imbalance",155,"limma_1step",0.111200495049505,NA
"typeI_balance","opp_imbalance",155,"limma_2step",0.0711014851485148,NA
"typeI_balance","opp_imbalance",155,"limma_1step",0.0838490099009901,NA
"typeI_balance","half_imbalance",155,"limma_2step",0.0920792079207921,NA
"typeI_balance","half_imbalance",155,"limma_1step",0.0894183168316832,NA
"power_size","5",155,"limma_2step",0.0393361581920904,0.3355
"power_size","5",155,"limma_1step",0.0346045197740113,0.3485
"power_size","10",155,"limma_2step",0.065819209039548,0.5985
"power_size","10",155,"limma_1step",0.0567796610169492,0.609
"power_size","30",155,"limma_2step",0.0660310734463277,0.8595
"power_size","30",155,"limma_1step",0.0697033898305085,0.8585
"power_size","50",155,"limma_2step",0.0765536723163842,0.9185
"power_size","50",155,"limma_1step",0.0689265536723164,0.9155
"power_balance","balanced",155,"limma_2step",0.0762005649717514,0.9085
"power_balance","balanced",155,"limma_1step",0.0685734463276836,0.9045
"power_balance","same_imbalance",155,"limma_2step",0.0720338983050847,0.908
"power_balance","same_imbalance",155,"limma_1step",0.0752118644067797,0.8975
"power_balance","opp_imbalance",155,"limma_2step",0.0658898305084746,0.8915
"power_balance","opp_imbalance",155,"limma_1step",0.0615112994350282,0.9005
"power_balance","half_imbalance",155,"limma_2step",0.0703389830508475,0.9135
"power_balance","half_imbalance",155,"limma_1step",0.0704802259887006,0.905
"power_effect","0.3",155,"limma_2step",0.075,0.45
"power_effect","0.3",155,"limma_1step",0.0663135593220339,0.439
"power_effect","0.5",155,"limma_2step",0.0742231638418079,0.6685
"power_effect","0.5",155,"limma_1step",0.0661723163841808,0.6705
"power_effect","0.7",155,"limma_2step",0.0739406779661017,0.8145
"power_effect","0.7",155,"limma_1step",0.0672316384180791,0.8195
"power_effect","1",155,"limma_2step",0.0765536723163842,0.9185
"power_effect","1",155,"limma_1step",0.0689265536723164,0.9155
