"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",183,"limma_2step",0.0836014851485149,NA
"typeI_balance","balanced",183,"limma_1step",0.0973391089108911,NA
"typeI_balance","same_imbalance",183,"limma_2step",0.0905321782178218,NA
"typeI_balance","same_imbalance",183,"limma_1step",0.120544554455446,NA
"typeI_balance","opp_imbalance",183,"limma_2step",0.0793935643564356,NA
"typeI_balance","opp_imbalance",183,"limma_1step",0.107920792079208,NA
"typeI_balance","half_imbalance",183,"limma_2step",0.0662747524752475,NA
"typeI_balance","half_imbalance",183,"limma_1step",0.0923886138613861,NA
"power_size","5",183,"limma_2step",0.0947033898305085,0.4535
"power_size","5",183,"limma_1step",0.105508474576271,0.4725
"power_size","10",183,"limma_2step",0.0918079096045198,0.65
"power_size","10",183,"limma_1step",0.0997175141242938,0.652
"power_size","30",183,"limma_2step",0.0812853107344633,0.8555
"power_size","30",183,"limma_1step",0.0834039548022599,0.851
"power_size","50",183,"limma_2step",0.104449152542373,0.9325
"power_size","50",183,"limma_1step",0.100423728813559,0.9255
"power_balance","balanced",183,"limma_2step",0.10225988700565,0.921
"power_balance","balanced",183,"limma_1step",0.0988700564971751,0.911
"power_balance","same_imbalance",183,"limma_2step",0.0957627118644068,0.917
"power_balance","same_imbalance",183,"limma_1step",0.0904661016949153,0.91
"power_balance","opp_imbalance",183,"limma_2step",0.0885593220338983,0.91
"power_balance","opp_imbalance",183,"limma_1step",0.098728813559322,0.897
"power_balance","half_imbalance",183,"limma_2step",0.0959039548022599,0.9215
"power_balance","half_imbalance",183,"limma_1step",0.0937146892655367,0.9205
"power_effect","0.3",183,"limma_2step",0.0923728813559322,0.4715
"power_effect","0.3",183,"limma_1step",0.0924435028248588,0.473
"power_effect","0.5",183,"limma_2step",0.0962570621468927,0.7025
"power_effect","0.5",183,"limma_1step",0.0948446327683616,0.689
"power_effect","0.7",183,"limma_2step",0.0995056497175141,0.8355
"power_effect","0.7",183,"limma_1step",0.0975282485875706,0.8255
"power_effect","1",183,"limma_2step",0.104449152542373,0.9325
"power_effect","1",183,"limma_1step",0.100423728813559,0.9255
