"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",104,"limma_2step",0.039480198019802,NA
"typeI_balance","balanced",104,"limma_1step",0.0412747524752475,NA
"typeI_balance","same_imbalance",104,"limma_2step",0.0136757425742574,NA
"typeI_balance","same_imbalance",104,"limma_1step",0.0114480198019802,NA
"typeI_balance","opp_imbalance",104,"limma_2step",0.0178217821782178,NA
"typeI_balance","opp_imbalance",104,"limma_1step",0.0180074257425743,NA
"typeI_balance","half_imbalance",104,"limma_2step",0.0266707920792079,NA
"typeI_balance","half_imbalance",104,"limma_1step",0.0270420792079208,NA
"power_size","5",104,"limma_2step",0.0269774011299435,0.357
"power_size","5",104,"limma_1step",0.0238700564971751,0.392
"power_size","10",104,"limma_2step",0.0420197740112994,0.5955
"power_size","10",104,"limma_1step",0.0421610169491525,0.6085
"power_size","30",104,"limma_2step",0.048728813559322,0.8695
"power_size","30",104,"limma_1step",0.0504943502824859,0.859
"power_size","50",104,"limma_2step",0.0362994350282486,0.9455
"power_size","50",104,"limma_1step",0.0355225988700565,0.936
"power_balance","balanced",104,"limma_2step",0.034816384180791,0.936
"power_balance","balanced",104,"limma_1step",0.0349576271186441,0.9265
"power_balance","same_imbalance",104,"limma_2step",0.0461158192090395,0.922
"power_balance","same_imbalance",104,"limma_1step",0.0505649717514124,0.9105
"power_balance","opp_imbalance",104,"limma_2step",0.0523305084745763,0.914
"power_balance","opp_imbalance",104,"limma_1step",0.058545197740113,0.913
"power_balance","half_imbalance",104,"limma_2step",0.0499293785310734,0.928
"power_balance","half_imbalance",104,"limma_1step",0.0489406779661017,0.922
"power_effect","0.3",104,"limma_2step",0.0319915254237288,0.4375
"power_effect","0.3",104,"limma_1step",0.0314971751412429,0.4305
"power_effect","0.5",104,"limma_2step",0.0320621468926554,0.684
"power_effect","0.5",104,"limma_1step",0.0311440677966102,0.6685
"power_effect","0.7",104,"limma_2step",0.032909604519774,0.842
"power_effect","0.7",104,"limma_1step",0.0324858757062147,0.825
"power_effect","1",104,"limma_2step",0.0362994350282486,0.9455
"power_effect","1",104,"limma_1step",0.0355225988700565,0.936
