"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",127,"limma_2step",0.0501237623762376,NA
"typeI_balance","balanced",127,"limma_1step",0.0466584158415842,NA
"typeI_balance","same_imbalance",127,"limma_2step",0.036509900990099,NA
"typeI_balance","same_imbalance",127,"limma_1step",0.0334777227722772,NA
"typeI_balance","opp_imbalance",127,"limma_2step",0.0281559405940594,NA
"typeI_balance","opp_imbalance",127,"limma_1step",0.030259900990099,NA
"typeI_balance","half_imbalance",127,"limma_2step",0.0486386138613861,NA
"typeI_balance","half_imbalance",127,"limma_1step",0.0478341584158416,NA
"power_size","5",127,"limma_2step",0.0253531073446328,0.3615
"power_size","5",127,"limma_1step",0.025635593220339,0.393
"power_size","10",127,"limma_2step",0.0518361581920904,0.6205
"power_size","10",127,"limma_1step",0.0484463276836158,0.6225
"power_size","30",127,"limma_2step",0.0259887005649717,0.8855
"power_size","30",127,"limma_1step",0.0253531073446328,0.881
"power_size","50",127,"limma_2step",0.0253531073446328,0.953
"power_size","50",127,"limma_1step",0.0220338983050847,0.948
"power_balance","balanced",127,"limma_2step",0.0250706214689266,0.948
"power_balance","balanced",127,"limma_1step",0.0216101694915254,0.9375
"power_balance","same_imbalance",127,"limma_2step",0.030225988700565,0.931
"power_balance","same_imbalance",127,"limma_1step",0.0285310734463277,0.9175
"power_balance","opp_imbalance",127,"limma_2step",0.0561440677966102,0.917
"power_balance","opp_imbalance",127,"limma_1step",0.0478107344632768,0.9145
"power_balance","half_imbalance",127,"limma_2step",0.0205508474576271,0.946
"power_balance","half_imbalance",127,"limma_1step",0.0179378531073446,0.943
"power_effect","0.3",127,"limma_2step",0.0201271186440678,0.4255
"power_effect","0.3",127,"limma_1step",0.0184322033898305,0.4195
"power_effect","0.5",127,"limma_2step",0.0220338983050847,0.681
"power_effect","0.5",127,"limma_1step",0.0189971751412429,0.6685
"power_effect","0.7",127,"limma_2step",0.0231638418079096,0.8565
"power_effect","0.7",127,"limma_1step",0.0198446327683616,0.8455
"power_effect","1",127,"limma_2step",0.0253531073446328,0.953
"power_effect","1",127,"limma_1step",0.0220338983050847,0.948
