"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",180,"limma_2step",0.0375,NA
"typeI_balance","balanced",180,"limma_1step",0.0331064356435644,NA
"typeI_balance","same_imbalance",180,"limma_2step",0.0252475247524752,NA
"typeI_balance","same_imbalance",180,"limma_1step",0.0241955445544554,NA
"typeI_balance","opp_imbalance",180,"limma_2step",0.0336014851485149,NA
"typeI_balance","opp_imbalance",180,"limma_1step",0.0347153465346535,NA
"typeI_balance","half_imbalance",180,"limma_2step",0.0301361386138614,NA
"typeI_balance","half_imbalance",180,"limma_1step",0.0277846534653465,NA
"power_size","5",180,"limma_2step",0.0692090395480226,0.405
"power_size","5",180,"limma_1step",0.0711158192090395,0.4255
"power_size","10",180,"limma_2step",0.0359463276836158,0.5955
"power_size","10",180,"limma_1step",0.0320621468926554,0.6135
"power_size","30",180,"limma_2step",0.128319209039548,0.829
"power_size","30",180,"limma_1step",0.134392655367232,0.828
"power_size","50",180,"limma_2step",0.0964689265536723,0.91
"power_size","50",180,"limma_1step",0.0955508474576271,0.9065
"power_balance","balanced",180,"limma_2step",0.0951977401129944,0.8985
"power_balance","balanced",180,"limma_1step",0.0958333333333333,0.892
"power_balance","same_imbalance",180,"limma_2step",0.196680790960452,0.853
"power_balance","same_imbalance",180,"limma_1step",0.188912429378531,0.8535
"power_balance","opp_imbalance",180,"limma_2step",0.0534604519774011,0.8945
"power_balance","opp_imbalance",180,"limma_1step",0.046045197740113,0.9005
"power_balance","half_imbalance",180,"limma_2step",0.192584745762712,0.864
"power_balance","half_imbalance",180,"limma_1step",0.194774011299435,0.864
"power_effect","0.3",180,"limma_2step",0.0918079096045198,0.4645
"power_effect","0.3",180,"limma_1step",0.0951271186440678,0.466
"power_effect","0.5",180,"limma_2step",0.0920197740112994,0.6665
"power_effect","0.5",180,"limma_1step",0.094774011299435,0.672
"power_effect","0.7",180,"limma_2step",0.0926553672316384,0.801
"power_effect","0.7",180,"limma_1step",0.094774011299435,0.798
"power_effect","1",180,"limma_2step",0.0964689265536723,0.91
"power_effect","1",180,"limma_1step",0.0955508474576271,0.9065
