"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",108,"limma_2step",0.0327351485148515,NA
"typeI_balance","balanced",108,"limma_1step",0.0405321782178218,NA
"typeI_balance","same_imbalance",108,"limma_2step",0.153094059405941,NA
"typeI_balance","same_imbalance",108,"limma_1step",0.175185643564356,NA
"typeI_balance","opp_imbalance",108,"limma_2step",0.0305693069306931,NA
"typeI_balance","opp_imbalance",108,"limma_1step",0.0315594059405941,NA
"typeI_balance","half_imbalance",108,"limma_2step",0.100123762376238,NA
"typeI_balance","half_imbalance",108,"limma_1step",0.131126237623762,NA
"power_size","5",108,"limma_2step",0.0502118644067797,0.408
"power_size","5",108,"limma_1step",0.0589689265536723,0.434
"power_size","10",108,"limma_2step",0.0346751412429378,0.6175
"power_size","10",108,"limma_1step",0.043361581920904,0.6385
"power_size","30",108,"limma_2step",0.0448446327683616,0.8705
"power_size","30",108,"limma_1step",0.0390536723163842,0.8665
"power_size","50",108,"limma_2step",0.0437146892655367,0.947
"power_size","50",108,"limma_1step",0.0428672316384181,0.9415
"power_balance","balanced",108,"limma_2step",0.0430790960451977,0.9385
"power_balance","balanced",108,"limma_1step",0.0422316384180791,0.934
"power_balance","same_imbalance",108,"limma_2step",0.0712570621468927,0.916
"power_balance","same_imbalance",108,"limma_1step",0.0682203389830508,0.911
"power_balance","opp_imbalance",108,"limma_2step",0.0590395480225989,0.9195
"power_balance","opp_imbalance",108,"limma_1step",0.0562146892655367,0.9155
"power_balance","half_imbalance",108,"limma_2step",0.0655367231638418,0.927
"power_balance","half_imbalance",108,"limma_1step",0.0594632768361582,0.923
"power_effect","0.3",108,"limma_2step",0.0365819209039548,0.451
"power_effect","0.3",108,"limma_1step",0.0373587570621469,0.4365
"power_effect","0.5",108,"limma_2step",0.0371468926553672,0.714
"power_effect","0.5",108,"limma_1step",0.0379943502824859,0.6905
"power_effect","0.7",108,"limma_2step",0.0395480225988701,0.86
"power_effect","0.7",108,"limma_1step",0.0402542372881356,0.847
"power_effect","1",108,"limma_2step",0.0437146892655367,0.947
"power_effect","1",108,"limma_1step",0.0428672316384181,0.9415
