"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",179,"limma_2step",0.0586014851485148,NA
"typeI_balance","balanced",179,"limma_1step",0.0565594059405941,NA
"typeI_balance","same_imbalance",179,"limma_2step",0.0944925742574257,NA
"typeI_balance","same_imbalance",179,"limma_1step",0.0991955445544555,NA
"typeI_balance","opp_imbalance",179,"limma_2step",0.0303217821782178,NA
"typeI_balance","opp_imbalance",179,"limma_1step",0.0241955445544554,NA
"typeI_balance","half_imbalance",179,"limma_2step",0.079269801980198,NA
"typeI_balance","half_imbalance",179,"limma_1step",0.0839108910891089,NA
"power_size","5",179,"limma_2step",0.0474576271186441,0.357
"power_size","5",179,"limma_1step",0.0446327683615819,0.3825
"power_size","10",179,"limma_2step",0.061228813559322,0.5855
"power_size","10",179,"limma_1step",0.0569209039548023,0.5995
"power_size","30",179,"limma_2step",0.0479519774011299,0.867
"power_size","30",179,"limma_1step",0.0529661016949153,0.8615
"power_size","50",179,"limma_2step",0.0559322033898305,0.9435
"power_size","50",179,"limma_1step",0.056638418079096,0.9375
"power_balance","balanced",179,"limma_2step",0.0542372881355932,0.9305
"power_balance","balanced",179,"limma_1step",0.0545197740112994,0.924
"power_balance","same_imbalance",179,"limma_2step",0.0588983050847458,0.911
"power_balance","same_imbalance",179,"limma_1step",0.0657485875706215,0.901
"power_balance","opp_imbalance",179,"limma_2step",0.0674435028248588,0.897
"power_balance","opp_imbalance",179,"limma_1step",0.0747175141242938,0.896
"power_balance","half_imbalance",179,"limma_2step",0.067090395480226,0.9145
"power_balance","half_imbalance",179,"limma_1step",0.0640536723163842,0.918
"power_effect","0.3",179,"limma_2step",0.0486581920903955,0.453
"power_effect","0.3",179,"limma_1step",0.0488700564971751,0.43
"power_effect","0.5",179,"limma_2step",0.0507062146892655,0.6855
"power_effect","0.5",179,"limma_1step",0.050635593220339,0.666
"power_effect","0.7",179,"limma_2step",0.0513418079096045,0.8405
"power_effect","0.7",179,"limma_1step",0.0516949152542373,0.8235
"power_effect","1",179,"limma_2step",0.0559322033898305,0.9435
"power_effect","1",179,"limma_1step",0.056638418079096,0.9375
