"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",176,"limma_2step",0.0326732673267327,NA
"typeI_balance","balanced",176,"limma_1step",0.0295173267326733,NA
"typeI_balance","same_imbalance",176,"limma_2step",0.0470915841584158,NA
"typeI_balance","same_imbalance",176,"limma_1step",0.0559405940594059,NA
"typeI_balance","opp_imbalance",176,"limma_2step",0.0230816831683168,NA
"typeI_balance","opp_imbalance",176,"limma_1step",0.0242574257425743,NA
"typeI_balance","half_imbalance",176,"limma_2step",0.0391707920792079,NA
"typeI_balance","half_imbalance",176,"limma_1step",0.0405940594059406,NA
"power_size","5",176,"limma_2step",0.0254237288135593,0.2965
"power_size","5",176,"limma_1step",0.0216101694915254,0.3185
"power_size","10",176,"limma_2step",0.0334039548022599,0.587
"power_size","10",176,"limma_1step",0.0298728813559322,0.5815
"power_size","30",176,"limma_2step",0.0581214689265537,0.8585
"power_size","30",176,"limma_1step",0.0706214689265537,0.844
"power_size","50",176,"limma_2step",0.0439265536723164,0.939
"power_size","50",176,"limma_1step",0.0338276836158192,0.938
"power_balance","balanced",176,"limma_2step",0.0420197740112994,0.9295
"power_balance","balanced",176,"limma_1step",0.0327683615819209,0.9275
"power_balance","same_imbalance",176,"limma_2step",0.0223870056497175,0.9275
"power_balance","same_imbalance",176,"limma_1step",0.0215395480225989,0.923
"power_balance","opp_imbalance",176,"limma_2step",0.0260593220338983,0.9165
"power_balance","opp_imbalance",176,"limma_1step",0.0177966101694915,0.9195
"power_balance","half_imbalance",176,"limma_2step",0.0323446327683616,0.932
"power_balance","half_imbalance",176,"limma_1step",0.0254237288135593,0.929
"power_effect","0.3",176,"limma_2step",0.0353107344632768,0.4495
"power_effect","0.3",176,"limma_1step",0.0300141242937853,0.435
"power_effect","0.5",176,"limma_2step",0.0370762711864407,0.701
"power_effect","0.5",176,"limma_1step",0.0303672316384181,0.6875
"power_effect","0.7",176,"limma_2step",0.0402542372881356,0.851
"power_effect","0.7",176,"limma_1step",0.0310734463276836,0.836
"power_effect","1",176,"limma_2step",0.0439265536723164,0.939
"power_effect","1",176,"limma_1step",0.0338276836158192,0.938
