"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",130,"limma_2step",0.114294554455446,NA
"typeI_balance","balanced",130,"limma_1step",0.131002475247525,NA
"typeI_balance","same_imbalance",130,"limma_2step",0.105445544554455,NA
"typeI_balance","same_imbalance",130,"limma_1step",0.136509900990099,NA
"typeI_balance","opp_imbalance",130,"limma_2step",0.066769801980198,NA
"typeI_balance","opp_imbalance",130,"limma_1step",0.0955445544554455,NA
"typeI_balance","half_imbalance",130,"limma_2step",0.0936262376237624,NA
"typeI_balance","half_imbalance",130,"limma_1step",0.1125,NA
"power_size","5",130,"limma_2step",0.0203389830508475,0.354
"power_size","5",130,"limma_1step",0.0179378531073446,0.3595
"power_size","10",130,"limma_2step",0.116242937853107,0.6325
"power_size","10",130,"limma_1step",0.130296610169492,0.6315
"power_size","30",130,"limma_2step",0.0621468926553672,0.8865
"power_size","30",130,"limma_1step",0.0607344632768362,0.8785
"power_size","50",130,"limma_2step",0.0463276836158192,0.9475
"power_size","50",130,"limma_1step",0.0428672316384181,0.943
"power_balance","balanced",130,"limma_2step",0.0446327683615819,0.9355
"power_balance","balanced",130,"limma_1step",0.0419491525423729,0.928
"power_balance","same_imbalance",130,"limma_2step",0.0426553672316384,0.9285
"power_balance","same_imbalance",130,"limma_1step",0.0380649717514124,0.9285
"power_balance","opp_imbalance",130,"limma_2step",0.0274011299435028,0.932
"power_balance","opp_imbalance",130,"limma_1step",0.0261299435028249,0.931
"power_balance","half_imbalance",130,"limma_2step",0.0471045197740113,0.9305
"power_balance","half_imbalance",130,"limma_1step",0.034816384180791,0.935
"power_effect","0.3",130,"limma_2step",0.0358050847457627,0.4835
"power_effect","0.3",130,"limma_1step",0.0360169491525424,0.4585
"power_effect","0.5",130,"limma_2step",0.0382768361581921,0.7125
"power_effect","0.5",130,"limma_1step",0.0375706214689266,0.7035
"power_effect","0.7",130,"limma_2step",0.0411723163841808,0.848
"power_effect","0.7",130,"limma_1step",0.0395480225988701,0.8415
"power_effect","1",130,"limma_2step",0.0463276836158192,0.9475
"power_effect","1",130,"limma_1step",0.0428672316384181,0.943
