"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",113,"limma_2step",0.0368193069306931,NA
"typeI_balance","balanced",113,"limma_1step",0.0360767326732673,NA
"typeI_balance","same_imbalance",113,"limma_2step",0.0521039603960396,NA
"typeI_balance","same_imbalance",113,"limma_1step",0.0537747524752475,NA
"typeI_balance","opp_imbalance",113,"limma_2step",0.0345915841584158,NA
"typeI_balance","opp_imbalance",113,"limma_1step",0.0358910891089109,NA
"typeI_balance","half_imbalance",113,"limma_2step",0.0491955445544554,NA
"typeI_balance","half_imbalance",113,"limma_1step",0.0537747524752475,NA
"power_size","5",113,"limma_2step",0.042725988700565,0.382
"power_size","5",113,"limma_1step",0.0502824858757062,0.416
"power_size","10",113,"limma_2step",0.0366525423728814,0.6235
"power_size","10",113,"limma_1step",0.0365112994350282,0.614
"power_size","30",113,"limma_2step",0.0261299435028249,0.868
"power_size","30",113,"limma_1step",0.0263418079096045,0.8635
"power_size","50",113,"limma_2step",0.036864406779661,0.951
"power_size","50",113,"limma_1step",0.0273305084745763,0.945
"power_balance","balanced",113,"limma_2step",0.0364406779661017,0.9375
"power_balance","balanced",113,"limma_1step",0.0270480225988701,0.9335
"power_balance","same_imbalance",113,"limma_2step",0.0319915254237288,0.9315
"power_balance","same_imbalance",113,"limma_1step",0.0276129943502825,0.921
"power_balance","opp_imbalance",113,"limma_2step",0.042725988700565,0.9145
"power_balance","opp_imbalance",113,"limma_1step",0.0413135593220339,0.9085
"power_balance","half_imbalance",113,"limma_2step",0.0422316384180791,0.9375
"power_balance","half_imbalance",113,"limma_1step",0.0287429378531073,0.9375
"power_effect","0.3",113,"limma_2step",0.028954802259887,0.455
"power_effect","0.3",113,"limma_1step",0.0229519774011299,0.4295
"power_effect","0.5",113,"limma_2step",0.0301553672316384,0.702
"power_effect","0.5",113,"limma_1step",0.0237994350282486,0.6885
"power_effect","0.7",113,"limma_2step",0.0330508474576271,0.85
"power_effect","0.7",113,"limma_1step",0.0255649717514124,0.84
"power_effect","1",113,"limma_2step",0.036864406779661,0.951
"power_effect","1",113,"limma_1step",0.0273305084745763,0.945
