"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",144,"limma_2step",0.0742574257425743,NA
"typeI_balance","balanced",144,"limma_1step",0.0560024752475248,NA
"typeI_balance","same_imbalance",144,"limma_2step",0.0815594059405941,NA
"typeI_balance","same_imbalance",144,"limma_1step",0.0823019801980198,NA
"typeI_balance","opp_imbalance",144,"limma_2step",0.0577351485148515,NA
"typeI_balance","opp_imbalance",144,"limma_1step",0.0498762376237624,NA
"typeI_balance","half_imbalance",144,"limma_2step",0.0637376237623762,NA
"typeI_balance","half_imbalance",144,"limma_1step",0.0679455445544555,NA
"power_size","5",144,"limma_2step",0.017090395480226,0.3605
"power_size","5",144,"limma_1step",0.0150423728813559,0.3815
"power_size","10",144,"limma_2step",0.0744350282485876,0.606
"power_size","10",144,"limma_1step",0.0562146892655367,0.596
"power_size","30",144,"limma_2step",0.0615819209039548,0.8705
"power_size","30",144,"limma_1step",0.0577683615819209,0.862
"power_size","50",144,"limma_2step",0.0869350282485876,0.937
"power_size","50",144,"limma_1step",0.0758474576271186,0.9375
"power_balance","balanced",144,"limma_2step",0.0855225988700565,0.9265
"power_balance","balanced",144,"limma_1step",0.0754943502824859,0.9245
"power_balance","same_imbalance",144,"limma_2step",0.0483757062146893,0.9205
"power_balance","same_imbalance",144,"limma_1step",0.0444915254237288,0.9095
"power_balance","opp_imbalance",144,"limma_2step",0.0628531073446328,0.911
"power_balance","opp_imbalance",144,"limma_1step",0.0510593220338983,0.9145
"power_balance","half_imbalance",144,"limma_2step",0.0485169491525424,0.9385
"power_balance","half_imbalance",144,"limma_1step",0.0459745762711864,0.9295
"power_effect","0.3",144,"limma_2step",0.0793785310734463,0.502
"power_effect","0.3",144,"limma_1step",0.0704802259887006,0.4715
"power_effect","0.5",144,"limma_2step",0.0811440677966102,0.713
"power_effect","0.5",144,"limma_1step",0.0712570621468927,0.6975
"power_effect","0.7",144,"limma_2step",0.0828389830508475,0.8465
"power_effect","0.7",144,"limma_1step",0.0731638418079096,0.8345
"power_effect","1",144,"limma_2step",0.0869350282485876,0.937
"power_effect","1",144,"limma_1step",0.0758474576271186,0.9375
