"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",122,"limma_2step",0.0387376237623762,NA
"typeI_balance","balanced",122,"limma_1step",0.0368193069306931,NA
"typeI_balance","same_imbalance",122,"limma_2step",0.040779702970297,NA
"typeI_balance","same_imbalance",122,"limma_1step",0.0506188118811881,NA
"typeI_balance","opp_imbalance",122,"limma_2step",0.0208539603960396,NA
"typeI_balance","opp_imbalance",122,"limma_1step",0.0209158415841584,NA
"typeI_balance","half_imbalance",122,"limma_2step",0.0625618811881188,NA
"typeI_balance","half_imbalance",122,"limma_1step",0.0683168316831683,NA
"power_size","5",122,"limma_2step",0.0451271186440678,0.4045
"power_size","5",122,"limma_1step",0.0504943502824859,0.4215
"power_size","10",122,"limma_2step",0.0406073446327684,0.593
"power_size","10",122,"limma_1step",0.0376412429378531,0.5955
"power_size","30",122,"limma_2step",0.0405367231638418,0.8705
"power_size","30",122,"limma_1step",0.0367231638418079,0.862
"power_size","50",122,"limma_2step",0.0435734463276836,0.9425
"power_size","50",122,"limma_1step",0.0458333333333333,0.9355
"power_balance","balanced",122,"limma_2step",0.0424435028248588,0.935
"power_balance","balanced",122,"limma_1step",0.0454802259887006,0.924
"power_balance","same_imbalance",122,"limma_2step",0.0525423728813559,0.923
"power_balance","same_imbalance",122,"limma_1step",0.0532485875706215,0.911
"power_balance","opp_imbalance",122,"limma_2step",0.0600988700564972,0.907
"power_balance","opp_imbalance",122,"limma_1step",0.0639124293785311,0.904
"power_balance","half_imbalance",122,"limma_2step",0.0469632768361582,0.926
"power_balance","half_imbalance",122,"limma_1step",0.0452683615819209,0.923
"power_effect","0.3",122,"limma_2step",0.0375706214689266,0.4425
"power_effect","0.3",122,"limma_1step",0.0403248587570621,0.433
"power_effect","0.5",122,"limma_2step",0.039406779661017,0.687
"power_effect","0.5",122,"limma_1step",0.0398305084745763,0.6775
"power_effect","0.7",122,"limma_2step",0.0410310734463277,0.8505
"power_effect","0.7",122,"limma_1step",0.0425141242937853,0.829
"power_effect","1",122,"limma_2step",0.0435734463276836,0.9425
"power_effect","1",122,"limma_1step",0.0458333333333333,0.9355
