"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",101,"limma_2step",0.148700495049505,NA
"typeI_balance","balanced",101,"limma_1step",0.143688118811881,NA
"typeI_balance","same_imbalance",101,"limma_2step",0.0952970297029703,NA
"typeI_balance","same_imbalance",101,"limma_1step",0.0935024752475248,NA
"typeI_balance","opp_imbalance",101,"limma_2step",0.226794554455446,NA
"typeI_balance","opp_imbalance",101,"limma_1step",0.222586633663366,NA
"typeI_balance","half_imbalance",101,"limma_2step",0.0798886138613861,NA
"typeI_balance","half_imbalance",101,"limma_1step",0.0836633663366337,NA
"power_size","5",101,"limma_2step",0.0416666666666667,0.3845
"power_size","5",101,"limma_1step",0.0440677966101695,0.405
"power_size","10",101,"limma_2step",0.148446327683616,0.5805
"power_size","10",101,"limma_1step",0.140466101694915,0.5845
"power_size","30",101,"limma_2step",0.0267655367231638,0.8665
"power_size","30",101,"limma_1step",0.0255649717514124,0.8705
"power_size","50",101,"limma_2step",0.0823446327683616,0.91
"power_size","50",101,"limma_1step",0.0761299435028249,0.912
"power_balance","balanced",101,"limma_2step",0.0824152542372881,0.902
"power_balance","balanced",101,"limma_1step",0.0759887005649718,0.897
"power_balance","same_imbalance",101,"limma_2step",0.0377824858757062,0.926
"power_balance","same_imbalance",101,"limma_1step",0.0379943502824859,0.913
"power_balance","opp_imbalance",101,"limma_2step",0.0791666666666667,0.872
"power_balance","opp_imbalance",101,"limma_1step",0.0741525423728814,0.8825
"power_balance","half_imbalance",101,"limma_2step",0.048728813559322,0.9195
"power_balance","half_imbalance",101,"limma_1step",0.0471751412429379,0.919
"power_effect","0.3",101,"limma_2step",0.0790254237288136,0.4585
"power_effect","0.3",101,"limma_1step",0.0723870056497175,0.441
"power_effect","0.5",101,"limma_2step",0.0803672316384181,0.6695
"power_effect","0.5",101,"limma_1step",0.0721751412429378,0.669
"power_effect","0.7",101,"limma_2step",0.081638418079096,0.8165
"power_effect","0.7",101,"limma_1step",0.0726694915254237,0.8125
"power_effect","1",101,"limma_2step",0.0823446327683616,0.91
"power_effect","1",101,"limma_1step",0.0761299435028249,0.912
