"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",200,"limma_2step",0.0280321782178218,NA
"typeI_balance","balanced",200,"limma_1step",0.030259900990099,NA
"typeI_balance","same_imbalance",200,"limma_2step",0.0581064356435644,NA
"typeI_balance","same_imbalance",200,"limma_1step",0.0534653465346535,NA
"typeI_balance","opp_imbalance",200,"limma_2step",0.0393564356435644,NA
"typeI_balance","opp_imbalance",200,"limma_1step",0.038490099009901,NA
"typeI_balance","half_imbalance",200,"limma_2step",0.0337871287128713,NA
"typeI_balance","half_imbalance",200,"limma_1step",0.0363861386138614,NA
"power_size","5",200,"limma_2step",0.0769067796610169,0.364
"power_size","5",200,"limma_1step",0.0811440677966102,0.3765
"power_size","10",200,"limma_2step",0.0300847457627119,0.593
"power_size","10",200,"limma_1step",0.0297316384180791,0.5905
"power_size","30",200,"limma_2step",0.0391949152542373,0.8795
"power_size","30",200,"limma_1step",0.0386299435028249,0.8745
"power_size","50",200,"limma_2step",0.0542372881355932,0.931
"power_size","50",200,"limma_1step",0.0562146892655367,0.9265
"power_balance","balanced",200,"limma_2step",0.0529661016949153,0.9195
"power_balance","balanced",200,"limma_1step",0.0559322033898305,0.9155
"power_balance","same_imbalance",200,"limma_2step",0.0420197740112994,0.9245
"power_balance","same_imbalance",200,"limma_1step",0.046045197740113,0.923
"power_balance","opp_imbalance",200,"limma_2step",0.057909604519774,0.915
"power_balance","opp_imbalance",200,"limma_1step",0.0496468926553672,0.925
"power_balance","half_imbalance",200,"limma_2step",0.0359463276836158,0.9335
"power_balance","half_imbalance",200,"limma_1step",0.0369350282485876,0.9355
"power_effect","0.3",200,"limma_2step",0.049364406779661,0.454
"power_effect","0.3",200,"limma_1step",0.0537429378531073,0.4465
"power_effect","0.5",200,"limma_2step",0.0502824858757062,0.689
"power_effect","0.5",200,"limma_1step",0.0535310734463277,0.6875
"power_effect","0.7",200,"limma_2step",0.0517655367231638,0.84
"power_effect","0.7",200,"limma_1step",0.0541666666666667,0.8345
"power_effect","1",200,"limma_2step",0.0542372881355932,0.931
"power_effect","1",200,"limma_1step",0.0562146892655367,0.9265
