"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",154,"limma_2step",0.0564356435643564,NA
"typeI_balance","balanced",154,"limma_1step",0.0532178217821782,NA
"typeI_balance","same_imbalance",154,"limma_2step",0.0413985148514852,NA
"typeI_balance","same_imbalance",154,"limma_1step",0.0359529702970297,NA
"typeI_balance","opp_imbalance",154,"limma_2step",0.0396039603960396,NA
"typeI_balance","opp_imbalance",154,"limma_1step",0.0392326732673267,NA
"typeI_balance","half_imbalance",154,"limma_2step",0.064789603960396,NA
"typeI_balance","half_imbalance",154,"limma_1step",0.0626237623762376,NA
"power_size","5",154,"limma_2step",0.0800847457627119,0.39
"power_size","5",154,"limma_1step",0.0790960451977401,0.413
"power_size","10",154,"limma_2step",0.0609463276836158,0.548
"power_size","10",154,"limma_1step",0.0559322033898305,0.5515
"power_size","30",154,"limma_2step",0.0377118644067797,0.8475
"power_size","30",154,"limma_1step",0.0401129943502825,0.8325
"power_size","50",154,"limma_2step",0.0427966101694915,0.9485
"power_size","50",154,"limma_1step",0.0459745762711864,0.943
"power_balance","balanced",154,"limma_2step",0.0425847457627119,0.937
"power_balance","balanced",154,"limma_1step",0.0449152542372881,0.9325
"power_balance","same_imbalance",154,"limma_2step",0.0372881355932203,0.924
"power_balance","same_imbalance",154,"limma_1step",0.0451271186440678,0.912
"power_balance","opp_imbalance",154,"limma_2step",0.027683615819209,0.9175
"power_balance","opp_imbalance",154,"limma_1step",0.0202683615819209,0.9265
"power_balance","half_imbalance",154,"limma_2step",0.0531779661016949,0.9295
"power_balance","half_imbalance",154,"limma_1step",0.0551553672316384,0.9235
"power_effect","0.3",154,"limma_2step",0.0399011299435028,0.4465
"power_effect","0.3",154,"limma_1step",0.0446327683615819,0.443
"power_effect","0.5",154,"limma_2step",0.0406779661016949,0.6975
"power_effect","0.5",154,"limma_1step",0.0449858757062147,0.6955
"power_effect","0.7",154,"limma_2step",0.0413841807909604,0.845
"power_effect","0.7",154,"limma_1step",0.0446327683615819,0.8415
"power_effect","1",154,"limma_2step",0.0427966101694915,0.9485
"power_effect","1",154,"limma_1step",0.0459745762711864,0.943
