"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",125,"limma_2step",0.0294554455445545,NA
"typeI_balance","balanced",125,"limma_1step",0.0265470297029703,NA
"typeI_balance","same_imbalance",125,"limma_2step",0.0251237623762376,NA
"typeI_balance","same_imbalance",125,"limma_1step",0.0241336633663366,NA
"typeI_balance","opp_imbalance",125,"limma_2step",0.0256188118811881,NA
"typeI_balance","opp_imbalance",125,"limma_1step",0.0216584158415842,NA
"typeI_balance","half_imbalance",125,"limma_2step",0.038799504950495,NA
"typeI_balance","half_imbalance",125,"limma_1step",0.038490099009901,NA
"power_size","5",125,"limma_2step",0.0370056497175141,0.4015
"power_size","5",125,"limma_1step",0.0468926553672316,0.431
"power_size","10",125,"limma_2step",0.0315677966101695,0.5565
"power_size","10",125,"limma_1step",0.026271186440678,0.5635
"power_size","30",125,"limma_2step",0.0332627118644068,0.8695
"power_size","30",125,"limma_1step",0.0304378531073446,0.8675
"power_size","50",125,"limma_2step",0.0346045197740113,0.93
"power_size","50",125,"limma_1step",0.0349576271186441,0.9295
"power_balance","balanced",125,"limma_2step",0.0332627118644068,0.9165
"power_balance","balanced",125,"limma_1step",0.0344632768361582,0.9145
"power_balance","same_imbalance",125,"limma_2step",0.0248587570621469,0.917
"power_balance","same_imbalance",125,"limma_1step",0.0213983050847458,0.9155
"power_balance","opp_imbalance",125,"limma_2step",0.0300141242937853,0.899
"power_balance","opp_imbalance",125,"limma_1step",0.0213983050847458,0.9095
"power_balance","half_imbalance",125,"limma_2step",0.0290960451977401,0.92
"power_balance","half_imbalance",125,"limma_1step",0.0281779661016949,0.9255
"power_effect","0.3",125,"limma_2step",0.0305790960451977,0.4405
"power_effect","0.3",125,"limma_1step",0.0312853107344633,0.439
"power_effect","0.5",125,"limma_2step",0.0306497175141243,0.684
"power_effect","0.5",125,"limma_1step",0.0318502824858757,0.68
"power_effect","0.7",125,"limma_2step",0.0317090395480226,0.827
"power_effect","0.7",125,"limma_1step",0.0330508474576271,0.8255
"power_effect","1",125,"limma_2step",0.0346045197740113,0.93
"power_effect","1",125,"limma_1step",0.0349576271186441,0.9295
