"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",162,"limma_2step",0.0620049504950495,NA
"typeI_balance","balanced",162,"limma_1step",0.0749381188118812,NA
"typeI_balance","same_imbalance",162,"limma_2step",0.0732054455445545,NA
"typeI_balance","same_imbalance",162,"limma_1step",0.0767945544554455,NA
"typeI_balance","opp_imbalance",162,"limma_2step",0.0694925742574257,NA
"typeI_balance","opp_imbalance",162,"limma_1step",0.0813737623762376,NA
"typeI_balance","half_imbalance",162,"limma_2step",0.0519183168316832,NA
"typeI_balance","half_imbalance",162,"limma_1step",0.0583539603960396,NA
"power_size","5",162,"limma_2step",0.0324858757062147,0.3625
"power_size","5",162,"limma_1step",0.0301553672316384,0.3795
"power_size","10",162,"limma_2step",0.0610875706214689,0.592
"power_size","10",162,"limma_1step",0.0692090395480226,0.607
"power_size","30",162,"limma_2step",0.0721045197740113,0.8525
"power_size","30",162,"limma_1step",0.0714689265536723,0.8485
"power_size","50",162,"limma_2step",0.0458333333333333,0.9275
"power_size","50",162,"limma_1step",0.0437146892655367,0.922
"power_balance","balanced",162,"limma_2step",0.0449858757062147,0.916
"power_balance","balanced",162,"limma_1step",0.0438559322033898,0.905
"power_balance","same_imbalance",162,"limma_2step",0.0459745762711864,0.9165
"power_balance","same_imbalance",162,"limma_1step",0.042725988700565,0.908
"power_balance","opp_imbalance",162,"limma_2step",0.0465395480225989,0.911
"power_balance","opp_imbalance",162,"limma_1step",0.0496468926553672,0.9
"power_balance","half_imbalance",162,"limma_2step",0.0463276836158192,0.9205
"power_balance","half_imbalance",162,"limma_1step",0.0421610169491525,0.9105
"power_effect","0.3",162,"limma_2step",0.0419491525423729,0.4305
"power_effect","0.3",162,"limma_1step",0.0423022598870057,0.4275
"power_effect","0.5",162,"limma_2step",0.0422316384180791,0.6685
"power_effect","0.5",162,"limma_1step",0.0418785310734463,0.6535
"power_effect","0.7",162,"limma_2step",0.0429378531073446,0.827
"power_effect","0.7",162,"limma_1step",0.0430790960451977,0.8075
"power_effect","1",162,"limma_2step",0.0458333333333333,0.9275
"power_effect","1",162,"limma_1step",0.0437146892655367,0.922
