"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",172,"limma_2step",0.0373143564356436,NA
"typeI_balance","balanced",172,"limma_1step",0.0376856435643564,NA
"typeI_balance","same_imbalance",172,"limma_2step",0.0438737623762376,NA
"typeI_balance","same_imbalance",172,"limma_1step",0.0425742574257426,NA
"typeI_balance","opp_imbalance",172,"limma_2step",0.0305693069306931,NA
"typeI_balance","opp_imbalance",172,"limma_1step",0.0314975247524752,NA
"typeI_balance","half_imbalance",172,"limma_2step",0.0434405940594059,NA
"typeI_balance","half_imbalance",172,"limma_1step",0.0444306930693069,NA
"power_size","5",172,"limma_2step",0.0447033898305085,0.3545
"power_size","5",172,"limma_1step",0.0410310734463277,0.373
"power_size","10",172,"limma_2step",0.0388418079096045,0.58
"power_size","10",172,"limma_1step",0.0386299435028249,0.605
"power_size","30",172,"limma_2step",0.0792372881355932,0.8545
"power_size","30",172,"limma_1step",0.0721751412429378,0.852
"power_size","50",172,"limma_2step",0.0724576271186441,0.936
"power_size","50",172,"limma_1step",0.0744350282485876,0.9265
"power_balance","balanced",172,"limma_2step",0.0711158192090395,0.922
"power_balance","balanced",172,"limma_1step",0.0740819209039548,0.91
"power_balance","same_imbalance",172,"limma_2step",0.0444209039548023,0.9215
"power_balance","same_imbalance",172,"limma_1step",0.042725988700565,0.909
"power_balance","opp_imbalance",172,"limma_2step",0.0471045197740113,0.917
"power_balance","opp_imbalance",172,"limma_1step",0.0442796610169492,0.915
"power_balance","half_imbalance",172,"limma_2step",0.0899717514124294,0.9115
"power_balance","half_imbalance",172,"limma_1step",0.0844632768361582,0.909
"power_effect","0.3",172,"limma_2step",0.0658898305084746,0.435
"power_effect","0.3",172,"limma_1step",0.0700564971751412,0.4265
"power_effect","0.5",172,"limma_2step",0.0667372881355932,0.675
"power_effect","0.5",172,"limma_1step",0.0694209039548023,0.6565
"power_effect","0.7",172,"limma_2step",0.0677966101694915,0.828
"power_effect","0.7",172,"limma_1step",0.071045197740113,0.8175
"power_effect","1",172,"limma_2step",0.0724576271186441,0.936
"power_effect","1",172,"limma_1step",0.0744350282485876,0.9265
