"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",199,"limma_2step",0.0375618811881188,NA
"typeI_balance","balanced",199,"limma_1step",0.0362623762376238,NA
"typeI_balance","same_imbalance",199,"limma_2step",0.0435643564356436,NA
"typeI_balance","same_imbalance",199,"limma_1step",0.0346534653465347,NA
"typeI_balance","opp_imbalance",199,"limma_2step",0.039480198019802,NA
"typeI_balance","opp_imbalance",199,"limma_1step",0.0390470297029703,NA
"typeI_balance","half_imbalance",199,"limma_2step",0.0581683168316832,NA
"typeI_balance","half_imbalance",199,"limma_1step",0.0578589108910891,NA
"power_size","5",199,"limma_2step",0.0287429378531073,0.3465
"power_size","5",199,"limma_1step",0.0271186440677966,0.3755
"power_size","10",199,"limma_2step",0.0410310734463277,0.5345
"power_size","10",199,"limma_1step",0.0371468926553672,0.5455
"power_size","30",199,"limma_2step",0.0276129943502825,0.8655
"power_size","30",199,"limma_1step",0.0310028248587571,0.854
"power_size","50",199,"limma_2step",0.0430790960451977,0.949
"power_size","50",199,"limma_1step",0.0374293785310734,0.946
"power_balance","balanced",199,"limma_2step",0.0422316384180791,0.9385
"power_balance","balanced",199,"limma_1step",0.0361581920903955,0.9315
"power_balance","same_imbalance",199,"limma_2step",0.0146892655367232,0.94
"power_balance","same_imbalance",199,"limma_1step",0.0133474576271186,0.934
"power_balance","opp_imbalance",199,"limma_2step",0.0211864406779661,0.935
"power_balance","opp_imbalance",199,"limma_1step",0.0143361581920904,0.929
"power_balance","half_imbalance",199,"limma_2step",0.0400423728813559,0.94
"power_balance","half_imbalance",199,"limma_1step",0.0353813559322034,0.9405
"power_effect","0.3",199,"limma_2step",0.0367231638418079,0.4405
"power_effect","0.3",199,"limma_1step",0.0330508474576271,0.4315
"power_effect","0.5",199,"limma_2step",0.0375,0.687
"power_effect","0.5",199,"limma_1step",0.0333333333333333,0.6745
"power_effect","0.7",199,"limma_2step",0.0390536723163842,0.846
"power_effect","0.7",199,"limma_1step",0.0345338983050847,0.844
"power_effect","1",199,"limma_2step",0.0430790960451977,0.949
"power_effect","1",199,"limma_1step",0.0374293785310734,0.946
