"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",132,"limma_2step",0.022710396039604,NA
"typeI_balance","balanced",132,"limma_1step",0.0239480198019802,NA
"typeI_balance","same_imbalance",132,"limma_2step",0.0272277227722772,NA
"typeI_balance","same_imbalance",132,"limma_1step",0.0271658415841584,NA
"typeI_balance","opp_imbalance",132,"limma_2step",0.0333539603960396,NA
"typeI_balance","opp_imbalance",132,"limma_1step",0.0376856435643564,NA
"typeI_balance","half_imbalance",132,"limma_2step",0.0305693069306931,NA
"typeI_balance","half_imbalance",132,"limma_1step",0.0367574257425743,NA
"power_size","5",132,"limma_2step",0.0837570621468927,0.3925
"power_size","5",132,"limma_1step",0.0842514124293785,0.406
"power_size","10",132,"limma_2step",0.0240112994350282,0.5465
"power_size","10",132,"limma_1step",0.0235875706214689,0.555
"power_size","30",132,"limma_2step",0.0427966101694915,0.8545
"power_size","30",132,"limma_1step",0.0403248587570621,0.852
"power_size","50",132,"limma_2step",0.0304378531073446,0.949
"power_size","50",132,"limma_1step",0.0276129943502825,0.9425
"power_balance","balanced",132,"limma_2step",0.0286016949152542,0.939
"power_balance","balanced",132,"limma_1step",0.0269067796610169,0.928
"power_balance","same_imbalance",132,"limma_2step",0.0502118644067797,0.8915
"power_balance","same_imbalance",132,"limma_1step",0.0451977401129944,0.897
"power_balance","opp_imbalance",132,"limma_2step",0.0439265536723164,0.919
"power_balance","opp_imbalance",132,"limma_1step",0.0548728813559322,0.9055
"power_balance","half_imbalance",132,"limma_2step",0.0474576271186441,0.912
"power_balance","half_imbalance",132,"limma_1step",0.0428672316384181,0.9055
"power_effect","0.3",132,"limma_2step",0.0246468926553672,0.4265
"power_effect","0.3",132,"limma_1step",0.0247175141242938,0.42
"power_effect","0.5",132,"limma_2step",0.0257062146892655,0.693
"power_effect","0.5",132,"limma_1step",0.0245056497175141,0.69
"power_effect","0.7",132,"limma_2step",0.0273305084745763,0.8435
"power_effect","0.7",132,"limma_1step",0.0255649717514124,0.8385
"power_effect","1",132,"limma_2step",0.0304378531073446,0.949
"power_effect","1",132,"limma_1step",0.0276129943502825,0.9425
