"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",134,"limma_2step",0.171782178217822,NA
"typeI_balance","balanced",134,"limma_1step",0.156311881188119,NA
"typeI_balance","same_imbalance",134,"limma_2step",0.196039603960396,NA
"typeI_balance","same_imbalance",134,"limma_1step",0.191274752475248,NA
"typeI_balance","opp_imbalance",134,"limma_2step",0.172091584158416,NA
"typeI_balance","opp_imbalance",134,"limma_1step",0.163737623762376,NA
"typeI_balance","half_imbalance",134,"limma_2step",0.169616336633663,NA
"typeI_balance","half_imbalance",134,"limma_1step",0.175990099009901,NA
"power_size","5",134,"limma_2step",0.0774717514124294,0.4515
"power_size","5",134,"limma_1step",0.070409604519774,0.4655
"power_size","10",134,"limma_2step",0.168079096045198,0.566
"power_size","10",134,"limma_1step",0.15388418079096,0.5645
"power_size","30",134,"limma_2step",0.0386299435028249,0.8665
"power_size","30",134,"limma_1step",0.0379943502824859,0.864
"power_size","50",134,"limma_2step",0.114689265536723,0.921
"power_size","50",134,"limma_1step",0.155508474576271,0.9065
"power_balance","balanced",134,"limma_2step",0.112217514124294,0.903
"power_balance","balanced",134,"limma_1step",0.154449152542373,0.8865
"power_balance","same_imbalance",134,"limma_2step",0.153954802259887,0.8855
"power_balance","same_imbalance",134,"limma_1step",0.167937853107345,0.876
"power_balance","opp_imbalance",134,"limma_2step",0.0528248587570621,0.913
"power_balance","opp_imbalance",134,"limma_1step",0.0581214689265537,0.9
"power_balance","half_imbalance",134,"limma_2step",0.131850282485876,0.8985
"power_balance","half_imbalance",134,"limma_1step",0.147669491525424,0.8935
"power_effect","0.3",134,"limma_2step",0.101412429378531,0.513
"power_effect","0.3",134,"limma_1step",0.149858757062147,0.5115
"power_effect","0.5",134,"limma_2step",0.104378531073446,0.7065
"power_effect","0.5",134,"limma_1step",0.151624293785311,0.6895
"power_effect","0.7",134,"limma_2step",0.108686440677966,0.828
"power_effect","0.7",134,"limma_1step",0.152612994350282,0.8075
"power_effect","1",134,"limma_2step",0.114689265536723,0.921
"power_effect","1",134,"limma_1step",0.155508474576271,0.9065
