"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",135,"limma_2step",0.0183787128712871,NA
"typeI_balance","balanced",135,"limma_1step",0.0183168316831683,NA
"typeI_balance","same_imbalance",135,"limma_2step",0.0369430693069307,NA
"typeI_balance","same_imbalance",135,"limma_1step",0.0401608910891089,NA
"typeI_balance","opp_imbalance",135,"limma_2step",0.0293316831683168,NA
"typeI_balance","opp_imbalance",135,"limma_1step",0.0301361386138614,NA
"typeI_balance","half_imbalance",135,"limma_2step",0.0155321782178218,NA
"typeI_balance","half_imbalance",135,"limma_1step",0.0144183168316832,NA
"power_size","5",135,"limma_2step",0.0406779661016949,0.4125
"power_size","5",135,"limma_1step",0.0394774011299435,0.4245
"power_size","10",135,"limma_2step",0.020409604519774,0.57
"power_size","10",135,"limma_1step",0.0186440677966102,0.5745
"power_size","30",135,"limma_2step",0.0997175141242938,0.8675
"power_size","30",135,"limma_1step",0.106073446327684,0.8555
"power_size","50",135,"limma_2step",0.0634180790960452,0.939
"power_size","50",135,"limma_1step",0.0581214689265537,0.9375
"power_balance","balanced",135,"limma_2step",0.061228813559322,0.9275
"power_balance","balanced",135,"limma_1step",0.057274011299435,0.9215
"power_balance","same_imbalance",135,"limma_2step",0.104590395480226,0.9055
"power_balance","same_imbalance",135,"limma_1step",0.100070621468927,0.8945
"power_balance","opp_imbalance",135,"limma_2step",0.0870762711864407,0.8895
"power_balance","opp_imbalance",135,"limma_1step",0.078319209039548,0.899
"power_balance","half_imbalance",135,"limma_2step",0.0723870056497175,0.9215
"power_balance","half_imbalance",135,"limma_1step",0.0699152542372881,0.9145
"power_effect","0.3",135,"limma_2step",0.0555790960451977,0.4335
"power_effect","0.3",135,"limma_1step",0.0517655367231638,0.4315
"power_effect","0.5",135,"limma_2step",0.0569209039548023,0.6835
"power_effect","0.5",135,"limma_1step",0.0536723163841808,0.6795
"power_effect","0.7",135,"limma_2step",0.0581214689265537,0.8335
"power_effect","0.7",135,"limma_1step",0.0551553672316384,0.8335
"power_effect","1",135,"limma_2step",0.0634180790960452,0.939
"power_effect","1",135,"limma_1step",0.0581214689265537,0.9375
