"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",111,"limma_2step",0.090779702970297,NA
"typeI_balance","balanced",111,"limma_1step",0.0936881188118812,NA
"typeI_balance","same_imbalance",111,"limma_2step",0.072710396039604,NA
"typeI_balance","same_imbalance",111,"limma_1step",0.0832920792079208,NA
"typeI_balance","opp_imbalance",111,"limma_2step",0.0226485148514851,NA
"typeI_balance","opp_imbalance",111,"limma_1step",0.0264851485148515,NA
"typeI_balance","half_imbalance",111,"limma_2step",0.0918316831683168,NA
"typeI_balance","half_imbalance",111,"limma_1step",0.102165841584158,NA
"power_size","5",111,"limma_2step",0.024364406779661,0.316
"power_size","5",111,"limma_1step",0.0223870056497175,0.352
"power_size","10",111,"limma_2step",0.0959745762711864,0.629
"power_size","10",111,"limma_1step",0.0957627118644068,0.638
"power_size","30",111,"limma_2step",0.0951977401129944,0.856
"power_size","30",111,"limma_1step",0.114689265536723,0.844
"power_size","50",111,"limma_2step",0.0550847457627119,0.9395
"power_size","50",111,"limma_1step",0.0486581920903955,0.939
"power_balance","balanced",111,"limma_2step",0.0542372881355932,0.929
"power_balance","balanced",111,"limma_1step",0.0478107344632768,0.9285
"power_balance","same_imbalance",111,"limma_2step",0.053954802259887,0.922
"power_balance","same_imbalance",111,"limma_1step",0.0503531073446328,0.921
"power_balance","opp_imbalance",111,"limma_2step",0.0576977401129943,0.915
"power_balance","opp_imbalance",111,"limma_1step",0.0498587570621469,0.9175
"power_balance","half_imbalance",111,"limma_2step",0.054590395480226,0.9325
"power_balance","half_imbalance",111,"limma_1step",0.0486581920903955,0.9285
"power_effect","0.3",111,"limma_2step",0.0481638418079096,0.465
"power_effect","0.3",111,"limma_1step",0.0440677966101695,0.436
"power_effect","0.5",111,"limma_2step",0.0492937853107345,0.703
"power_effect","0.5",111,"limma_1step",0.0453389830508475,0.6925
"power_effect","0.7",111,"limma_2step",0.0510593220338983,0.8435
"power_effect","0.7",111,"limma_1step",0.046045197740113,0.836
"power_effect","1",111,"limma_2step",0.0550847457627119,0.9395
"power_effect","1",111,"limma_1step",0.0486581920903955,0.939
