"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",164,"limma_2step",0.0415222772277228,NA
"typeI_balance","balanced",164,"limma_1step",0.0381188118811881,NA
"typeI_balance","same_imbalance",164,"limma_2step",0.0419554455445545,NA
"typeI_balance","same_imbalance",164,"limma_1step",0.0396658415841584,NA
"typeI_balance","opp_imbalance",164,"limma_2step",0.0472153465346535,NA
"typeI_balance","opp_imbalance",164,"limma_1step",0.0350247524752475,NA
"typeI_balance","half_imbalance",164,"limma_2step",0.0334158415841584,NA
"typeI_balance","half_imbalance",164,"limma_1step",0.0315594059405941,NA
"power_size","5",164,"limma_2step",0.044138418079096,0.326
"power_size","5",164,"limma_1step",0.0437146892655367,0.3545
"power_size","10",164,"limma_2step",0.0434322033898305,0.556
"power_size","10",164,"limma_1step",0.0388418079096045,0.5595
"power_size","30",164,"limma_2step",0.0453389830508475,0.8725
"power_size","30",164,"limma_1step",0.0399717514124294,0.8745
"power_size","50",164,"limma_2step",0.0574858757062147,0.929
"power_size","50",164,"limma_1step",0.0456214689265537,0.927
"power_balance","balanced",164,"limma_2step",0.0567796610169492,0.919
"power_balance","balanced",164,"limma_1step",0.0451271186440678,0.916
"power_balance","same_imbalance",164,"limma_2step",0.0339689265536723,0.93
"power_balance","same_imbalance",164,"limma_1step",0.0365112994350282,0.9215
"power_balance","opp_imbalance",164,"limma_2step",0.0864406779661017,0.885
"power_balance","opp_imbalance",164,"limma_1step",0.0660310734463277,0.9
"power_balance","half_imbalance",164,"limma_2step",0.0384887005649718,0.9285
"power_balance","half_imbalance",164,"limma_1step",0.039406779661017,0.93
"power_effect","0.3",164,"limma_2step",0.0564265536723164,0.46
"power_effect","0.3",164,"limma_1step",0.0449152542372881,0.4425
"power_effect","0.5",164,"limma_2step",0.0562146892655367,0.6905
"power_effect","0.5",164,"limma_1step",0.0440677966101695,0.6805
"power_effect","0.7",164,"limma_2step",0.0555084745762712,0.8395
"power_effect","0.7",164,"limma_1step",0.0442090395480226,0.8325
"power_effect","1",164,"limma_2step",0.0574858757062147,0.929
"power_effect","1",164,"limma_1step",0.0456214689265537,0.927
