"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,138,"QN",0.521,0.0123222748815166,1055,0.964229713983051,0.0148305084745763,0.7625
"1:1",1000,1000,138,"Angel",0.5215,0.0113744075829384,1055,0.964310169491525,0.0147598870056497,0.7615
"1:1",1000,1000,138,"TDM",0.392,0.00127388535031847,785,0.970354978813559,0.0100988700564972,0.6875
"1:1",1000,1000,138,"MMR",0.6715,0.00811209439528024,1356,0.933116154661017,0.0331214689265537,0.804
"1:1",1000,1000,138,"ComBat",0.7715,0.0539546290619252,1631,0.967760822740113,0.0675141242937853,0.874
"1:1",1000,1000,138,"ComBat_seq",0.6955,0.0106685633001422,1406,0.938573463983051,0.0338983050847458,0.8085
"1:1",1000,1000,138,"RNABC",0.836,0.0374208405296488,1737,0.975509127824859,0.0576271186440678,0.923
"1:1",1000,1000,138,"limma",0.8385,0.0557432432432432,1776,0.97019738700565,0.0751412429378531,0.919
"1:1",1000,1000,138,"MNN",0.652,0.108680792891319,1463,0.935961475988701,0.0790960451977401,0.827
"2:1",1333,667,138,"QN",0.5425,0.0277777777777778,1116,0.944296486581921,0.0325564971751412,0.7535
"2:1",1333,667,138,"Angel",0.5425,0.0277777777777778,1116,0.944211440677966,0.0325564971751412,0.7535
"2:1",1333,667,138,"TDM",0.4455,0.00112107623318386,892,0.971159322033898,0.0101694915254237,0.717
"2:1",1333,667,138,"MMR",0.697,0.00852272727272727,1408,0.936757944915254,0.0332627118644068,0.818
"2:1",1333,667,138,"ComBat",0.7815,0.106346483704974,1749,0.962238435734463,0.0916666666666667,0.8805
"2:1",1333,667,138,"ComBat_seq",0.741,0.0113408939292862,1499,0.955279696327684,0.0327683615819209,0.8435
"2:1",1333,667,138,"RNABC",0.8395,0.0889853499728703,1843,0.96698093220339,0.0976694915254237,0.916
"2:1",1333,667,138,"limma",0.8225,0.105978260869565,1840,0.962833492231638,0.0977401129943503,0.908
"2:1",1333,667,138,"MNN",0.61,0.12293314162473,1391,0.923595656779661,0.0898305084745763,0.8065
"3:1",1500,500,138,"QN",0.5455,0.0675213675213675,1170,0.922171080508475,0.0662429378531074,0.7525
"3:1",1500,500,138,"Angel",0.5455,0.0675213675213675,1170,0.922138682909605,0.0662429378531074,0.752
"3:1",1500,500,138,"TDM",0.4745,0,949,0.972484251412429,0.0102401129943503,0.7315
"3:1",1500,500,138,"MMR",0.7065,0.00980392156862745,1428,0.940377542372881,0.0337570621468927,0.8295
"3:1",1500,500,138,"ComBat",0.78,0.16219119226638,1862,0.958180543785311,0.1125,0.883
"3:1",1500,500,138,"ComBat_seq",0.7685,0.00966494845360825,1552,0.963185187146893,0.0317796610169492,0.8625
"3:1",1500,500,138,"RNABC",0.8405,0.214118747078074,2139,0.959214177259887,0.157980225988701,0.917
"3:1",1500,500,138,"limma",0.8115,0.15600624024961,1923,0.958558245056497,0.120409604519774,0.902
"3:1",1500,500,138,"MNN",0.5595,0.179487179487179,1365,0.910752860169492,0.0984463276836158,0.791
"4:1",1600,400,138,"QN",0.5425,0.132,1250,0.903420480225989,0.0999293785310734,0.744
"4:1",1600,400,138,"Angel",0.5425,0.134768740031898,1254,0.903255314265537,0.100635593220339,0.7435
"4:1",1600,400,138,"TDM",0.495,0,990,0.972776712570621,0.0103107344632768,0.745
"4:1",1600,400,138,"MMR",0.725,0.0102319236016371,1466,0.944480014124294,0.0337570621468927,0.8395
"4:1",1600,400,138,"ComBat",0.7875,0.206549118387909,1985,0.954486122881356,0.126624293785311,0.8855
"4:1",1600,400,138,"ComBat_seq",0.789,0.0100376411543287,1594,0.966783810028249,0.031638418079096,0.877
"4:1",1600,400,138,"RNABC",0.8525,0.352203647416413,2632,0.950868308615819,0.204166666666667,0.9175
"4:1",1600,400,138,"limma",0.813,0.205666829506595,2047,0.953820162429379,0.13524011299435,0.901
"4:1",1600,400,138,"MNN",0.522,0.212349397590361,1328,0.880128036723164,0.112570621468927,0.7455
"9:1",1800,200,138,"QN",0.5435,0.317639673571877,1593,0.868395144774011,0.161016949152542,0.729
"9:1",1800,200,138,"Angel",0.543,0.314393939393939,1584,0.868782538841808,0.159887005649718,0.729
"9:1",1800,200,138,"TDM",0.524,0,1048,0.975789618644068,0.0100988700564972,0.766
"9:1",1800,200,138,"MMR",0.7505,0.00923482849604222,1516,0.950753778248588,0.0340395480225989,0.8555
"9:1",1800,200,138,"ComBat",0.789,0.306982872200263,2277,0.94527353460452,0.157556497175141,0.8795
"9:1",1800,200,138,"ComBat_seq",0.8135,0.00913520097442144,1642,0.974969103107345,0.0314265536723164,0.8965
"9:1",1800,200,138,"RNABC",0.8605,0.529138166894665,3655,0.939079943502825,0.265536723163842,0.9205
"9:1",1800,200,138,"limma",0.803,0.302648719062093,2303,0.943673587570621,0.164053672316384,0.889
"9:1",1800,200,138,"MNN",0.592,0.221564760026298,1521,0.907647033898305,0.112217514124294,0.7965
"1:0",2000,0,138,"QN",0.564,0.60982359045313,2891,0.815970268361582,0.262005649717514,0.709
"1:0",2000,0,138,"Angel",0.564,0.609553478712357,2889,0.816040642655367,0.261864406779661,0.709
"1:0",2000,0,138,"TDM",0.5675,0.000880281690140845,1136,0.97777072740113,0.0105225988700565,0.785
"1:0",2000,0,138,"MMR",0.768,0.00966494845360825,1552,0.954936546610169,0.0338276836158192,0.8645
"1:0",2000,0,138,"ComBat",0.7935,0.425416364952933,2762,0.933674576271186,0.192937853107345,0.873
"1:0",2000,0,138,"ComBat_seq",0.848,0.0099241097489784,1713,0.98533615819209,0.0309322033898305,0.922
"1:0",2000,0,138,"RNABC",0.8675,0.668133129303749,5228,0.914439971751412,0.336440677966102,0.9145
"1:0",2000,0,138,"limma",0.791,0.427848101265823,2765,0.928054290254237,0.203813559322034,0.873
"1:0",2000,0,138,"MNN",0.5115,0.301023890784983,1465,0.871286758474576,0.137641242937853,0.7405
