"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,132,"XPN",0.862,0.0210107893242476,1761,0.98976581920904,0.0304378531073446,0.9545
"2:1",1333,667,132,"XPN",0.866,0.0280583613916947,1782,0.988996574858757,0.0298728813559322,0.9505
"3:1",1500,500,132,"XPN",0.866,0.0350974930362117,1795,0.987788665254237,0.0389124293785311,0.9445
"4:1",1600,400,132,"XPN",0.8585,0.0238772029562251,1759,0.988925564971751,0.0299435028248588,0.9445
"9:1",1800,200,132,"XPN",0.863,0.0330532212885154,1785,0.988037923728814,0.0354519774011299,0.9485
"1:0",2000,0,132,"XPN",0.869,0.0274202574146614,1787,0.989264230225989,0.0326977401129944,0.95
