"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,151,"QN",0.48,0.0184049079754601,978,0.96500688559322,0.0189971751412429,0.751
"1:1",1000,1000,151,"Angel",0.48,0.0184049079754601,978,0.96501135240113,0.0189971751412429,0.7505
"1:1",1000,1000,151,"TDM",0.374,0.00133511348464619,749,0.981368255649718,0.00494350282485876,0.683
"1:1",1000,1000,151,"MMR",0.6485,0.00383729854182655,1303,0.945611511299435,0.0221751412429379,0.812
"1:1",1000,1000,151,"ComBat",0.7945,0.0227552275522755,1626,0.980831938559322,0.0312853107344633,0.8805
"1:1",1000,1000,151,"ComBat_seq",0.7195,0.00621546961325967,1448,0.954871822033898,0.0146892655367232,0.8165
"1:1",1000,1000,151,"RNABC",0.8215,0.0369284876905041,1706,0.979738930084746,0.0536016949152542,0.931
"1:1",1000,1000,151,"limma",0.8625,0.028169014084507,1775,0.983981338276836,0.0391949152542373,0.936
"1:1",1000,1000,151,"MNN",0.5965,0.408798813643104,2023,0.849324064265537,0.17704802259887,0.7345
"2:1",1333,667,151,"QN",0.5285,0.0212962962962963,1080,0.969034304378531,0.0157485875706215,0.7715
"2:1",1333,667,151,"Angel",0.5285,0.0212962962962963,1080,0.969043449858757,0.0157485875706215,0.7715
"2:1",1333,667,151,"TDM",0.411,0.00121506682867558,823,0.981417196327684,0.00480225988700565,0.702
"2:1",1333,667,151,"MMR",0.651,0.00458365164247517,1309,0.947008968926554,0.0225282485875706,0.807
"2:1",1333,667,151,"ComBat",0.8075,0.0588578088578089,1716,0.976977471751412,0.0503531073446328,0.891
"2:1",1333,667,151,"ComBat_seq",0.7475,0.00466045272969374,1502,0.964094826977401,0.0146186440677966,0.853
"2:1",1333,667,151,"RNABC",0.857,0.0483064963908939,1801,0.981175353107345,0.0524011299435028,0.932
"2:1",1333,667,151,"limma",0.853,0.0621220450797141,1819,0.97916957980226,0.0557909604519774,0.9305
"2:1",1333,667,151,"MNN",0.682,0.416915847928236,2341,0.88767072740113,0.191242937853107,0.8125
"3:1",1500,500,151,"QN",0.5345,0.0342960288808664,1108,0.956689653954802,0.0307203389830508,0.7605
"3:1",1500,500,151,"Angel",0.535,0.0342960288808664,1108,0.956696204096045,0.0307909604519774,0.761
"3:1",1500,500,151,"TDM",0.4365,0.0011441647597254,874,0.98256479519774,0.00480225988700565,0.7115
"3:1",1500,500,151,"MMR",0.659,0.00453172205438067,1324,0.948372351694915,0.0225282485875706,0.805
"3:1",1500,500,151,"ComBat",0.822,0.0957095709570957,1818,0.974336016949153,0.0693502824858757,0.903
"3:1",1500,500,151,"ComBat_seq",0.7745,0.00577663671373556,1558,0.971966242937853,0.0144774011299435,0.8705
"3:1",1500,500,151,"RNABC",0.8605,0.0884533898305085,1888,0.978003584039548,0.0791666666666667,0.9365
"3:1",1500,500,151,"limma",0.8515,0.0893048128342246,1870,0.976455879237288,0.0752118644067797,0.9275
"3:1",1500,500,151,"MNN",0.661,0.134250163719712,1527,0.94037072740113,0.0837570621468927,0.8255
"4:1",1600,400,151,"QN",0.537,0.0562390158172232,1138,0.943270798022599,0.0468220338983051,0.7645
"4:1",1600,400,151,"Angel",0.537,0.0554089709762533,1137,0.943363771186441,0.0468220338983051,0.7645
"4:1",1600,400,151,"TDM",0.4445,0.00112359550561798,890,0.981469703389831,0.00480225988700565,0.723
"4:1",1600,400,151,"MMR",0.6545,0.00456273764258555,1315,0.946861758474576,0.0223870056497175,0.804
