"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,113,"QN",0.4955,0.0236453201970443,1015,0.964535663841808,0.0268361581920904,0.7525
"1:1",1000,1000,113,"Angel",0.4955,0.0236453201970443,1015,0.964655190677966,0.0269067796610169,0.7525
"1:1",1000,1000,113,"TDM",0.38,0,760,0.983562464689266,0.00508474576271186,0.6815
"1:1",1000,1000,113,"MMR",0.66,0.00751314800901578,1331,0.92649553319209,0.0349576271186441,0.8005
"1:1",1000,1000,113,"ComBat",0.7985,0.00806952203600248,1611,0.987126942090396,0.0269067796610169,0.9015
"1:1",1000,1000,113,"ComBat_seq",0.701,0.00213523131672598,1405,0.948794597457627,0.0207627118644068,0.8195
"1:1",1000,1000,113,"RNABC",0.827,0.0444829578278452,1731,0.982685875706215,0.0630649717514124,0.936
"1:1",1000,1000,113,"limma",0.865,0.018161180476731,1762,0.98902321680791,0.036864406779661,0.951
"1:1",1000,1000,113,"MNN",0.4595,0.0233297985153765,943,0.914281108757062,0.0435028248587571,0.7095
"2:1",1333,667,113,"QN",0.527,0.00566037735849057,1060,0.977958704096045,0.0115819209039548,0.772
"2:1",1333,667,113,"Angel",0.527,0.00566037735849057,1060,0.977964530367232,0.0115819209039548,0.772
"2:1",1333,667,113,"TDM",0.402,0,804,0.980141701977401,0.0047316384180791,0.674
"2:1",1333,667,113,"MMR",0.625,0.00713153724247227,1262,0.915618697033898,0.0356638418079096,0.7755
"2:1",1333,667,113,"ComBat",0.813,0.0491228070175439,1710,0.982292655367232,0.055225988700565,0.914
"2:1",1333,667,113,"ComBat_seq",0.7125,0.00419287211740042,1431,0.957814583333333,0.025,0.8495
"2:1",1333,667,113,"RNABC",0.8615,0.0215786484951732,1761,0.989199329096045,0.0404661016949153,0.9495
"2:1",1333,667,113,"limma",0.854,0.0558319513543394,1809,0.983578478107345,0.061228813559322,0.9425
"2:1",1333,667,113,"MNN",0.401,0.0182704019488429,821,0.908444597457627,0.0351694915254237,0.6865
"3:1",1500,500,113,"QN",0.527,0.0177073625349487,1073,0.96624802259887,0.0231638418079096,0.761
"3:1",1500,500,113,"Angel",0.527,0.0177073625349487,1073,0.966212270480226,0.0233050847457627,0.761
"3:1",1500,500,113,"TDM",0.411,0,822,0.978622281073446,0.00437853107344633,0.6645
"3:1",1500,500,113,"MMR",0.6135,0.00725806451612903,1240,0.905930367231638,0.0359463276836158,0.7505
"3:1",1500,500,113,"ComBat",0.8125,0.0886146943353898,1783,0.97675082980226,0.078954802259887,0.912
