"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,114,"QN",0.4945,0.0360272638753651,1027,0.938378425141243,0.046680790960452,0.755
"1:1",1000,1000,114,"Angel",0.4955,0.0350535540408958,1027,0.938578972457627,0.0463983050847458,0.756
"1:1",1000,1000,114,"TDM",0.401,0.0123152709359606,812,0.964317549435028,0.0180790960451977,0.715
"1:1",1000,1000,114,"MMR",0.7155,0.103318722604884,1597,0.904117037429379,0.120550847457627,0.8145
"1:1",1000,1000,114,"ComBat",0.7865,0.086527293844367,1722,0.966167143361582,0.0762005649717514,0.8795
"1:1",1000,1000,114,"ComBat_seq",0.6995,0.0398078242964997,1457,0.930933086158192,0.0582627118644068,0.808
"1:1",1000,1000,114,"RNABC",0.827,0.0795770728992766,1797,0.968238877118644,0.0889124293785311,0.9185
"1:1",1000,1000,114,"limma",0.861,0.0946372239747634,1902,0.969246327683616,0.0907485875706215,0.925
"1:1",1000,1000,114,"MNN",0.646,0.232640949554896,1685,0.8977,0.145409604519774,0.802
"2:1",1333,667,114,"QN",0.5365,0.029810298102981,1107,0.954984975282486,0.0252118644067797,0.773
"2:1",1333,667,114,"Angel",0.537,0.029810298102981,1107,0.95498073799435,0.0251412429378531,0.773
"2:1",1333,667,114,"TDM",0.431,0.0126002290950745,873,0.960905720338983,0.0176553672316384,0.706
"2:1",1333,667,114,"MMR",0.684,0.102161100196464,1527,0.894690289548023,0.122175141242938,0.789
"2:1",1333,667,114,"ComBat",0.8045,0.169762641898865,1938,0.959303831214689,0.110805084745763,0.8875
"2:1",1333,667,114,"ComBat_seq",0.722,0.0411686586985392,1506,0.941384427966102,0.0623587570621469,0.829
"2:1",1333,667,114,"RNABC",0.858,0.109496626881162,1927,0.969666331214689,0.0944209039548023,0.9255
"2:1",1333,667,114,"limma",0.847,0.171638141809291,2045,0.960303354519774,0.124223163841808,0.9185
"2:1",1333,667,114,"MNN",0.6055,0.159027777777778,1440,0.919498481638418,0.0990112994350282,0.799
"3:1",1500,500,114,"QN",0.538,0.0460584588131089,1129,0.94145656779661,0.0400423728813559,0.7645
"3:1",1500,500,114,"Angel",0.5385,0.0460584588131089,1129,0.941403460451977,0.0400423728813559,0.7655
"3:1",1500,500,114,"TDM",0.44,0.0123456790123457,891,0.960026200564972,0.0175847457627119,0.695
"3:1",1500,500,114,"MMR",0.6655,0.105969148222669,1491,0.88771186440678,0.122528248587571,0.7745
"3:1",1500,500,114,"ComBat",0.8125,0.234573716439001,2123,0.953852083333333,0.133686440677966,0.887
"3:1",1500,500,114,"ComBat_seq",0.7355,0.0448051948051948,1540,0.94756001059322,0.0644774011299435,0.844
"3:1",1500,500,114,"RNABC",0.864,0.182978723404255,2115,0.962288400423729,0.138135593220339,0.923
"3:1",1500,500,114,"limma",0.846,0.237494366831906,2219,0.95302238700565,0.14795197740113,0.9095
"3:1",1500,500,114,"MNN",0.702,0.15421686746988,1660,0.94083552259887,0.0984463276836158,0.86
"4:1",1600,400,114,"QN",0.533,0.0714285714285714,1148,0.92866645480226,0.0547316384180791,0.7515
"4:1",1600,400,114,"Angel",0.533,0.0706190061028771,1147,0.928707574152542,0.0547316384180791,0.7515
"4:1",1600,400,114,"TDM",0.4405,0.0123318385650224,892,0.958305296610169,0.0175141242937853,0.7015
"4:1",1600,400,114,"MMR",0.6645,0.106040268456376,1490,0.883704096045198,0.122245762711864,0.775
"4:1",1600,400,114,"ComBat",0.8125,0.283193647992942,2267,0.949388153248588,0.150353107344633,0.888
"4:1",1600,400,114,"ComBat_seq",0.7385,0.0433937823834197,1544,0.950624435028249,0.0653954802259887,0.853
"4:1",1600,400,114,"RNABC",0.866,0.261722080136402,2346,0.956154343220339,0.171680790960452,0.92
"4:1",1600,400,114,"limma",0.8365,0.286567164179104,2345,0.946978336864407,0.163135593220339,0.9045
"4:1",1600,400,114,"MNN",0.658,0.185139318885449,1615,0.931828689971751,0.0992231638418079,0.84
"9:1",1800,200,114,"QN",0.5275,0.170463472113119,1273,0.892430173022599,0.102895480225989,0.7185
"9:1",1800,200,114,"Angel",0.528,0.169158143194335,1271,0.892705314265537,0.102118644067797,0.7185
"9:1",1800,200,114,"TDM",0.442,0.0133928571428571,896,0.959611652542373,0.0176553672316384,0.695
"9:1",1800,200,114,"MMR",0.641,0.105628908964559,1439,0.875131691384181,0.122528248587571,0.75
"9:1",1800,200,114,"ComBat",0.8085,0.386104783599089,2634,0.939735699152542,0.183898305084746,0.8915
"9:1",1800,200,114,"ComBat_seq",0.7435,0.0522625876354366,1569,0.955139883474576,0.0684322033898305,0.864
"9:1",1800,200,114,"RNABC",0.8735,0.468512321265592,3287,0.943691348870056,0.252612994350283,0.9225
"9:1",1800,200,114,"limma",0.8215,0.388992190405355,2689,0.935033192090395,0.199505649717514,0.897
"9:1",1800,200,114,"MNN",0.6515,0.263009049773756,1768,0.915545268361582,0.124576271186441,0.822
"1:0",2000,0,114,"QN",0.514,0.473657289002558,1955,0.833343502824859,0.213206214689266,0.6965
"1:0",2000,0,114,"Angel",0.5145,0.474732006125574,1959,0.833060434322034,0.213912429378531,0.697
"1:0",2000,0,114,"TDM",0.4625,0.0128068303094984,937,0.95875561440678,0.0176553672316384,0.6945
"1:0",2000,0,114,"MMR",0.6205,0.106245513280689,1393,0.87123010240113,0.122810734463277,0.7475
"1:0",2000,0,114,"ComBat",0.8265,0.49169741697417,3252,0.927451871468927,0.225494350282486,0.89
"1:0",2000,0,114,"ComBat_seq",0.7765,0.0570734669095325,1647,0.964882115112994,0.0706214689265537,0.8835
"1:0",2000,0,114,"RNABC",0.884,0.666037023044957,5294,0.920143838276836,0.356638418079096,0.922
"1:0",2000,0,114,"limma",0.82,0.504232164449819,3308,0.918126412429379,0.241949152542373,0.885
"1:0",2000,0,114,"MNN",0.656,0.453826955074875,2404,0.88224706920904,0.184604519774011,0.805
