"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,173,"QN",0.5155,0.0162213740458015,1048,0.933011811440678,0.0309322033898305,0.7515
"1:1",1000,1000,173,"Angel",0.515,0.0162368672397326,1047,0.933016172316384,0.0309322033898305,0.7515
"1:1",1000,1000,173,"TDM",0.42,0.00943396226415094,848,0.929271468926554,0.0292372881355932,0.693
"1:1",1000,1000,173,"MMR",0.7075,0.0634920634920635,1512,0.899506479519774,0.114689265536723,0.805
"1:1",1000,1000,173,"ComBat",0.753,0.181076672104405,1839,0.936971433615819,0.132838983050847,0.845
"1:1",1000,1000,173,"ComBat_seq",0.678,0.15090795241077,1597,0.901753937146893,0.122175141242938,0.7665
"1:1",1000,1000,173,"RNABC",0.8185,0.181090545272636,1999,0.943996663135593,0.144632768361582,0.895
"1:1",1000,1000,173,"limma",0.819,0.183449651046859,2006,0.943710275423729,0.144632768361582,0.893
"1:1",1000,1000,173,"MNN",0.6445,0.517215568862275,2672,0.832463029661017,0.250141242937853,0.7645
"2:1",1333,667,173,"QN",0.555,0.0504704875962361,1169,0.910183580508475,0.0525423728813559,0.7565
"2:1",1333,667,173,"Angel",0.555,0.0504704875962361,1169,0.910286334745763,0.0524011299435028,0.7565
"2:1",1333,667,173,"TDM",0.483,0.0082135523613963,974,0.931312323446328,0.0292372881355932,0.7225
"2:1",1333,667,173,"MMR",0.727,0.0631036703155183,1553,0.903907291666667,0.115254237288136,0.811
"2:1",1333,667,173,"ComBat",0.765,0.216188524590164,1952,0.933002118644068,0.139053672316384,0.8515
"2:1",1333,667,173,"ComBat_seq",0.729,0.137788290952099,1691,0.92063884180791,0.116666666666667,0.811
"2:1",1333,667,173,"RNABC",0.823,0.365458750963763,2594,0.923432574152542,0.228460451977401,0.883
"2:1",1333,667,173,"limma",0.805,0.213098729227761,2046,0.934865289548023,0.147316384180791,0.877
"2:1",1333,667,173,"MNN",0.6705,0.700665188470067,4510,0.783270480225989,0.351977401129944,0.7405
"3:1",1500,500,173,"QN",0.5585,0.137451737451737,1295,0.883032556497175,0.0979519774011299,0.7485
"3:1",1500,500,173,"Angel",0.5585,0.136785162287481,1294,0.883126129943503,0.0974576271186441,0.7485
"3:1",1500,500,173,"TDM",0.5125,0.00870406189555126,1034,0.932091560734463,0.0292372881355932,0.729
"3:1",1500,500,173,"MMR",0.735,0.0624601657106437,1569,0.907990395480226,0.115183615819209,0.822
"3:1",1500,500,173,"ComBat",0.7715,0.270449172576832,2115,0.927379731638418,0.15225988700565,0.8485
"3:1",1500,500,173,"ComBat_seq",0.7575,0.124277456647399,1730,0.92868469279661,0.114830508474576,0.8285
"3:1",1500,500,173,"RNABC",0.8295,0.547339699863574,3665,0.90630280720339,0.299152542372881,0.8795
"3:1",1500,500,173,"limma",0.8025,0.267123287671233,2190,0.927936899717514,0.161793785310734,0.874
"3:1",1500,500,173,"MNN",0.63,0.683645443196005,4005,0.764084516242938,0.332415254237288,0.713
"4:1",1600,400,173,"QN",0.5695,0.22093023255814,1462,0.868774788135593,0.128813559322034,0.743
"4:1",1600,400,173,"Angel",0.569,0.219478737997257,1458,0.86883061440678,0.128601694915254,0.743
"4:1",1600,400,173,"TDM",0.5345,0.0092678405931418,1079,0.934276959745763,0.0286016949152542,0.752
"4:1",1600,400,173,"MMR",0.7505,0.0618363522798251,1601,0.909402083333333,0.115960451977401,0.826
"4:1",1600,400,173,"ComBat",0.7785,0.302731751007613,2233,0.92504968220339,0.16024011299435,0.849
"4:1",1600,400,173,"ComBat_seq",0.771,0.123863636363636,1760,0.93439948799435,0.114265536723164,0.841
"4:1",1600,400,173,"RNABC",0.8395,0.617452722715881,4389,0.89926511299435,0.335593220338983,0.8765
"4:1",1600,400,173,"limma",0.8055,0.302597402597403,2310,0.923451518361582,0.171327683615819,0.87
"4:1",1600,400,173,"MNN",0.643,0.666580711707065,3878,0.776861317090396,0.32090395480226,0.728
"9:1",1800,200,173,"QN",0.5755,0.400832899531494,1921,0.834639830508475,0.190395480225989,0.7295
"9:1",1800,200,173,"Angel",0.5755,0.400832899531494,1921,0.834691066384181,0.189830508474576,0.7295
"9:1",1800,200,173,"TDM",0.5685,0.00871839581517001,1147,0.934057009180791,0.0288841807909605,0.7655
"9:1",1800,200,173,"MMR",0.7635,0.0637254901960784,1632,0.914430579096045,0.116101694915254,0.837
"9:1",1800,200,173,"ComBat",0.772,0.36953858717844,2449,0.91215771539548,0.180225988700565,0.8375
"9:1",1800,200,173,"ComBat_seq",0.7965,0.110055865921788,1790,0.940188947740113,0.11066384180791,0.8605
"9:1",1800,200,173,"RNABC",0.8315,0.693116811219782,5419,0.879894332627119,0.381002824858757,0.864
"9:1",1800,200,173,"limma",0.7855,0.376339817387852,2519,0.908257556497175,0.193290960451977,0.85
"9:1",1800,200,173,"MNN",0.615,0.694348894348894,4070,0.746194456214689,0.331497175141243,0.6995
"1:0",2000,0,173,"QN",0.588,0.608782435129741,3006,0.794249629237288,0.269067796610169,0.7135
"1:0",2000,0,173,"Angel",0.588,0.609302325581395,3010,0.794101200564972,0.269138418079096,0.7135
"1:0",2000,0,173,"TDM",0.613,0.0120870265914585,1241,0.935322457627119,0.0287429378531073,0.7875
"1:0",2000,0,173,"MMR",0.777,0.0638169777242625,1661,0.916056355932203,0.116031073446328,0.844
"1:0",2000,0,173,"ComBat",0.7785,0.455594405594406,2860,0.89965739759887,0.209533898305085,0.834
"1:0",2000,0,173,"ComBat_seq",0.8245,0.107200866269626,1847,0.950174223163842,0.107909604519774,0.8865
"1:0",2000,0,173,"RNABC",0.8305,0.736558287073751,6305,0.85722582980226,0.420762711864407,0.858
"1:0",2000,0,173,"limma",0.7795,0.463339070567986,2905,0.891457221045198,0.221610169491525,0.8335
"1:0",2000,0,173,"MNN",0.599,0.710376011423132,4202,0.732306850282486,0.33933615819209,0.6845
