"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,159,"QN",0.501,0.012807881773399,1015,0.966918714689266,0.0161723163841808,0.7645
"1:1",1000,1000,159,"Angel",0.501,0.012807881773399,1015,0.966920550847458,0.0161723163841808,0.7635
"1:1",1000,1000,159,"TDM",0.3865,0.00514800514800515,777,0.97457595338983,0.00812146892655367,0.706
"1:1",1000,1000,159,"MMR",0.674,0.0245664739884393,1384,0.954529731638418,0.0336158192090395,0.8375
"1:1",1000,1000,159,"ComBat",0.778,0.0653869226154769,1667,0.972796592514124,0.0653248587570621,0.892
"1:1",1000,1000,159,"ComBat_seq",0.7095,0.0247422680412371,1455,0.943512076271186,0.0323446327683616,0.8095
"1:1",1000,1000,159,"RNABC",0.836,0.0467502850627138,1754,0.979605967514124,0.0576977401129943,0.9315
"1:1",1000,1000,159,"limma",0.849,0.0731441048034935,1832,0.97909355579096,0.0695621468926554,0.937
"1:1",1000,1000,159,"MNN",0.639,0.0712209302325581,1376,0.950079343220339,0.0593926553672316,0.8375
"2:1",1333,667,159,"QN",0.539,0.0226654578422484,1103,0.954639865819209,0.0323446327683616,0.7725
"2:1",1333,667,159,"Angel",0.539,0.0226654578422484,1103,0.954649223163842,0.0324152542372881,0.772
"2:1",1333,667,159,"TDM",0.4355,0.00457142857142857,875,0.976097139830508,0.00783898305084746,0.7275
"2:1",1333,667,159,"MMR",0.687,0.0234375,1408,0.955511617231638,0.0334039548022599,0.8385
"2:1",1333,667,159,"ComBat",0.8005,0.145144076840982,1874,0.967627030367232,0.100635593220339,0.904
"2:1",1333,667,159,"ComBat_seq",0.763,0.0249201277955272,1565,0.957248305084746,0.0331214689265537,0.8495
"2:1",1333,667,159,"RNABC",0.8625,0.102910602910603,1924,0.974471521892655,0.099364406779661,0.937
"2:1",1333,667,159,"limma",0.8475,0.139593908629442,1970,0.972447139830508,0.103177966101695,0.935
"2:1",1333,667,159,"MNN",0.561,0.232558139534884,1462,0.90872990819209,0.10388418079096,0.7795
"3:1",1500,500,159,"QN",0.5315,0.0642605633802817,1136,0.935780526129944,0.0569209039548023,0.766
"3:1",1500,500,159,"Angel",0.5315,0.0634361233480176,1135,0.935847351694915,0.0567796610169492,0.7655
"3:1",1500,500,159,"TDM",0.459,0.00541711809317443,923,0.977145798022599,0.00769774011299435,0.743
"3:1",1500,500,159,"MMR",0.7,0.0243732590529248,1436,0.956784851694915,0.033545197740113,0.845
"3:1",1500,500,159,"ComBat",0.812,0.217998075072185,2078,0.963970586158192,0.123799435028249,0.906
"3:1",1500,500,159,"ComBat_seq",0.7845,0.0296846011131725,1617,0.964144756355932,0.0350282485875706,0.8765
"3:1",1500,500,159,"RNABC",0.8635,0.215258855585831,2202,0.968136475988701,0.148587570621469,0.9385
"3:1",1500,500,159,"limma",0.8465,0.207299953205428,2137,0.966841295903955,0.125918079096045,0.932
"3:1",1500,500,159,"MNN",0.5945,0.281136638452237,1654,0.909606391242938,0.116031073446328,0.789
"4:1",1600,400,159,"QN",0.5245,0.128013300083126,1203,0.915672475282486,0.0860169491525424,0.7455
"4:1",1600,400,159,"Angel",0.5245,0.128737541528239,1204,0.915679025423729,0.0860169491525424,0.7455
"4:1",1600,400,159,"TDM",0.462,0.00431034482758621,928,0.976035981638418,0.00748587570621469,0.7435
"4:1",1600,400,159,"MMR",0.697,0.0244755244755245,1430,0.956836793785311,0.0334745762711864,0.8415
"4:1",1600,400,159,"ComBat",0.817,0.274422735346359,2252,0.959110769774011,0.139477401129944,0.906
"4:1",1600,400,159,"ComBat_seq",0.7935,0.0293577981651376,1635,0.967179060734463,0.0349576271186441,0.884
"4:1",1600,400,159,"RNABC",0.874,0.336874051593323,2636,0.960348552259887,0.194209039548023,0.9355
"4:1",1600,400,159,"limma",0.841,0.254762959680992,2257,0.96151760240113,0.13975988700565,0.9225
"4:1",1600,400,159,"MNN",0.635,0.255131964809384,1705,0.918697951977401,0.113206214689266,0.807
"9:1",1800,200,159,"QN",0.51,0.263537906137184,1385,0.882817902542373,0.144138418079096,0.7265
"9:1",1800,200,159,"Angel",0.51,0.263537906137184,1385,0.882822157485876,0.144279661016949,0.7265
"9:1",1800,200,159,"TDM",0.4825,0.00515463917525773,970,0.980108968926554,0.00706214689265537,0.7575
"9:1",1800,200,159,"MMR",0.705,0.0242214532871972,1445,0.961496716101695,0.0334745762711864,0.852
"9:1",1800,200,159,"ComBat",0.828,0.368661837590545,2623,0.95233584039548,0.172245762711864,0.9115
"9:1",1800,200,159,"ComBat_seq",0.829,0.0349243306169965,1718,0.974628601694915,0.038135593220339,0.91
"9:1",1800,200,159,"RNABC",0.888,0.505154639175258,3589,0.952538612288136,0.264194915254237,0.946
"9:1",1800,200,159,"limma",0.8345,0.348046875,2560,0.953194473870057,0.174435028248588,0.921
"9:1",1800,200,159,"MNN",0.5735,0.373020207536865,1831,0.879996274717514,0.144915254237288,0.7555
"1:0",2000,0,159,"QN",0.512,0.566101694915254,2360,0.825876430084746,0.254378531073446,0.701
"1:0",2000,0,159,"Angel",0.512,0.566101694915254,2360,0.825929449152542,0.254449152542373,0.7015
"1:0",2000,0,159,"TDM",0.51,0.0048780487804878,1025,0.982259216101695,0.00713276836158192,0.7785
"1:0",2000,0,159,"MMR",0.7145,0.0239071038251366,1464,0.964957662429379,0.0334745762711864,0.8655
"1:0",2000,0,159,"ComBat",0.8395,0.474984365228268,3198,0.942521574858757,0.210875706214689,0.9055
"1:0",2000,0,159,"ComBat_seq",0.861,0.03421200224341,1783,0.987435416666667,0.0396892655367232,0.947
"1:0",2000,0,159,"RNABC",0.8985,0.661900282220132,5315,0.931793220338983,0.343573446327684,0.9465
"1:0",2000,0,159,"limma",0.8315,0.466645285439384,3118,0.938904678672316,0.215466101694915,0.9065
"1:0",2000,0,159,"MNN",0.5495,0.38327721661055,1782,0.864275141242938,0.168079096045198,0.7395
