"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,155,"QN",0.4805,0.0183861082737487,979,0.960824770480226,0.0262005649717514,0.7495
"1:1",1000,1000,155,"Angel",0.4805,0.0183861082737487,979,0.960853601694915,0.0261299435028249,0.749
"1:1",1000,1000,155,"TDM",0.382,0.00779220779220779,770,0.964027577683616,0.0145480225988701,0.695
"1:1",1000,1000,155,"MMR",0.692,0.0428769017980636,1446,0.919880437853107,0.0632768361581921,0.81
"1:1",1000,1000,155,"ComBat",0.7765,0.0755952380952381,1680,0.971193502824859,0.0604519774011299,0.8745
"1:1",1000,1000,155,"ComBat_seq",0.692,0.0408870408870409,1443,0.940850670903955,0.0427966101694915,0.808
"1:1",1000,1000,155,"RNABC",0.8385,0.0785714285714286,1820,0.974086387711864,0.0752118644067797,0.9235
"1:1",1000,1000,155,"limma",0.841,0.0956989247311828,1860,0.972895780367232,0.0765536723163842,0.9185
"1:1",1000,1000,155,"MNN",0.748,0.387162714636141,2446,0.904331550141243,0.183968926553672,0.8385
"2:1",1333,667,155,"QN",0.5305,0.0535236396074933,1121,0.949699735169492,0.0389830508474576,0.7725
"2:1",1333,667,155,"Angel",0.531,0.0543187889581478,1123,0.949649947033898,0.0391242937853107,0.772
"2:1",1333,667,155,"TDM",0.4295,0.0137772675086108,871,0.965067019774011,0.0141949152542373,0.7215
"2:1",1333,667,155,"MMR",0.704,0.0421768707482993,1470,0.922335911016949,0.0645480225988701,0.82
"2:1",1333,667,155,"ComBat",0.783,0.117746478873239,1775,0.968319191384181,0.0775423728813559,0.8915
"2:1",1333,667,155,"ComBat_seq",0.7325,0.0380827314510834,1523,0.955272528248588,0.0409604519774011,0.847
"2:1",1333,667,155,"RNABC",0.847,0.236936936936937,2220,0.961941790254237,0.147528248587571,0.9255
"2:1",1333,667,155,"limma",0.826,0.135983263598326,1912,0.968478654661017,0.0925847457627119,0.918
"2:1",1333,667,155,"MNN",0.8255,0.109973045822102,1855,0.974400529661017,0.0754237288135593,0.9305
"3:1",1500,500,155,"QN",0.537,0.126829268292683,1230,0.929231691384181,0.0685028248587571,0.7545
"3:1",1500,500,155,"Angel",0.537,0.126829268292683,1230,0.929326906779661,0.0684322033898305,0.754
"3:1",1500,500,155,"TDM",0.46,0.0128755364806867,932,0.966275088276836,0.0144774011299435,0.729
"3:1",1500,500,155,"MMR",0.715,0.0415549597855228,1492,0.926433015536723,0.0646892655367232,0.8225
"3:1",1500,500,155,"ComBat",0.791,0.163405605499736,1891,0.964650141242938,0.0911016949152542,0.892
"3:1",1500,500,155,"ComBat_seq",0.762,0.0360531309297913,1581,0.962010381355932,0.040183615819209,0.8635
"3:1",1500,500,155,"RNABC",0.8565,0.413356164383562,2920,0.950741807909604,0.20861581920904,0.926
"3:1",1500,500,155,"limma",0.8225,0.179141716566866,2004,0.963649117231638,0.105649717514124,0.9115
"3:1",1500,500,155,"MNN",0.7915,0.104638009049774,1768,0.968240148305085,0.0749293785310734,0.9145
"4:1",1600,400,155,"QN",0.534,0.18348623853211,1308,0.91258373940678,0.0978107344632768,0.7455
"4:1",1600,400,155,"Angel",0.534,0.18348623853211,1308,0.912767461158192,0.0972457627118644,0.7455
"4:1",1600,400,155,"TDM",0.475,0.0134994807892004,963,0.966390642655367,0.0144067796610169,0.7385
"4:1",1600,400,155,"MMR",0.717,0.0414438502673797,1496,0.927845903954802,0.0647598870056497,0.831
"4:1",1600,400,155,"ComBat",0.795,0.200201207243461,1988,0.961120833333333,0.102189265536723,0.889
"4:1",1600,400,155,"ComBat_seq",0.7755,0.0354477611940298,1608,0.966043396892655,0.040183615819209,0.869
"4:1",1600,400,155,"RNABC",0.859,0.514689265536723,3540,0.941777577683616,0.24774011299435,0.921
"4:1",1600,400,155,"limma",0.824,0.209971236816874,2086,0.95918386299435,0.117372881355932,0.9055
"4:1",1600,400,155,"MNN",0.7865,0.126596335369239,1801,0.963818997175141,0.0866525423728813,0.911
"9:1",1800,200,155,"QN",0.537,0.33826247689464,1623,0.877928584039548,0.159110169491525,0.7355
"9:1",1800,200,155,"Angel",0.537,0.337854500616523,1622,0.877947846045198,0.159110169491525,0.7355
"9:1",1800,200,155,"TDM",0.501,0.012807881773399,1015,0.966516613700565,0.0140536723163842,0.753
"9:1",1800,200,155,"MMR",0.735,0.0417209908735332,1534,0.932092072740113,0.0647598870056497,0.8375
"9:1",1800,200,155,"ComBat",0.797,0.266789328426863,2174,0.95012468220339,0.126341807909605,0.8835
"9:1",1800,200,155,"ComBat_seq",0.7985,0.0391095066185319,1662,0.969232962570622,0.0391242937853107,0.886
"9:1",1800,200,155,"RNABC",0.8685,0.619662798335888,4567,0.924614194915254,0.304802259887006,0.9165
"9:1",1800,200,155,"limma",0.8095,0.277876895628903,2242,0.946846627824859,0.141454802259887,0.8925
"9:1",1800,200,155,"MNN",0.7665,0.112847222222222,1728,0.960010769774011,0.0830508474576271,0.898
"1:0",2000,0,155,"QN",0.559,0.560361777428234,2543,0.833849399717514,0.239265536723164,0.7115
"1:0",2000,0,155,"Angel",0.559,0.560361777428234,2543,0.833842266949153,0.239265536723164,0.7115
"1:0",2000,0,155,"TDM",0.5465,0.011754068716094,1106,0.9669072740113,0.0146892655367232,0.7745
"1:0",2000,0,155,"MMR",0.743,0.0419084461637653,1551,0.931767761299435,0.0649011299435028,0.842
"1:0",2000,0,155,"ComBat",0.792,0.350287120590648,2438,0.93987582980226,0.157274011299435,0.876
"1:0",2000,0,155,"ComBat_seq",0.818,0.0393423370522607,1703,0.978468043785311,0.0383474576271186,0.9135
"1:0",2000,0,155,"RNABC",0.8665,0.696656747768248,5713,0.899980949858757,0.355790960451977,0.913
"1:0",2000,0,155,"limma",0.791,0.366439727673208,2497,0.93323730579096,0.173516949152542,0.879
"1:0",2000,0,155,"MNN",0.747,0.136416184971098,1730,0.953983509887006,0.0943502824858757,0.888
