"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,169,"XPN",0.857,0.028328611898017,1765,0.98755759180791,0.0438559322033898,0.942
"2:1",1333,667,169,"XPN",0.8705,0.0338512763596004,1802,0.987183086158192,0.0467514124293785,0.9475
"3:1",1500,500,169,"XPN",0.8645,0.0442233278054174,1809,0.987018961864407,0.0496468926553672,0.946
"4:1",1600,400,169,"XPN",0.8645,0.05,1820,0.986471610169491,0.0535310734463277,0.9425
"9:1",1800,200,169,"XPN",0.87,0.173396674584323,2105,0.977279661016949,0.0951977401129944,0.941
"1:0",2000,0,169,"XPN",0.87,0.0759426447158789,1883,0.982091101694915,0.0629237288135593,0.9395
