"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,157,"QN",0.5075,0.0116845180136319,1027,0.969778248587571,0.0168785310734463,0.7535
"1:1",1000,1000,157,"Angel",0.5075,0.0116845180136319,1027,0.969778177966102,0.0168785310734463,0.7535
"1:1",1000,1000,157,"TDM",0.3895,0.00256081946222791,781,0.974379343220339,0.00720338983050847,0.684
"1:1",1000,1000,157,"MMR",0.6595,0.0178704393149665,1343,0.947542549435028,0.0350988700564972,0.8245
"1:1",1000,1000,157,"ComBat",0.7795,0.0429711479435236,1629,0.977513682909604,0.0448446327683616,0.8795
"1:1",1000,1000,157,"ComBat_seq",0.7025,0.0126493323963457,1423,0.947519332627119,0.0221751412429379,0.816
"1:1",1000,1000,157,"RNABC",0.8395,0.0300404390525708,1731,0.984323552259887,0.0421610169491525,0.9325
"1:1",1000,1000,157,"limma",0.8415,0.0544943820224719,1780,0.982041401836158,0.0563559322033898,0.933
"1:1",1000,1000,157,"MNN",0.5995,0.0559055118110236,1270,0.93096875,0.0614406779661017,0.8015
"2:1",1333,667,157,"QN",0.5575,0.0437017994858612,1167,0.956110081214689,0.0393361581920904,0.7675
"2:1",1333,667,157,"Angel",0.558,0.0428816466552316,1166,0.95635803319209,0.0387005649717514,0.768
"2:1",1333,667,157,"TDM",0.4575,0.00326797385620915,918,0.979867443502825,0.00734463276836158,0.7345
"2:1",1333,667,157,"MMR",0.6945,0.0183745583038869,1415,0.953169473870057,0.0349576271186441,0.8375
"2:1",1333,667,157,"ComBat",0.8,0.100112485939258,1778,0.97657895480226,0.0715395480225989,0.9035
"2:1",1333,667,157,"ComBat_seq",0.771,0.0121716848174247,1561,0.964363594632768,0.0212570621468927,0.8665
"2:1",1333,667,157,"RNABC",0.867,0.129954841946814,1993,0.979045233050847,0.0990819209039548,0.9415
"2:1",1333,667,157,"limma",0.8485,0.100688924218336,1887,0.980137323446328,0.0810734463276836,0.936
"2:1",1333,667,157,"MNN",0.573,0.100470957613815,1274,0.920569526836158,0.0770480225988701,0.7925
"3:1",1500,500,157,"QN",0.5525,0.123015873015873,1260,0.931494668079096,0.0774717514124294,0.764
"3:1",1500,500,157,"Angel",0.5525,0.123015873015873,1260,0.931501588983051,0.0773305084745763,0.764
"3:1",1500,500,157,"TDM",0.4875,0.00408580183861083,979,0.980641701977401,0.00741525423728814,0.758
"3:1",1500,500,157,"MMR",0.7055,0.019457956914524,1439,0.954982538841808,0.0355225988700565,0.844
"3:1",1500,500,157,"ComBat",0.812,0.14750656167979,1905,0.971894915254237,0.0910310734463277,0.9105
"3:1",1500,500,157,"ComBat_seq",0.806,0.0122549019607843,1632,0.971933562853107,0.0205508474576271,0.8915
"3:1",1500,500,157,"RNABC",0.8755,0.323154232701971,2587,0.968198516949153,0.165042372881356,0.94
"3:1",1500,500,157,"limma",0.8475,0.151226840260391,1997,0.974903301553672,0.100282485875706,0.93
"3:1",1500,500,157,"MNN",0.561,0.711366538952746,3915,0.744783298022599,0.305861581920904,0.658
"4:1",1600,400,157,"QN",0.5575,0.193058568329718,1383,0.915750988700565,0.105225988700565,0.7565
"4:1",1600,400,157,"Angel",0.5585,0.193501805054152,1385,0.915744279661017,0.105296610169492,0.757
"4:1",1600,400,157,"TDM",0.5075,0.00392541707556428,1019,0.981527365819209,0.00748587570621469,0.7735
"4:1",1600,400,157,"MMR",0.716,0.0198494182067077,1461,0.95728259180791,0.0355225988700565,0.8495
"4:1",1600,400,157,"ComBat",0.8225,0.187654320987654,2025,0.969567708333333,0.104449152542373,0.9145
"4:1",1600,400,157,"ComBat_seq",0.8235,0.012589928057554,1668,0.975919120762712,0.020409604519774,0.904
"4:1",1600,400,157,"RNABC",0.8795,0.421000658327847,3038,0.961922157485876,0.203389830508475,0.9405
"4:1",1600,400,157,"limma",0.849,0.184829572731637,2083,0.971789036016949,0.114265536723164,0.9305
"4:1",1600,400,157,"MNN",0.537,0.76725047478371,4739,0.693207627118644,0.365748587570621,0.6175
"9:1",1800,200,157,"QN",0.559,0.376254180602007,1794,0.880902242231638,0.174223163841808,0.742
"9:1",1800,200,157,"Angel",0.5595,0.376601671309192,1795,0.880912729519774,0.174293785310734,0.7425
"9:1",1800,200,157,"TDM",0.548,0.00363636363636364,1100,0.984120515536723,0.00748587570621469,0.791
"9:1",1800,200,157,"MMR",0.7315,0.0200937709310114,1493,0.962154661016949,0.0355225988700565,0.866
"9:1",1800,200,157,"ComBat",0.8185,0.272444444444444,2250,0.960924611581921,0.133545197740113,0.9105
"9:1",1800,200,157,"ComBat_seq",0.855,0.0121317157712305,1731,0.980618202683616,0.0211864406779661,0.925
"9:1",1800,200,157,"RNABC",0.89,0.565004887585533,4092,0.947635699152542,0.266525423728814,0.94
"9:1",1800,200,157,"limma",0.839,0.26306543697848,2277,0.962458068502825,0.142796610169492,0.9245
"9:1",1800,200,157,"MNN",0.592,0.603142761618188,2991,0.796073834745763,0.253389830508475,0.7055
"1:0",2000,0,157,"QN",0.5815,0.620476035213564,3067,0.831288541666667,0.261723163841808,0.7245
"1:0",2000,0,157,"Angel",0.582,0.620476035213564,3067,0.831296098163842,0.261652542372881,0.725
"1:0",2000,0,157,"TDM",0.589,0.00338409475465313,1182,0.985498587570621,0.00734463276836158,0.818
"1:0",2000,0,157,"MMR",0.751,0.0195822454308094,1532,0.962147987288136,0.0355225988700565,0.874
"1:0",2000,0,157,"ComBat",0.8285,0.378469617404351,2666,0.950652348163842,0.173234463276836,0.9065
"1:0",2000,0,157,"ComBat_seq",0.886,0.012263099219621,1794,0.990817514124294,0.0214689265536723,0.9525
"1:0",2000,0,157,"RNABC",0.894,0.668888888888889,5400,0.923084463276836,0.326765536723164,0.9355
"1:0",2000,0,157,"limma",0.83,0.380365808137365,2679,0.948789353813559,0.180649717514124,0.9105
"1:0",2000,0,157,"MNN",0.597,0.604689564068692,3028,0.788438029661017,0.257274011299435,0.713
