"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,176,"QN",0.5035,0.00788177339901478,1015,0.970524346751412,0.0134887005649718,0.77
"1:1",1000,1000,176,"Angel",0.503,0.00788954635108481,1014,0.970530014124294,0.0134887005649718,0.7695
"1:1",1000,1000,176,"TDM",0.3735,0,747,0.980042831920904,0.00480225988700565,0.699
"1:1",1000,1000,176,"MMR",0.668,0.00742942050520059,1346,0.960165324858757,0.029590395480226,0.843
"1:1",1000,1000,176,"ComBat",0.7985,0.0297691373025516,1646,0.979016472457627,0.0415254237288136,0.8925
"1:1",1000,1000,176,"ComBat_seq",0.711,0.00420168067226891,1428,0.950411122881356,0.0161016949152542,0.8215
"1:1",1000,1000,176,"RNABC",0.85,0.0235496840896037,1741,0.979876306497175,0.0439971751412429,0.936
"1:1",1000,1000,176,"limma",0.863,0.0314253647586981,1782,0.98264521539548,0.0439265536723164,0.939
"1:1",1000,1000,176,"MNN",0.5235,0.104362703165098,1169,0.909107662429379,0.0774011299435028,0.7545
"2:1",1333,667,176,"QN",0.5305,0.0194085027726433,1082,0.965175088276836,0.0206920903954802,0.78
"2:1",1333,667,176,"Angel",0.5305,0.0194085027726433,1082,0.965183050847458,0.0206920903954802,0.7795
"2:1",1333,667,176,"TDM",0.4105,0,821,0.978856320621469,0.00480225988700565,0.7085
"2:1",1333,667,176,"MMR",0.6555,0.00681818181818182,1320,0.956161935028249,0.0299435028248588,0.8315
"2:1",1333,667,176,"ComBat",0.816,0.0887772194304858,1791,0.97320573799435,0.0740819209039548,0.9075
"2:1",1333,667,176,"ComBat_seq",0.7385,0.00404585300067431,1483,0.961719191384181,0.0175141242937853,0.8555
"2:1",1333,667,176,"RNABC",0.8655,0.0602605863192182,1842,0.978171769067797,0.0605932203389831,0.937
"2:1",1333,667,176,"limma",0.8545,0.0836461126005362,1865,0.976827524717514,0.0748587570621469,0.9355
"2:1",1333,667,176,"MNN",0.4845,0.163934426229508,1159,0.893312923728814,0.0886299435028249,0.7405
"3:1",1500,500,176,"QN",0.532,0.0431654676258993,1112,0.944700158898305,0.0431497175141243,0.7675
"3:1",1500,500,176,"Angel",0.532,0.0431654676258993,1112,0.944707962570622,0.0431497175141243,0.767
"3:1",1500,500,176,"TDM",0.43,0,860,0.977801447740113,0.00529661016949153,0.7145
"3:1",1500,500,176,"MMR",0.661,0.0067618332081142,1331,0.95423979519774,0.0301553672316384,0.825
"3:1",1500,500,176,"ComBat",0.8165,0.151247401247401,1924,0.967512235169491,0.0981638418079096,0.9075
"3:1",1500,500,176,"ComBat_seq",0.7555,0.00461133069828722,1518,0.967381285310735,0.0179378531073446,0.87
"3:1",1500,500,176,"RNABC",0.8645,0.114241803278689,1952,0.970212076271186,0.104590395480226,0.9325
"3:1",1500,500,176,"limma",0.85,0.139240506329114,1975,0.970277348163842,0.0982344632768362,0.929
"3:1",1500,500,176,"MNN",0.6015,0.404644268774704,2024,0.873598622881356,0.163276836158192,0.7635
"4:1",1600,400,176,"QN",0.528,0.0712401055408971,1137,0.931426818502825,0.0655367231638418,0.7645
"4:1",1600,400,176,"Angel",0.528,0.0712401055408971,1137,0.931440766242938,0.0655367231638418,0.764
"4:1",1600,400,176,"TDM",0.4335,0,867,0.977940536723164,0.00508474576271186,0.7215
"4:1",1600,400,176,"MMR",0.6635,0.00673652694610778,1336,0.952212076271186,0.0302966101694915,0.827
"4:1",1600,400,176,"ComBat",0.824,0.203094777562863,2068,0.964528513418079,0.116666666666667,0.9125
"4:1",1600,400,176,"ComBat_seq",0.7695,0.00452781371280724,1546,0.970700971045198,0.0180084745762712,0.883
"4:1",1600,400,176,"RNABC",0.869,0.180961357210179,2122,0.96625886299435,0.137358757062147,0.936
"4:1",1600,400,176,"limma",0.849,0.186391950167705,2087,0.966506108757062,0.116242937853107,0.9285
"4:1",1600,400,176,"MNN",0.5685,0.415897435897436,1950,0.861741878531073,0.16045197740113,0.737
"9:1",1800,200,176,"QN",0.5155,0.17585931254996,1251,0.900002259887006,0.115536723163842,0.736
