"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,135,"QN",0.492,0.0140280561122244,998,0.971297298728814,0.0172316384180791,0.7735
"1:1",1000,1000,135,"Angel",0.492,0.0140280561122244,998,0.971323499293785,0.0172316384180791,0.7735
"1:1",1000,1000,135,"TDM",0.3795,0.00393700787401575,762,0.978068290960452,0.00903954802259887,0.698
"1:1",1000,1000,135,"MMR",0.6495,0.0151400454201363,1321,0.959254166666667,0.0318502824858757,0.834
"1:1",1000,1000,135,"ComBat",0.7935,0.0497005988023952,1670,0.978155437853107,0.0507768361581921,0.897
"1:1",1000,1000,135,"ComBat_seq",0.707,0.00911002102312544,1427,0.951490377824859,0.0236581920903955,0.8175
"1:1",1000,1000,135,"RNABC",0.8415,0.0415717539863326,1756,0.983194473870057,0.0521892655367232,0.9365
"1:1",1000,1000,135,"limma",0.851,0.060187741579238,1811,0.981240201271186,0.0634180790960452,0.939
"1:1",1000,1000,135,"MNN",0.665,0.146341463414634,1558,0.944235416666667,0.0851694915254237,0.8555
"2:1",1333,667,135,"QN",0.526,0.0286241920590951,1083,0.95887780720339,0.0291666666666667,0.7665
"2:1",1333,667,135,"Angel",0.526,0.0286241920590951,1083,0.958909304378531,0.0293079096045198,0.766
"2:1",1333,667,135,"TDM",0.424,0.00235294117647059,850,0.978789618644068,0.00903954802259887,0.719
"2:1",1333,667,135,"MMR",0.676,0.0174418604651163,1376,0.961209392655367,0.0318502824858757,0.843
"2:1",1333,667,135,"ComBat",0.8,0.106145251396648,1790,0.973054502118644,0.074364406779661,0.907
"2:1",1333,667,135,"ComBat_seq",0.753,0.00855826201448321,1519,0.963796327683616,0.0238700564971751,0.8555
"2:1",1333,667,135,"RNABC",0.8525,0.0773809523809524,1848,0.979271186440678,0.0728813559322034,0.9345
"2:1",1333,667,135,"limma",0.842,0.118324607329843,1910,0.974473375706215,0.0834039548022599,0.928
"2:1",1333,667,135,"MNN",0.72,0.125151883353584,1646,0.96213125,0.0712570621468927,0.885
"3:1",1500,500,135,"QN",0.53,0.0766550522648084,1148,0.938348075564972,0.0576271186440678,0.753
"3:1",1500,500,135,"Angel",0.53,0.0766550522648084,1148,0.938337853107345,0.0576271186440678,0.7525
"3:1",1500,500,135,"TDM",0.4445,0.00336322869955157,892,0.979853107344633,0.00896892655367232,0.73
"3:1",1500,500,135,"MMR",0.683,0.0179726815240834,1391,0.962005331920904,0.0318502824858757,0.8495
"3:1",1500,500,135,"ComBat",0.8115,0.168545081967213,1952,0.969163612288136,0.0958333333333333,0.909
"3:1",1500,500,135,"ComBat_seq",0.789,0.0100376411543287,1594,0.970306355932203,0.0236581920903955,0.8805
"3:1",1500,500,135,"RNABC",0.8635,0.175262655205349,2094,0.973065183615819,0.117867231638418,0.939
"3:1",1500,500,135,"limma",0.839,0.167245657568238,2015,0.970163859463277,0.103036723163842,0.9285
"3:1",1500,500,135,"MNN",0.6985,0.176782557454331,1697,0.948888170903955,0.0878531073446328,0.859
"4:1",1600,400,135,"QN",0.5295,0.141815235008104,1234,0.921658245056497,0.0852401129943503,0.751
"4:1",1600,400,135,"Angel",0.53,0.1417004048583,1235,0.921697369350282,0.0851694915254237,0.75
"4:1",1600,400,135,"TDM",0.46,0.00432900432900433,924,0.980581814971751,0.00896892655367232,0.7435
"4:1",1600,400,135,"MMR",0.7045,0.0180932498260264,1437,0.9647625,0.0319209039548023,0.855
"4:1",1600,400,135,"ComBat",0.815,0.212940608401738,2071,0.965973975988701,0.11271186440678,0.9155
