"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,191,"QN",0.513,0.000973709834469328,1027,0.987670745056497,0.00557909604519774,0.768
"1:1",1000,1000,191,"Angel",0.5125,0.000974658869395711,1026,0.987696468926554,0.00557909604519774,0.7685
"1:1",1000,1000,191,"TDM",0.3825,0,765,0.994684851694915,0.000847457627118644,0.715
"1:1",1000,1000,191,"MMR",0.6955,0,1392,0.980068255649718,0.00557909604519774,0.852
"1:1",1000,1000,191,"ComBat",0.796,0.00375469336670839,1598,0.992871204096045,0.0117937853107345,0.909
"1:1",1000,1000,191,"ComBat_seq",0.721,0.00138504155124654,1444,0.967720833333333,0.00254237288135593,0.8315
"1:1",1000,1000,191,"RNABC",0.8575,0.00232693426410704,1719,0.994526871468927,0.0117231638418079,0.95
"1:1",1000,1000,191,"limma",0.865,0.00345622119815668,1736,0.994262146892655,0.0153248587570621,0.9535
"1:1",1000,1000,191,"MNN",0.6,0.0187908496732026,1224,0.962418361581921,0.0338983050847458,0.8325
"2:1",1333,667,191,"QN",0.5465,0.000914076782449726,1094,0.980461317090396,0.0110875706214689,0.7785
"2:1",1333,667,191,"Angel",0.5465,0.000914076782449726,1094,0.980553848870056,0.0110169491525424,0.7785
"2:1",1333,667,191,"TDM",0.4245,0,849,0.994669915254237,0.000918079096045198,0.7375
"2:1",1333,667,191,"MMR",0.7185,0,1438,0.981006002824859,0.0057909604519774,0.8615
"2:1",1333,667,191,"ComBat",0.811,0.0223025919228451,1659,0.989498375706215,0.0273305084745763,0.9225
"2:1",1333,667,191,"ComBat_seq",0.773,0.00129198966408269,1548,0.978360293079096,0.00254237288135593,0.873
"2:1",1333,667,191,"RNABC",0.866,0.0247747747747748,1776,0.989950353107345,0.043361581920904,0.9535
"2:1",1333,667,191,"limma",0.8575,0.0194396798170383,1749,0.991319597457627,0.0295197740112994,0.949
"2:1",1333,667,191,"MNN",0.684,0.107561929595828,1534,0.948741737288136,0.0906073446327684,0.8645
"3:1",1500,500,191,"QN",0.542,0.0225428313796213,1109,0.96229394420904,0.0334039548022599,0.767
"3:1",1500,500,191,"Angel",0.542,0.0225428313796213,1109,0.962349134887006,0.0331920903954802,0.767
"3:1",1500,500,191,"TDM",0.438,0,876,0.994497598870057,0.000988700564971751,0.7485
"3:1",1500,500,191,"MMR",0.719,0,1439,0.980374505649718,0.00607344632768362,0.8655
"3:1",1500,500,191,"ComBat",0.8105,0.0430932703659976,1694,0.985531779661017,0.0449858757062147,0.923
"3:1",1500,500,191,"ComBat_seq",0.7875,0.00126823081800888,1577,0.982809198446328,0.00303672316384181,0.894
"3:1",1500,500,191,"RNABC",0.864,0.100936524453694,1922,0.982463559322034,0.104025423728814,0.947
"3:1",1500,500,191,"limma",0.842,0.0388127853881279,1752,0.98707614759887,0.0457627118644068,0.9395
"3:1",1500,500,191,"MNN",0.693,0.220910623946037,1779,0.930474929378531,0.122387005649718,0.848
"4:1",1600,400,191,"QN",0.5295,0.0485175202156334,1113,0.946065854519774,0.0564265536723164,0.759
"4:1",1600,400,191,"Angel",0.5295,0.0485175202156334,1113,0.946140254237288,0.0561440677966102,0.7595
"4:1",1600,400,191,"TDM",0.4535,0,907,0.994226235875706,0.00112994350282486,0.75
"4:1",1600,400,191,"MMR",0.7285,0,1457,0.981669209039548,0.00607344632768362,0.867
"4:1",1600,400,191,"ComBat",0.811,0.0624277456647399,1730,0.982951712570622,0.059180790960452,0.9245
"4:1",1600,400,191,"ComBat_seq",0.7985,0.00125078173858662,1599,0.985756126412429,0.00282485875706215,0.907
"4:1",1600,400,191,"RNABC",0.8635,0.218552036199095,2210,0.97613813559322,0.150423728813559,0.954
"4:1",1600,400,191,"limma",0.8335,0.0613738738738739,1776,0.984334110169491,0.0605932203389831,0.939
"4:1",1600,400,191,"MNN",0.7225,0.198557958957293,1803,0.936718185028249,0.120550847457627,0.866
"9:1",1800,200,191,"QN",0.5125,0.156378600823045,1215,0.912170974576271,0.109110169491525,0.7395
"9:1",1800,200,191,"Angel",0.512,0.153719008264463,1210,0.912620939265537,0.108474576271186,0.7395
"9:1",1800,200,191,"TDM",0.4635,0,927,0.994949858757062,0.000988700564971751,0.766
"9:1",1800,200,191,"MMR",0.739,0,1478,0.985008368644068,0.00614406779661017,0.886
"9:1",1800,200,191,"ComBat",0.8185,0.142033542976939,1908,0.976156656073446,0.0891949152542373,0.9195
"9:1",1800,200,191,"ComBat_seq",0.827,0.00241254523522316,1658,0.989630773305085,0.00360169491525424,0.926
"9:1",1800,200,191,"RNABC",0.8845,0.449766718506998,3215,0.96468010240113,0.226765536723164,0.9495
"9:1",1800,200,191,"limma",0.8325,0.135514018691589,1926,0.976378283898305,0.0903954802259887,0.929
"9:1",1800,200,191,"MNN",0.6205,0.115466856735567,1403,0.94142729519774,0.0778248587570621,0.817
"1:0",2000,0,191,"QN",0.5195,0.482827277252364,2009,0.855325812146893,0.224858757062147,0.7185
"1:0",2000,0,191,"Angel",0.519,0.482810164424514,2007,0.855488418079096,0.224011299435028,0.7185
"1:0",2000,0,191,"TDM",0.4875,0,975,0.995711193502825,0.00105932203389831,0.772
"1:0",2000,0,191,"MMR",0.752,0,1504,0.986693290960452,0.00628531073446328,0.892
"1:0",2000,0,191,"ComBat",0.8275,0.273485513608428,2278,0.966622581214689,0.132415254237288,0.917
"1:0",2000,0,191,"ComBat_seq",0.854,0.00233644859813084,1712,0.99734011299435,0.00360169491525424,0.954
"1:0",2000,0,191,"RNABC",0.899,0.646341463414634,5084,0.938898605225989,0.308898305084746,0.947
"1:0",2000,0,191,"limma",0.8185,0.266248319139399,2231,0.964116525423729,0.136016949152542,0.9125
"1:0",2000,0,191,"MNN",0.628,0.271461716937355,1724,0.912694774011299,0.140112994350282,0.817
