"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"3:1",1500,500,165,"Angel",0.5255,0.0168381665107577,1069,0.969160805084746,0.0189265536723164,0.7665
"3:1",1500,500,165,"TDM",0.4105,0,821,0.983813665254237,0.0048728813559322,0.711
"3:1",1500,500,165,"MMR",0.663,0.0045045045045045,1332,0.953570656779661,0.0220338983050847,0.802
"3:1",1500,500,165,"ComBat",0.808,0.0680507497116494,1734,0.979763418079096,0.0622881355932203,0.912
"3:1",1500,500,165,"ComBat_seq",0.7485,0.00266489007328448,1501,0.973771115819209,0.0153248587570621,0.8635
"3:1",1500,500,165,"RNABC",0.873,0.0348066298342541,1810,0.989297669491525,0.0384180790960452,0.9475
"3:1",1500,500,165,"limma",0.839,0.064659977703456,1794,0.980524117231638,0.0654661016949152,0.9285
"3:1",1500,500,165,"MNN",0.601,0.214892227302417,1531,0.909863700564972,0.10819209039548,0.794
"4:1",1600,400,165,"QN",0.5285,0.0302752293577982,1090,0.957562040960452,0.0286723163841808,0.757
"4:1",1600,400,165,"Angel",0.5285,0.0302752293577982,1090,0.957566348870057,0.0285310734463277,0.7575
"4:1",1600,400,165,"TDM",0.421,0.00118623962040332,843,0.982386475988701,0.00494350282485876,0.7085
"4:1",1600,400,165,"MMR",0.6575,0.00454201362604088,1321,0.950276836158192,0.0220338983050847,0.7945
"4:1",1600,400,165,"ComBat",0.81,0.096989966555184,1794,0.975942108050847,0.0797316384180791,0.911
"4:1",1600,400,165,"ComBat_seq",0.748,0.00266666666666667,1500,0.97581989759887,0.0157485875706215,0.869
"4:1",1600,400,165,"RNABC",0.864,0.0582788671023965,1836,0.986165748587571,0.0571327683615819,0.943
"4:1",1600,400,165,"limma",0.831,0.0913067249863313,1829,0.975518273305085,0.0818502824858757,0.921
"4:1",1600,400,165,"MNN",0.6745,0.161069651741294,1608,0.939621186440678,0.0951977401129944,0.849
"9:1",1800,200,165,"QN",0.5175,0.075,1120,0.927704925847458,0.0603813559322034,0.731
"9:1",1800,200,165,"Angel",0.5185,0.0749330954504906,1121,0.927712429378531,0.0604519774011299,0.7315
"9:1",1800,200,165,"TDM",0.43,0.00116144018583043,861,0.982350211864407,0.0048728813559322,0.7025
"9:1",1800,200,165,"MMR",0.6345,0.00392464678178964,1274,0.946110346045198,0.0224576271186441,0.7755
"9:1",1800,200,165,"ComBat",0.7955,0.171354166666667,1920,0.966554978813559,0.111158192090395,0.9085
"9:1",1800,200,165,"ComBat_seq",0.7515,0.00331564986737401,1508,0.978939442090396,0.0166666666666667,0.8785
"9:1",1800,200,165,"RNABC",0.8645,0.133266533066132,1996,0.978227542372881,0.108757062146893,0.94
"9:1",1800,200,165,"limma",0.8015,0.162924281984334,1915,0.964872757768362,0.11454802259887,0.9145
"9:1",1800,200,165,"MNN",0.5515,0.337935174069628,1666,0.871103566384181,0.146468926553672,0.7555
"1:0",2000,0,165,"QN",0.502,0.238817285822593,1319,0.879405190677966,0.134745762711864,0.708
"1:0",2000,0,165,"Angel",0.502,0.238817285822593,1319,0.879384427966102,0.134887005649718,0.708
"1:0",2000,0,165,"TDM",0.449,0.00222222222222222,900,0.982203072033898,0.00494350282485876,0.7095
"1:0",2000,0,165,"MMR",0.6235,0.00319744204636291,1251,0.946030755649718,0.0225988700564972,0.7695
"1:0",2000,0,165,"ComBat",0.804,0.297816593886463,2290,0.955697598870056,0.152612994350282,0.905
"1:0",2000,0,165,"ComBat_seq",0.769,0.00324044069993519,1543,0.987471221751412,0.0171610169491525,0.8995
"1:0",2000,0,165,"RNABC",0.8835,0.398160762942779,2936,0.963411564265537,0.213912429378531,0.9415
"1:0",2000,0,165,"limma",0.7955,0.291314031180401,2245,0.950716984463277,0.157274011299435,0.8995
"1:0",2000,0,165,"MNN",0.6695,0.723535457348407,4865,0.77186875,0.36638418079096,0.7305
