"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,154,"QN",0.476,0.0255885363357216,977,0.966306020480226,0.0287429378531073,0.7485
"1:1",1000,1000,154,"Angel",0.4765,0.0235655737704918,976,0.966536617231638,0.028319209039548,0.7485
"1:1",1000,1000,154,"TDM",0.378,0.00657030223390276,761,0.981399223163842,0.00812146892655367,0.7125
"1:1",1000,1000,154,"MMR",0.6815,0.0480836236933798,1435,0.953565677966102,0.0436440677966102,0.8255
"1:1",1000,1000,154,"ComBat",0.7805,0.0188560653676933,1591,0.986115660310734,0.0278954802259887,0.8995
"1:1",1000,1000,154,"ComBat_seq",0.7005,0.0119887165021157,1418,0.958944120762712,0.0162429378531073,0.8185
"1:1",1000,1000,154,"RNABC",0.8285,0.0281524926686217,1705,0.987417213983051,0.0408898305084746,0.9455
"1:1",1000,1000,154,"limma",0.851,0.0373303167420814,1768,0.987829819915254,0.0427966101694915,0.9485
"1:1",1000,1000,154,"MNN",0.523,0.240377632534495,1377,0.902413276836158,0.0908898305084746,0.7445
"2:1",1333,667,154,"QN",0.5235,0.0113314447592068,1059,0.973559445621469,0.0190677966101695,0.7695
"2:1",1333,667,154,"Angel",0.524,0.0113207547169811,1060,0.973598252118644,0.0190677966101695,0.7695
"2:1",1333,667,154,"TDM",0.4015,0.00741656365883807,809,0.979716878531073,0.00819209039548023,0.713
"2:1",1333,667,154,"MMR",0.6685,0.0490056818181818,1408,0.948025141242938,0.0435734463276836,0.812
"2:1",1333,667,154,"ComBat",0.797,0.060695344725987,1697,0.982121839689266,0.0491525423728814,0.908
"2:1",1333,667,154,"ComBat_seq",0.733,0.0121293800539084,1484,0.967956938559322,0.0165960451977401,0.853
"2:1",1333,667,154,"RNABC",0.8615,0.100261096605744,1915,0.983385310734463,0.0701271186440678,0.9465
"2:1",1333,667,154,"limma",0.8485,0.0731840524303659,1831,0.98321823799435,0.0644774011299435,0.94
"2:1",1333,667,154,"MNN",0.6695,0.211176470588235,1700,0.928528389830508,0.111652542372881,0.8305
"3:1",1500,500,154,"QN",0.535,0.0403587443946188,1115,0.961370992231638,0.0331920903954802,0.773
"3:1",1500,500,154,"Angel",0.535,0.0403587443946188,1115,0.961301359463277,0.0331920903954802,0.7735
"3:1",1500,500,154,"TDM",0.4195,0.00944510035419126,847,0.979487888418079,0.00819209039548023,0.7095
"3:1",1500,500,154,"MMR",0.663,0.0487106017191977,1396,0.947331585451977,0.0435028248587571,0.8085
"3:1",1500,500,154,"ComBat",0.811,0.10287610619469,1808,0.979193167372881,0.0681497175141243,0.913
"3:1",1500,500,154,"ComBat_seq",0.755,0.0137165251469628,1531,0.97372678319209,0.0170197740112994,0.8725
"3:1",1500,500,154,"RNABC",0.8715,0.214156898106402,2218,0.977625741525424,0.123516949152542,0.949
"3:1",1500,500,154,"limma",0.842,0.114150447133088,1901,0.979902471751412,0.0837570621468927,0.939
"3:1",1500,500,154,"MNN",0.6035,0.292740046838407,1708,0.896500353107345,0.13728813559322,0.781
"4:1",1600,400,154,"QN",0.534,0.0871794871794872,1170,0.948446009887006,0.0516949152542373,0.763
"4:1",1600,400,154,"Angel",0.534,0.0848329048843188,1167,0.948771927966102,0.0510593220338983,0.7625
"4:1",1600,400,154,"TDM",0.427,0.00813008130081301,861,0.979449258474576,0.00847457627118644,0.71
"4:1",1600,400,154,"MMR",0.661,0.0495333811916727,1393,0.943625353107345,0.0435734463276836,0.8035
"4:1",1600,400,154,"ComBat",0.8145,0.14308258811152,1901,0.976078866525424,0.0812146892655367,0.912
"4:1",1600,400,154,"ComBat_seq",0.7625,0.0135834411384217,1546,0.975690836864407,0.0172316384180791,0.8765
"4:1",1600,400,154,"RNABC",0.8715,0.318075117370892,2556,0.971198569915254,0.164406779661017,0.9495
"4:1",1600,400,154,"limma",0.838,0.156092648539778,1986,0.976070427259887,0.0969632768361582,0.9275
"4:1",1600,400,154,"MNN",0.5285,0.258064516129032,1426,0.899092372881356,0.103813559322034,0.7555
"9:1",1800,200,154,"QN",0.5185,0.198608964451314,1294,0.914714389124294,0.0991525423728814,0.744
"9:1",1800,200,154,"Angel",0.5185,0.202307692307692,1300,0.914172157485876,0.100070621468927,0.744
"9:1",1800,200,154,"TDM",0.4415,0.00897867564534231,891,0.978665218926554,0.00790960451977401,0.709
"9:1",1800,200,154,"MMR",0.652,0.0495265841223598,1373,0.941263276836158,0.0435028248587571,0.797
"9:1",1800,200,154,"ComBat",0.808,0.227902532250358,2093,0.968417125706215,0.111087570621469,0.9125
"9:1",1800,200,154,"ComBat_seq",0.765,0.0135396518375242,1551,0.979150406073446,0.0186440677966102,0.892
"9:1",1800,200,154,"RNABC",0.8875,0.522977694168234,3721,0.956340978107345,0.250988700564972,0.9485
"9:1",1800,200,154,"limma",0.8205,0.239221140472879,2157,0.966807944915254,0.12295197740113,0.9225
"9:1",1800,200,154,"MNN",0.566,0.346220427005193,1733,0.876683527542373,0.143361581920904,0.7515
"1:0",2000,0,154,"QN",0.512,0.44738262277388,1853,0.866094209039548,0.187429378531073,0.7205
"1:0",2000,0,154,"Angel",0.512,0.447084233261339,1852,0.866168485169492,0.1875,0.7205
"1:0",2000,0,154,"TDM",0.457,0.00975081256771398,923,0.979103531073446,0.00812146892655367,0.713
"1:0",2000,0,154,"MMR",0.643,0.0501845018450185,1355,0.942005861581921,0.0437146892655367,0.788
"1:0",2000,0,154,"ComBat",0.8215,0.344373503591381,2506,0.959386193502825,0.149152542372881,0.914
"1:0",2000,0,154,"ComBat_seq",0.79,0.0149625935162095,1604,0.988474152542373,0.0185734463276836,0.912
"1:0",2000,0,154,"RNABC",0.9025,0.659433962264151,5300,0.933041472457627,0.33340395480226,0.947
"1:0",2000,0,154,"limma",0.82,0.349206349206349,2520,0.954779643361582,0.16454802259887,0.914
"1:0",2000,0,154,"MNN",0.5775,0.17558886509636,1401,0.916243891242938,0.103177966101695,0.795
