"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,200,"XPN",0.857,0.062363238512035,1828,0.978190218926554,0.0766949152542373,0.9365
"2:1",1333,667,200,"XPN",0.8505,0.0438448566610455,1779,0.979503001412429,0.0637005649717514,0.939
"3:1",1500,500,200,"XPN",0.8635,0.0484848484848485,1815,0.98203915960452,0.0644774011299435,0.9455
"4:1",1600,400,200,"XPN",0.861,0.059016393442623,1830,0.979455861581921,0.068361581920904,0.937
"9:1",1800,200,200,"XPN",0.864,0.0479338842975207,1815,0.979816490112994,0.0636299435028249,0.9365
"1:0",2000,0,200,"XPN",0.8675,0.0513942044833242,1829,0.980384781073446,0.0599576271186441,0.9375
