"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,190,"QN",0.4835,0.0192697768762677,986,0.956114265536723,0.0295197740112994,0.7455
"1:1",1000,1000,190,"Angel",0.4835,0.0192697768762677,986,0.956180031779661,0.029590395480226,0.7455
"1:1",1000,1000,190,"TDM",0.3845,0.0012987012987013,770,0.974702542372881,0.00755649717514124,0.672
"1:1",1000,1000,190,"MMR",0.645,0.00539291217257319,1298,0.913481161723164,0.0432909604519774,0.786
"1:1",1000,1000,190,"ComBat",0.7875,0.0119196988707654,1594,0.984977736581921,0.028954802259887,0.8905
"1:1",1000,1000,190,"ComBat_seq",0.6795,0.00802919708029197,1370,0.942549646892655,0.0281779661016949,0.8085
"1:1",1000,1000,190,"RNABC",0.8155,0.0647935779816514,1744,0.980779396186441,0.0675141242937853,0.9295
"1:1",1000,1000,190,"limma",0.859,0.0244179443498013,1761,0.987615218926554,0.0384180790960452,0.9395
"1:1",1000,1000,190,"MNN",0.7055,0.130622304374615,1623,0.945361052259887,0.0935734463276836,0.8495
"2:1",1333,667,190,"QN",0.514,0.00580270793036751,1034,0.970884392655367,0.0144774011299435,0.7685
"2:1",1333,667,190,"Angel",0.514,0.00580270793036751,1034,0.970881673728814,0.0145480225988701,0.7685
"2:1",1333,667,190,"TDM",0.3895,0.00128205128205128,780,0.968693043785311,0.00748587570621469,0.656
"2:1",1333,667,190,"MMR",0.6155,0.0072522159548751,1241,0.896943767655367,0.0435028248587571,0.746
"2:1",1333,667,190,"ComBat",0.795,0.0479041916167665,1670,0.97720331920904,0.0620056497175141,0.8925
"2:1",1333,667,190,"ComBat_seq",0.6845,0.00797101449275362,1380,0.950527030367232,0.0306497175141243,0.822
"2:1",1333,667,190,"RNABC",0.8455,0.0473239436619718,1775,0.984179961158192,0.0535310734463277,0.9365
"2:1",1333,667,190,"limma",0.84,0.0545863815419246,1777,0.978964901129943,0.0666666666666667,0.9285
"2:1",1333,667,190,"MNN",0.573,0.25390625,1536,0.899580685028249,0.117019774011299,0.777
"3:1",1500,500,190,"QN",0.5195,0.0207351555136664,1061,0.960270303672316,0.0257768361581921,0.7635
"3:1",1500,500,190,"Angel",0.5195,0.0207351555136664,1061,0.960253266242938,0.0257768361581921,0.7635
"3:1",1500,500,190,"TDM",0.392,0.00127388535031847,785,0.967211334745763,0.00720338983050847,0.6575
"3:1",1500,500,190,"MMR",0.5995,0.00744416873449132,1209,0.885964689265537,0.0434322033898305,0.73
"3:1",1500,500,190,"ComBat",0.8085,0.111050027487631,1819,0.972118979519774,0.085593220338983,0.896
"3:1",1500,500,190,"ComBat_seq",0.6925,0.00787965616045845,1396,0.956649064265537,0.0338983050847458,0.8345
"3:1",1500,500,190,"RNABC",0.8575,0.0843566470902296,1873,0.98049343220339,0.0752824858757062,0.937
"3:1",1500,500,190,"limma",0.839,0.104589114194237,1874,0.973047916666667,0.0903248587570621,0.9215
"3:1",1500,500,190,"MNN",0.522,0.192575406032483,1293,0.878857026836158,0.109110169491525,0.726
"4:1",1600,400,190,"QN",0.517,0.0425925925925926,1080,0.945126588983051,0.0411723163841808,0.754
"4:1",1600,400,190,"Angel",0.517,0.0425925925925926,1080,0.94521364759887,0.0409604519774011,0.754
"4:1",1600,400,190,"TDM",0.395,0.00126422250316056,791,0.96632365819209,0.00755649717514124,0.644
"4:1",1600,400,190,"MMR",0.5805,0.00683760683760684,1170,0.884350229519774,0.0435028248587571,0.7235
"4:1",1600,400,190,"ComBat",0.808,0.152151101783841,1906,0.968507203389831,0.101765536723164,0.901
"4:1",1600,400,190,"ComBat_seq",0.6895,0.00933908045977012,1392,0.95902831920904,0.0348870056497175,0.8435
"4:1",1600,400,190,"RNABC",0.856,0.140562248995984,1992,0.974955790960452,0.106709039548023,0.935
"4:1",1600,400,190,"limma",0.83,0.144770736733642,1941,0.968839742231638,0.107062146892655,0.9185
"4:1",1600,400,190,"MNN",0.544,0.225622775800712,1405,0.878870762711864,0.116454802259887,0.7345
"9:1",1800,200,190,"QN",0.501,0.106155218554862,1121,0.911387411723164,0.0811440677966102,0.726
"9:1",1800,200,190,"Angel",0.501,0.106155218554862,1121,0.91139209039548,0.0812146892655367,0.726
"9:1",1800,200,190,"TDM",0.397,0.00125786163522013,795,0.963303283898305,0.00706214689265537,0.6315
"9:1",1800,200,190,"MMR",0.563,0.00704845814977974,1135,0.874058368644068,0.0436440677966102,0.702
"9:1",1800,200,190,"ComBat",0.798,0.253856942496494,2139,0.957709445621469,0.139406779661017,0.8955
"9:1",1800,200,190,"ComBat_seq",0.6875,0.012921751615219,1393,0.960866631355932,0.0392655367231638,0.848
"9:1",1800,200,190,"RNABC",0.851,0.275127768313458,2348,0.962603036723164,0.174081920903955,0.9285
"9:1",1800,200,190,"limma",0.812,0.247799907364521,2159,0.955329060734463,0.143361581920904,0.9045
"9:1",1800,200,190,"MNN",0.529,0.387507229612493,1729,0.856159675141243,0.140466101694915,0.718
"1:0",2000,0,190,"QN",0.485,0.297610427226647,1381,0.861063859463277,0.164124293785311,0.7025
"1:0",2000,0,190,"Angel",0.4855,0.299422799422799,1386,0.860911740819209,0.164477401129943,0.702
"1:0",2000,0,190,"TDM",0.402,0.00124223602484472,805,0.963317955508475,0.00748587570621469,0.6335
"1:0",2000,0,190,"MMR",0.538,0.00737327188940092,1085,0.868865607344633,0.0436440677966102,0.6775
"1:0",2000,0,190,"ComBat",0.812,0.376104494813677,2603,0.94773488700565,0.18319209039548,0.8995
"1:0",2000,0,190,"ComBat_seq",0.697,0.013446567586695,1413,0.971122810734463,0.0410310734463277,0.8715
