"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,152,"QN",0.493,0.0159521435692921,1003,0.953067673022599,0.0290254237288136,0.754
"1:1",1000,1000,152,"Angel",0.4935,0.0159521435692921,1003,0.953166419491525,0.028954802259887,0.7545
"1:1",1000,1000,152,"TDM",0.383,0,766,0.966830579096045,0.00896892655367232,0.685
"1:1",1000,1000,152,"MMR",0.681,0.0043859649122807,1368,0.931109922316384,0.0430790960451977,0.817
"1:1",1000,1000,152,"ComBat",0.786,0.0443768996960486,1645,0.970130014124294,0.0634887005649717,0.887
"1:1",1000,1000,152,"ComBat_seq",0.6865,0.0234708392603129,1406,0.934201624293785,0.0439971751412429,0.8165
"1:1",1000,1000,152,"RNABC",0.813,0.0633275762809442,1737,0.968049470338983,0.0917372881355932,0.9225
"1:1",1000,1000,152,"limma",0.852,0.0522803114571746,1798,0.974662605932203,0.0728813559322034,0.934
"1:1",1000,1000,152,"MNN",0.553,0.195936139332366,1378,0.878662252824859,0.127824858757062,0.7505
"2:1",1333,667,152,"QN",0.5265,0.0186393289841566,1073,0.955945268361582,0.0244350282485876,0.7635
"2:1",1333,667,152,"Angel",0.5265,0.0186393289841566,1073,0.955931938559322,0.0244350282485876,0.7635
"2:1",1333,667,152,"TDM",0.4125,0,825,0.961030367231638,0.00896892655367232,0.6885
"2:1",1333,667,152,"MMR",0.6565,0.0053030303030303,1320,0.919859233757062,0.043361581920904,0.795
"2:1",1333,667,152,"ComBat",0.7965,0.133768352365416,1839,0.961663612288136,0.0998587570621469,0.897
"2:1",1333,667,152,"ComBat_seq",0.71,0.0267306374228924,1459,0.943356920903955,0.0481638418079096,0.841
"2:1",1333,667,152,"RNABC",0.8415,0.0808301474604042,1831,0.969828336864407,0.0831214689265537,0.933
"2:1",1333,667,152,"limma",0.838,0.123430962343096,1912,0.964292372881356,0.107203389830508,0.925
"2:1",1333,667,152,"MNN",0.5805,0.442953020134228,2086,0.848701624293785,0.184039548022599,0.738
"3:1",1500,500,152,"QN",0.5315,0.0466367713004484,1115,0.939270444915254,0.0445621468926554,0.7615
"3:1",1500,500,152,"Angel",0.532,0.0457399103139013,1115,0.939181938559322,0.044774011299435,0.7615
"3:1",1500,500,152,"TDM",0.426,0,852,0.959814901129943,0.00903954802259887,0.6955
"3:1",1500,500,152,"MMR",0.6515,0.00534351145038168,1310,0.915483439265537,0.0435734463276836,0.7855
"3:1",1500,500,152,"ComBat",0.81,0.209756097560976,2050,0.956258880649718,0.130084745762712,0.8975
"3:1",1500,500,152,"ComBat_seq",0.728,0.0299800133244504,1501,0.948803054378531,0.0516242937853107,0.8515
"3:1",1500,500,152,"RNABC",0.853,0.12647209421403,1953,0.964095021186441,0.11433615819209,0.9265
"3:1",1500,500,152,"limma",0.844,0.198099762470309,2105,0.957999382062147,0.137146892655367,0.9165
"3:1",1500,500,152,"MNN",0.5885,0.544928654068646,2593,0.826094138418079,0.213559322033898,0.7265
"4:1",1600,400,152,"QN",0.523,0.0792253521126761,1136,0.923814971751412,0.0665254237288136,0.7515
"4:1",1600,400,152,"Angel",0.523,0.0792253521126761,1136,0.923816631355932,0.0665254237288136,0.7515
"4:1",1600,400,152,"TDM",0.4255,0,851,0.959516419491525,0.00946327683615819,0.6945
"4:1",1600,400,152,"MMR",0.645,0.0053970701619121,1297,0.913425141242938,0.0439265536723164,0.779
"4:1",1600,400,152,"ComBat",0.8125,0.268676867686769,2222,0.953495815677966,0.148022598870057,0.9055
"4:1",1600,400,152,"ComBat_seq",0.733,0.0304232804232804,1512,0.952013524011299,0.0521892655367232,0.86
"4:1",1600,400,152,"RNABC",0.8495,0.190952380952381,2100,0.958738700564972,0.14978813559322,0.9255
"4:1",1600,400,152,"limma",0.8385,0.256648936170213,2256,0.953470833333333,0.157132768361582,0.917
"4:1",1600,400,152,"MNN",0.5925,0.53720296065446,2567,0.833537711864407,0.209463276836158,0.7325
"9:1",1800,200,152,"QN",0.509,0.188197767145136,1254,0.888756302966102,0.115254237288136,0.723
"9:1",1800,200,152,"Angel",0.509,0.18754988028731,1253,0.88887959039548,0.115183615819209,0.723
"9:1",1800,200,152,"TDM",0.4285,0,857,0.959090642655367,0.00925141242937853,0.6885
"9:1",1800,200,152,"MMR",0.628,0.00475435816164818,1262,0.910491896186441,0.0438559322033898,0.768
"9:1",1800,200,152,"ComBat",0.816,0.374712643678161,2610,0.943682644774011,0.181991525423729,0.905
"9:1",1800,200,152,"ComBat_seq",0.7455,0.0361990950226244,1547,0.956141348870057,0.0568502824858757,0.8725
"9:1",1800,200,152,"RNABC",0.857,0.363298662704309,2692,0.947337535310735,0.217867231638418,0.9245
"9:1",1800,200,152,"limma",0.8285,0.355503695060288,2571,0.941270427259887,0.19138418079096,0.9045
"9:1",1800,200,152,"MNN",0.5825,0.436653771760155,2068,0.855006426553672,0.169420903954802,0.7395
"1:0",2000,0,152,"QN",0.5035,0.460053619302949,1865,0.832983721751412,0.222175141242938,0.6975
"1:0",2000,0,152,"Angel",0.504,0.46096256684492,1870,0.83283864759887,0.222457627118644,0.6975
"1:0",2000,0,152,"TDM",0.4485,0,897,0.960328937146893,0.00932203389830509,0.692
"1:0",2000,0,152,"MMR",0.613,0.00487012987012987,1232,0.908948587570621,0.0436440677966102,0.7575
"1:0",2000,0,152,"ComBat",0.8295,0.495130858186245,3286,0.93382582980226,0.225141242937853,0.906
"1:0",2000,0,152,"ComBat_seq",0.7695,0.0423148724331052,1607,0.967186723163842,0.0584745762711864,0.8925
"1:0",2000,0,152,"RNABC",0.876,0.606203641267701,4449,0.92794802259887,0.328601694915254,0.926
"1:0",2000,0,152,"limma",0.825,0.489953632148377,3235,0.92652168079096,0.234816384180791,0.893
