"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,196,"QN",0.475,0.0677134445534838,1019,0.93432595338983,0.0516242937853107,0.73
"1:1",1000,1000,196,"Angel",0.475,0.0677134445534838,1019,0.934349699858757,0.0516949152542373,0.7305
"1:1",1000,1000,196,"TDM",0.3835,0.00647668393782383,772,0.961599046610169,0.0144067796610169,0.686
"1:1",1000,1000,196,"MMR",0.6555,0.106267029972752,1468,0.912436370056497,0.0850282485875706,0.7885
"1:1",1000,1000,196,"ComBat",0.7825,0.0634350688210652,1671,0.972179307909604,0.0596045197740113,0.884
"1:1",1000,1000,196,"ComBat_seq",0.6865,0.0465277777777778,1440,0.931152736581921,0.0553672316384181,0.803
"1:1",1000,1000,196,"RNABC",0.81,0.247910863509749,2154,0.950401571327684,0.150070621468927,0.8985
"1:1",1000,1000,196,"limma",0.844,0.0745614035087719,1824,0.976154413841808,0.0725282485875706,0.9235
"1:1",1000,1000,196,"MNN",0.5225,0.178459119496855,1272,0.886997422316384,0.118785310734463,0.7575
"2:1",1333,667,196,"QN",0.5135,0.0293005671077505,1058,0.956746168785311,0.0270480225988701,0.755
"2:1",1333,667,196,"Angel",0.5135,0.0293005671077505,1058,0.956744774011299,0.0270480225988701,0.755
"2:1",1333,667,196,"TDM",0.404,0.00615006150061501,813,0.955689865819209,0.0149011299435028,0.6675
"2:1",1333,667,196,"MMR",0.6335,0.108070175438596,1425,0.896470515536723,0.086228813559322,0.7575
"2:1",1333,667,196,"ComBat",0.793,0.128092358438703,1819,0.966620444915254,0.0843220338983051,0.8945
"2:1",1333,667,196,"ComBat_seq",0.6905,0.0495526496902959,1453,0.93900707980226,0.0576977401129943,0.8195
"2:1",1333,667,196,"RNABC",0.8295,0.0752508361204013,1794,0.97144668079096,0.0759180790960452,0.921
"2:1",1333,667,196,"limma",0.8365,0.128191766545076,1919,0.967966949152542,0.0956214689265537,0.919
"2:1",1333,667,196,"MNN",0.561,0.411023622047244,1905,0.849167725988701,0.176271186440678,0.738
"3:1",1500,500,196,"QN",0.52,0.0554041780199818,1101,0.948429113700565,0.0380649717514124,0.747
"3:1",1500,500,196,"Angel",0.52,0.0554041780199818,1101,0.948304661016949,0.0384180790960452,0.747
"3:1",1500,500,196,"TDM",0.405,0.00613496932515337,815,0.954290748587571,0.0144067796610169,0.6615
"3:1",1500,500,196,"MMR",0.607,0.109649122807018,1368,0.88913456920904,0.0870762711864407,0.74
"3:1",1500,500,196,"ComBat",0.7955,0.189092762487258,1962,0.962234498587571,0.105579096045198,0.894
"3:1",1500,500,196,"ComBat_seq",0.6955,0.0518064076346285,1467,0.943958615819209,0.0588276836158192,0.8245
"3:1",1500,500,196,"RNABC",0.8315,0.101081081081081,1850,0.970853054378531,0.0841101694915254,0.9215
"3:1",1500,500,196,"limma",0.825,0.186791522917693,2029,0.96198105579096,0.116313559322034,0.912
"3:1",1500,500,196,"MNN",0.616,0.346419098143236,1885,0.887336776129944,0.147810734463277,0.7825
"4:1",1600,400,196,"QN",0.525,0.0740740740740741,1134,0.93739113700565,0.0485875706214689,0.7365
"4:1",1600,400,196,"Angel",0.525,0.0740740740740741,1134,0.937369191384181,0.0485875706214689,0.7365
