"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,156,"QN",0.501,0.00792079207920792,1010,0.974519297316384,0.0160310734463277,0.755
"1:1",1000,1000,156,"Angel",0.501,0.00792079207920792,1010,0.974524276129944,0.0161016949152542,0.7555
"1:1",1000,1000,156,"TDM",0.384,0,768,0.990324117231638,0.00176553672316384,0.711
"1:1",1000,1000,156,"MMR",0.6725,0.00443458980044346,1353,0.964189689265537,0.0115112994350282,0.834
"1:1",1000,1000,156,"ComBat",0.8,0.00928792569659443,1615,0.988760575564972,0.0199858757062147,0.901
"1:1",1000,1000,156,"ComBat_seq",0.7235,0.00069060773480663,1448,0.962177913135593,0.00451977401129944,0.834
"1:1",1000,1000,156,"RNABC",0.8465,0.0151250727166958,1719,0.988401836158192,0.0324152542372881,0.9425
"1:1",1000,1000,156,"limma",0.876,0.0173864273696018,1783,0.99059904661017,0.0266949152542373,0.9505
"1:1",1000,1000,156,"MNN",0.647,0.0874471086036671,1418,0.938436511299435,0.0864406779661017,0.831
"2:1",1333,667,156,"QN",0.543,0.0127272727272727,1100,0.979564512711864,0.0111581920903955,0.7765
"2:1",1333,667,156,"Angel",0.543,0.0127272727272727,1100,0.979565519067797,0.0110875706214689,0.7765
"2:1",1333,667,156,"TDM",0.424,0,848,0.990152648305085,0.00190677966101695,0.731
"2:1",1333,667,156,"MMR",0.6685,0.00446760982874162,1343,0.963192584745763,0.0115819209039548,0.823
"2:1",1333,667,156,"ComBat",0.8225,0.0357561547479484,1706,0.985888365112994,0.0418785310734463,0.922
"2:1",1333,667,156,"ComBat_seq",0.756,0.00132100396301189,1514,0.974030632062147,0.00529661016949153,0.8725
"2:1",1333,667,156,"RNABC",0.877,0.0228412256267409,1795,0.990147598870057,0.0312853107344633,0.9565
"2:1",1333,667,156,"limma",0.8755,0.0352617079889807,1815,0.988103654661017,0.0451271186440678,0.9495
"2:1",1333,667,156,"MNN",0.6275,0.0778839088905217,1361,0.94543635240113,0.0680790960451977,0.8215
"3:1",1500,500,156,"QN",0.5445,0.0259391771019678,1118,0.965934816384181,0.0246468926553672,0.7705
"3:1",1500,500,156,"Angel",0.5445,0.0259391771019678,1118,0.965937323446328,0.0246468926553672,0.7705
"3:1",1500,500,156,"TDM",0.441,0,882,0.989927471751412,0.00204802259887006,0.7325
