"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"9:1",1800,200,116,"RNABC",0.8635,0.605887722501141,4382,0.930741384180791,0.293714689265537,0.918
"9:1",1800,200,116,"limma",0.812,0.194843827466534,2017,0.957577330508475,0.130367231638418,0.903
"9:1",1800,200,116,"MNN",0.683,0.50018281535649,2735,0.854910911016949,0.254237288135593,0.8005
"1:0",2000,0,116,"QN",0.576,0.628424105704157,3103,0.824258333333333,0.272810734463277,0.7265
"1:0",2000,0,116,"Angel",0.5765,0.632451386675167,3137,0.823690660310734,0.274223163841808,0.727
"1:0",2000,0,116,"TDM",0.6135,0,1227,0.983385451977401,0.00889830508474576,0.8325
"1:0",2000,0,116,"MMR",0.8335,0.0141927853341218,1691,0.96221677259887,0.0557203389830509,0.908
"1:0",2000,0,116,"ComBat",0.804,0.319796954314721,2364,0.946428266242938,0.162076271186441,0.892
"1:0",2000,0,116,"ComBat_seq",0.8875,0.00727069351230425,1788,0.987991172316384,0.0313559322033898,0.945
"1:0",2000,0,116,"RNABC",0.8695,0.683069072352834,5487,0.905301447740113,0.339194915254237,0.9125
"1:0",2000,0,116,"limma",0.801,0.317717206132879,2348,0.942196080508475,0.172598870056497,0.891
"1:0",2000,0,116,"MNN",0.673,0.570882446639057,3139,0.826668326271186,0.271257062146893,0.7675
