"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,200,"QN",0.5065,0.00686274509803922,1020,0.971973075564972,0.013135593220339,0.773
"1:1",1000,1000,200,"Angel",0.5065,0.00686274509803922,1020,0.972016649011299,0.0132062146892655,0.773
"1:1",1000,1000,200,"TDM",0.3895,0,779,0.971762676553672,0.0101694915254237,0.7
"1:1",1000,1000,200,"MMR",0.686,0.0234875444839858,1405,0.932887358757062,0.043361581920904,0.807
"1:1",1000,1000,200,"ComBat",0.785,0.0415140415140415,1638,0.977800670903955,0.0468220338983051,0.8875
"1:1",1000,1000,200,"ComBat_seq",0.699,0.0244242847173761,1433,0.943161211158192,0.0382062146892655,0.8105
"1:1",1000,1000,200,"RNABC",0.855,0.0462911321807027,1793,0.98111084039548,0.0497175141242938,0.9355
"1:1",1000,1000,200,"limma",0.851,0.0470324748040314,1786,0.980294173728814,0.0542372881355932,0.931
"1:1",1000,1000,200,"MNN",0.661,0.294933333333333,1875,0.893999788135593,0.162641242937853,0.8
"2:1",1333,667,200,"QN",0.54,0.032258064516129,1116,0.95082334039548,0.0379943502824859,0.7745
"2:1",1333,667,200,"Angel",0.54,0.032258064516129,1116,0.95068188559322,0.0382062146892655,0.7745
"2:1",1333,667,200,"TDM",0.4505,0,901,0.971952771892655,0.0101694915254237,0.7225
"2:1",1333,667,200,"MMR",0.698,0.0230607966457023,1431,0.93470822740113,0.0435028248587571,0.8155
"2:1",1333,667,200,"ComBat",0.7955,0.078215527230591,1726,0.973507750706215,0.0692090395480226,0.8995
"2:1",1333,667,200,"ComBat_seq",0.749,0.0228310502283105,1533,0.957061069915254,0.0358757062146893,0.8525
"2:1",1333,667,200,"RNABC",0.8615,0.215391621129326,2196,0.967536634887006,0.149858757062147,0.937
"2:1",1333,667,200,"limma",0.8375,0.0796703296703297,1820,0.975404113700565,0.0752824858757062,0.9285
"2:1",1333,667,200,"MNN",0.5735,0.273130544993663,1578,0.884277401129943,0.133121468926554,0.7705
"3:1",1500,500,200,"QN",0.552,0.110394842868654,1241,0.928292461158192,0.082274011299435,0.7675
"3:1",1500,500,200,"Angel",0.552,0.110394842868654,1241,0.92829343220339,0.0823446327683616,0.767
"3:1",1500,500,200,"TDM",0.4725,0,945,0.975175882768362,0.00995762711864407,0.7455
"3:1",1500,500,200,"MMR",0.7235,0.0222672064777328,1482,0.942342019774011,0.0436440677966102,0.824
"3:1",1500,500,200,"ComBat",0.804,0.113561190738699,1814,0.971572563559322,0.0836864406779661,0.911
"3:1",1500,500,200,"ComBat_seq",0.775,0.0208464939987366,1583,0.966688541666667,0.0350988700564972,0.879
"3:1",1500,500,200,"RNABC",0.881,0.458845208845209,3256,0.957221751412429,0.222316384180791,0.939
"3:1",1500,500,200,"limma",0.845,0.129314786192684,1941,0.973001641949153,0.092090395480226,0.925
"3:1",1500,500,200,"MNN",0.5805,0.323238206173559,1717,0.877747033898305,0.142725988700565,0.77
"4:1",1600,400,200,"QN",0.554,0.224632610216935,1429,0.905203019067797,0.127754237288136,0.7635
"4:1",1600,400,200,"Angel",0.554,0.225174825174825,1430,0.905212146892655,0.127895480225989,0.763
"4:1",1600,400,200,"TDM",0.5,0,1000,0.974501200564972,0.0102401129943503,0.7535
"4:1",1600,400,200,"MMR",0.722,0.0223274695534506,1478,0.94024438559322,0.0434322033898305,0.8265
"4:1",1600,400,200,"ComBat",0.808,0.16008316008316,1924,0.967497987288136,0.0983757062146893,0.909
"4:1",1600,400,200,"ComBat_seq",0.7925,0.0203955500618047,1618,0.969110858050847,0.0345338983050847,0.8855
"4:1",1600,400,200,"RNABC",0.8885,0.568060281964025,4114,0.945398358050847,0.267584745762712,0.937
"4:1",1600,400,200,"limma",0.8335,0.1665,2000,0.96830293079096,0.105579096045198,0.923
"4:1",1600,400,200,"MNN",0.6015,0.658088235294118,3536,0.773412252824859,0.307344632768362,0.698
"9:1",1800,200,200,"QN",0.5595,0.434562910560889,1979,0.86964509180791,0.19978813559322,0.744
"9:1",1800,200,200,"Angel",0.5595,0.436272040302267,1985,0.86959011299435,0.199929378531073,0.744
"9:1",1800,200,200,"TDM",0.537,0.000930232558139535,1075,0.976239088983051,0.0103107344632768,0.7725
"9:1",1800,200,200,"MMR",0.748,0.0222077073807969,1531,0.948348093220339,0.0434322033898305,0.8415
"9:1",1800,200,200,"ComBat",0.8055,0.251741755689735,2153,0.958999223163842,0.125918079096045,0.903
"9:1",1800,200,200,"ComBat_seq",0.8245,0.0178677784395474,1679,0.974907274011299,0.0319915254237288,0.904
"9:1",1800,200,200,"RNABC",0.8935,0.650156617071261,5108,0.929605755649717,0.313064971751412,0.936
"9:1",1800,200,200,"limma",0.8235,0.252383113935542,2203,0.958697175141243,0.134745762711864,0.9085
"9:1",1800,200,200,"MNN",0.599,0.654758502429265,3499,0.772974540960452,0.307415254237288,0.6895
"1:0",2000,0,200,"QN",0.584,0.670242800677583,3542,0.819064353813559,0.285028248587571,0.729
"1:0",2000,0,200,"Angel",0.584,0.670893209354748,3549,0.818937270480226,0.28545197740113,0.729
"1:0",2000,0,200,"TDM",0.5745,0,1149,0.977503601694915,0.0103813559322034,0.7975
"1:0",2000,0,200,"MMR",0.7595,0.0231511254019293,1555,0.949672175141243,0.0440677966101695,0.8475
"1:0",2000,0,200,"ComBat",0.814,0.370699652106687,2587,0.947904502118644,0.163700564971751,0.903
"1:0",2000,0,200,"ComBat_seq",0.847,0.0174013921113689,1724,0.984848199152542,0.0323446327683616,0.9265
"1:0",2000,0,200,"RNABC",0.9,0.701640974639483,6033,0.902663682909605,0.354519774011299,0.9365
"1:0",2000,0,200,"limma",0.8095,0.375385802469136,2592,0.944014636299435,0.174152542372881,0.9025
"1:0",2000,0,200,"MNN",0.6295,0.65556768558952,3664,0.796174399717514,0.283968926553672,0.741
