"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,122,"XPN",0.8655,0.02423900789177,1774,0.988486687853107,0.0399717514124294,0.9475
"2:1",1333,667,122,"XPN",0.8575,0.0440356744704571,1794,0.985919844632768,0.0477401129943503,0.94
"3:1",1500,500,122,"XPN",0.853,0.0312322544009086,1761,0.984093679378531,0.0448446327683616,0.9355
"4:1",1600,400,122,"XPN",0.838,0.039541547277937,1745,0.981796257062147,0.0524717514124294,0.9365
"9:1",1800,200,122,"XPN",0.829,0.046029919447641,1738,0.982378813559322,0.0516242937853107,0.933
"1:0",2000,0,122,"XPN",0.84,0.0524534686971235,1773,0.983260557909605,0.0526129943502825,0.9365
