"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,169,"QN",0.485,0.0102040816326531,980,0.976448110875706,0.0134180790960452,0.7585
"1:1",1000,1000,169,"Angel",0.485,0.0102040816326531,980,0.976494191384181,0.0133474576271186,0.7575
"1:1",1000,1000,169,"TDM",0.3635,0,727,0.983896115819209,0.00416666666666667,0.702
"1:1",1000,1000,169,"MMR",0.6605,0.0156482861400894,1342,0.957737517655367,0.0229519774011299,0.8185
"1:1",1000,1000,169,"ComBat",0.7745,0.0146217418944692,1573,0.984285240112994,0.0259180790960452,0.891
"1:1",1000,1000,169,"ComBat_seq",0.698,0.00285714285714286,1400,0.957829166666667,0.0143361581920904,0.825
"1:1",1000,1000,169,"RNABC",0.843,0.0146028037383178,1712,0.987114336158192,0.0301553672316384,0.9395
"1:1",1000,1000,169,"limma",0.84,0.0305651672433679,1734,0.986024258474576,0.0396186440677966,0.9375
"1:1",1000,1000,169,"MNN",0.6945,0.228761799000555,1801,0.921833121468927,0.136158192090395,0.84
"2:1",1333,667,169,"QN",0.524,0.0223880597014925,1072,0.968928072033898,0.0236581920903955,0.775
"2:1",1333,667,169,"Angel",0.5245,0.0223671947809879,1073,0.969060098870057,0.0235169491525424,0.774
"2:1",1333,667,169,"TDM",0.422,0,844,0.985114336158192,0.00416666666666667,0.726
"2:1",1333,667,169,"MMR",0.681,0.0151843817787419,1383,0.963171257062147,0.0232344632768362,0.8365
"2:1",1333,667,169,"ComBat",0.801,0.03202416918429,1655,0.982216896186441,0.0409604519774011,0.903
"2:1",1333,667,169,"ComBat_seq",0.7665,0.00325097529258778,1538,0.972307097457627,0.0143361581920904,0.8665
"2:1",1333,667,169,"RNABC",0.8615,0.0761394101876676,1865,0.982844544491525,0.0644067796610169,0.942
"2:1",1333,667,169,"limma",0.844,0.044708545557442,1767,0.982176483050847,0.0517655367231638,0.931
"2:1",1333,667,169,"MNN",0.715,0.0803858520900322,1555,0.947275211864407,0.0696327683615819,0.861
"3:1",1500,500,169,"QN",0.531,0.0749128919860627,1148,0.949693961864407,0.0519067796610169,0.765
"3:1",1500,500,169,"Angel",0.531,0.0749128919860627,1148,0.949630314265537,0.0519774011299435,0.764
"3:1",1500,500,169,"TDM",0.4495,0,899,0.986548834745763,0.00402542372881356,0.7345
"3:1",1500,500,169,"MMR",0.7025,0.01541695865452,1427,0.96472595338983,0.0235875706214689,0.8475
"3:1",1500,500,169,"ComBat",0.806,0.0550996483001172,1706,0.979410381355932,0.0555790960451977,0.9085
