"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,101,"QN",0.4965,0.0158572844400396,1009,0.966182574152542,0.0167372881355932,0.7595
"1:1",1000,1000,101,"Angel",0.4965,0.0158572844400396,1009,0.966181691384181,0.0167372881355932,0.7595
"1:1",1000,1000,101,"TDM",0.386,0.00258397932816537,774,0.965976641949153,0.0110169491525424,0.693
"1:1",1000,1000,101,"MMR",0.671,0.0268310369833212,1379,0.917439901129943,0.0673728813559322,0.801
"1:1",1000,1000,101,"ComBat",0.7695,0.0575627679118187,1633,0.967242161016949,0.067090395480226,0.873
"1:1",1000,1000,101,"ComBat_seq",0.6775,0.0321428571428571,1400,0.930829837570621,0.053954802259887,0.7985
"1:1",1000,1000,101,"RNABC",0.8405,0.0582633053221289,1785,0.972977966101695,0.0701977401129943,0.918
"1:1",1000,1000,101,"limma",0.8295,0.0813953488372093,1806,0.970665642655367,0.0823446327683616,0.91
"1:1",1000,1000,101,"MNN",0.774,0.18311345646438,1895,0.950602683615819,0.114618644067797,0.8925
"2:1",1333,667,101,"QN",0.5225,0.0447897623400366,1094,0.946752895480226,0.0421610169491525,0.765
"2:1",1333,667,101,"Angel",0.5225,0.0447897623400366,1094,0.946895603813559,0.0419491525423729,0.764
"2:1",1333,667,101,"TDM",0.434,0.00458715596330275,872,0.969450459039548,0.0110169491525424,0.722
"2:1",1333,667,101,"MMR",0.7095,0.0260809883321894,1457,0.929219314971751,0.0672316384180791,0.827
"2:1",1333,667,101,"ComBat",0.7945,0.108305274971942,1782,0.965089459745763,0.0853107344632768,0.8885
"2:1",1333,667,101,"ComBat_seq",0.746,0.0349288486416559,1546,0.949878301553672,0.0514124293785311,0.8455
"2:1",1333,667,101,"RNABC",0.848,0.170660146699266,2045,0.962881391242938,0.126553672316384,0.921
"2:1",1333,667,101,"limma",0.831,0.124341412012645,1898,0.966558633474576,0.0984463276836158,0.9145
"2:1",1333,667,101,"MNN",0.6635,0.250705815923207,1771,0.913232662429379,0.123234463276836,0.8165
"3:1",1500,500,101,"QN",0.5335,0.141592920353982,1243,0.922455208333333,0.0849576271186441,0.754
"3:1",1500,500,101,"Angel",0.5335,0.142282958199357,1244,0.922374558615819,0.0854519774011299,0.753
"3:1",1500,500,101,"TDM",0.47,0.00529100529100529,945,0.972320550847458,0.0108757062146893,0.7485
"3:1",1500,500,101,"MMR",0.731,0.0285714285714286,1505,0.93655063559322,0.0673022598870057,0.843
"3:1",1500,500,101,"ComBat",0.799,0.161594963273872,1906,0.962161087570621,0.100918079096045,0.8895
"3:1",1500,500,101,"ComBat_seq",0.7795,0.029869321717486,1607,0.959588453389831,0.0498587570621469,0.8725
"3:1",1500,500,101,"RNABC",0.852,0.355521936459909,2644,0.950967973163842,0.196186440677966,0.914
"3:1",1500,500,101,"limma",0.8275,0.168341708542714,1990,0.963026800847458,0.115183615819209,0.913
"3:1",1500,500,101,"MNN",0.6965,0.21165817770232,1767,0.920364830508475,0.119562146892655,0.8365
"4:1",1600,400,101,"QN",0.537,0.236673773987207,1407,0.904430014124294,0.118008474576271,0.75
"4:1",1600,400,101,"Angel",0.537,0.236673773987207,1407,0.904403407485876,0.118079096045198,0.7495
"4:1",1600,400,101,"TDM",0.49,0.00608519269776876,986,0.972450105932203,0.0108050847457627,0.761
"4:1",1600,400,101,"MMR",0.752,0.0284237726098191,1548,0.941652136299435,0.0673728813559322,0.854
"4:1",1600,400,101,"ComBat",0.8075,0.190881763527054,1996,0.958954661016949,0.113206214689266,0.8935
"4:1",1600,400,101,"ComBat_seq",0.8045,0.0301386377335744,1659,0.963127012711864,0.0492937853107345,0.885
"4:1",1600,400,101,"RNABC",0.861,0.459340659340659,3185,0.941874823446328,0.239971751412429,0.9155
"4:1",1600,400,101,"limma",0.8265,0.197183098591549,2059,0.958098375706215,0.129166666666667,0.9065
"4:1",1600,400,101,"MNN",0.734,0.258211217786761,1979,0.922104943502825,0.136793785310734,0.851
"9:1",1800,200,101,"QN",0.5435,0.401101928374656,1815,0.871737676553672,0.177330508474576,0.74
"9:1",1800,200,101,"Angel",0.5445,0.401976935749588,1821,0.871476288841808,0.178177966101695,0.74
