"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,145,"QN",0.503,0.00788954635108481,1014,0.972585557909605,0.0148305084745763,0.7485
"1:1",1000,1000,145,"Angel",0.5035,0.00788177339901478,1015,0.972593026129943,0.0148305084745763,0.7485
"1:1",1000,1000,145,"TDM",0.395,0,790,0.986509074858757,0.00190677966101695,0.6915
"1:1",1000,1000,145,"MMR",0.65,0.00459418070444104,1306,0.928851430084746,0.0180790960451977,0.786
"1:1",1000,1000,145,"ComBat",0.7935,0.00688360450563204,1598,0.986602277542373,0.0235875706214689,0.904
"1:1",1000,1000,145,"ComBat_seq",0.713,0.000700770847932726,1427,0.954501571327684,0.00833333333333333,0.8235
"1:1",1000,1000,145,"RNABC",0.84,0.024390243902439,1722,0.985572175141243,0.0437146892655367,0.946
"1:1",1000,1000,145,"limma",0.861,0.0143102461362335,1747,0.988147775423729,0.0306497175141243,0.952
"1:1",1000,1000,145,"MNN",0.62,0.0251572327044025,1272,0.959814371468927,0.0346751412429378,0.834
"2:1",1333,667,145,"QN",0.546,0.00636942675159236,1099,0.974921592514124,0.0124293785310734,0.764
"2:1",1333,667,145,"Angel",0.546,0.00636942675159236,1099,0.974926747881356,0.0124293785310734,0.7645
"2:1",1333,667,145,"TDM",0.432,0,864,0.986485346045198,0.00190677966101695,0.715
"2:1",1333,667,145,"MMR",0.6665,0.0052199850857569,1341,0.934956002824859,0.0179378531073446,0.795
"2:1",1333,667,145,"ComBat",0.8105,0.0368389780154486,1683,0.981094791666667,0.0516949152542373,0.9115
"2:1",1333,667,145,"ComBat_seq",0.76,0.00196979645436638,1523,0.967186423022599,0.00939265536723164,0.8655
"2:1",1333,667,145,"RNABC",0.8695,0.0113700966458215,1759,0.986960063559322,0.0377824858757062,0.949
"2:1",1333,667,145,"limma",0.858,0.0332394366197183,1775,0.982402577683616,0.0550847457627119,0.9425
"2:1",1333,667,145,"MNN",0.533,0.0966101694915254,1180,0.921125988700565,0.0721045197740113,0.7715
"3:1",1500,500,145,"QN",0.543,0.01985559566787,1108,0.959965660310734,0.0266949152542373,0.758
"3:1",1500,500,145,"Angel",0.543,0.01985559566787,1108,0.959986829096045,0.0266949152542373,0.758
"3:1",1500,500,145,"TDM",0.451,0,902,0.986232379943503,0.0019774011299435,0.7205
"3:1",1500,500,145,"MMR",0.666,0.00522778192681105,1339,0.93142729519774,0.0179378531073446,0.7925
"3:1",1500,500,145,"ComBat",0.8115,0.0973303670745272,1798,0.975413700564972,0.0768361581920904,0.913
"3:1",1500,500,145,"ComBat_seq",0.779,0.00256081946222791,1562,0.973963294491525,0.0096045197740113,0.8825
"3:1",1500,500,145,"RNABC",0.8665,0.0398891966759003,1805,0.982121221751412,0.0608050847457627,0.9425
"3:1",1500,500,145,"limma",0.838,0.0846531949754233,1831,0.975778460451977,0.0785310734463277,0.9345
"3:1",1500,500,145,"MNN",0.5165,0.0488029465930018,1086,0.920935593220339,0.0567796610169492,0.758
"4:1",1600,400,145,"QN",0.5395,0.0425909494232476,1127,0.945499558615819,0.0435734463276836,0.7515
"4:1",1600,400,145,"Angel",0.5395,0.0434397163120567,1128,0.945474593926554,0.0438559322033898,0.7515
"4:1",1600,400,145,"TDM",0.452,0,904,0.986337217514124,0.0019774011299435,0.7285
"4:1",1600,400,145,"MMR",0.6605,0.0052710843373494,1328,0.933066066384181,0.0181497175141243,0.801
"4:1",1600,400,145,"ComBat",0.813,0.139227104287983,1889,0.972864565677966,0.0939265536723164,0.919
"4:1",1600,400,145,"ComBat_seq",0.7945,0.00251098556183302,1593,0.976174435028249,0.0096045197740113,0.897
"4:1",1600,400,145,"RNABC",0.864,0.0914826498422713,1902,0.977964459745763,0.0908898305084746,0.9425
"4:1",1600,400,145,"limma",0.831,0.122955145118734,1895,0.972232662429379,0.0964689265536723,0.9325
"4:1",1600,400,145,"MNN",0.537,0.0620087336244542,1145,0.927779290254237,0.0555790960451977,0.7755
"9:1",1800,200,145,"QN",0.524,0.121542330259849,1193,0.911145956920904,0.0899011299435028,0.7275
"9:1",1800,200,145,"Angel",0.524,0.121542330259849,1193,0.911157944915254,0.0899011299435028,0.7275
"9:1",1800,200,145,"TDM",0.46,0,920,0.987554643361582,0.0019774011299435,0.739
"9:1",1800,200,145,"MMR",0.6715,0.00592153960029608,1351,0.934924187853107,0.0177966101694915,0.7995
"9:1",1800,200,145,"ComBat",0.8165,0.251260889500229,2181,0.963363877118644,0.132132768361582,0.9155
"9:1",1800,200,145,"ComBat_seq",0.819,0.00243605359317905,1642,0.980385310734463,0.0105932203389831,0.9145
"9:1",1800,200,145,"RNABC",0.864,0.224068253255501,2227,0.968376553672316,0.156214689265537,0.94
"9:1",1800,200,145,"limma",0.8245,0.227996254681648,2136,0.96106332980226,0.134957627118644,0.9215
"9:1",1800,200,145,"MNN",0.5185,0.161681487469685,1237,0.895002824858757,0.0860875706214689,0.7305
"1:0",2000,0,145,"QN",0.506,0.391826923076923,1664,0.854123199152542,0.195974576271186,0.706
"1:0",2000,0,145,"Angel",0.506,0.391826923076923,1664,0.854113788841808,0.196186440677966,0.706
"1:0",2000,0,145,"TDM",0.4855,0,971,0.988104943502825,0.00204802259887006,0.749
"1:0",2000,0,145,"MMR",0.671,0.00592592592592593,1350,0.937201800847458,0.0180084745762712,0.8055
"1:0",2000,0,145,"ComBat",0.825,0.371667936024372,2626,0.952391013418079,0.175070621468927,0.9185
"1:0",2000,0,145,"ComBat_seq",0.8445,0.00295159386068477,1694,0.991578283898305,0.0108050847457627,0.946
"1:0",2000,0,145,"RNABC",0.884,0.525496511003757,3726,0.949544226694915,0.269279661016949,0.9405
"1:0",2000,0,145,"limma",0.803,0.368214004720692,2542,0.946384198446328,0.178389830508475,0.913
"1:0",2000,0,145,"MNN",0.4955,0.145689655172414,1160,0.893359498587571,0.078319209039548,0.714
