"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,119,"QN",0.523,0.0251630941286114,1073,0.953173993644068,0.0265536723163842,0.7595
"1:1",1000,1000,119,"Angel",0.523,0.0251630941286114,1073,0.953175759180791,0.0264830508474576,0.76
"1:1",1000,1000,119,"TDM",0.42,0.0186915887850467,856,0.939350653248588,0.0324858757062147,0.6895
"1:1",1000,1000,119,"MMR",0.669,0.0926928281461434,1478,0.870102454096045,0.135169491525424,0.763
"1:1",1000,1000,119,"ComBat",0.763,0.110204081632653,1715,0.961455473163842,0.0899011299435028,0.8725
"1:1",1000,1000,119,"ComBat_seq",0.6775,0.114957544088831,1531,0.916106973870056,0.10614406779661,0.7825
"1:1",1000,1000,119,"RNABC",0.832,0.146591491542799,1951,0.965180790960452,0.124081920903955,0.9205
"1:1",1000,1000,119,"limma",0.834,0.134405812143228,1927,0.965278407485876,0.107697740112994,0.9175
"1:1",1000,1000,119,"MNN",0.714,0.518169582772544,2972,0.878377418785311,0.239477401129944,0.8215
"2:1",1333,667,119,"QN",0.558,0.0882352941176471,1224,0.927508368644068,0.0603107344632768,0.758
"2:1",1333,667,119,"Angel",0.558,0.0882352941176471,1224,0.927473411016949,0.0605225988700565,0.7575
"2:1",1333,667,119,"TDM",0.4905,0.0229083665338645,1004,0.948768961864407,0.0328389830508475,0.7305
"2:1",1333,667,119,"MMR",0.7145,0.0972222222222222,1584,0.888107203389831,0.134604519774011,0.795
"2:1",1333,667,119,"ComBat",0.7735,0.169618894256575,1863,0.958235699152542,0.103742937853107,0.8785
"2:1",1333,667,119,"ComBat_seq",0.7475,0.108527131782946,1677,0.942564830508475,0.100141242937853,0.845
"2:1",1333,667,119,"RNABC",0.846,0.453518398967076,3098,0.946000211864407,0.226200564971751,0.92
"2:1",1333,667,119,"limma",0.8225,0.190850959173635,2033,0.958883827683616,0.121610169491525,0.8995
"2:1",1333,667,119,"MNN",0.6225,0.419850885368127,2146,0.86158469279661,0.206920903954802,0.7755
"3:1",1500,500,119,"QN",0.5615,0.201280227596017,1406,0.900316348870057,0.107203389830508,0.751
"3:1",1500,500,119,"Angel",0.5615,0.202414772727273,1408,0.900273481638418,0.107274011299435,0.7515
"3:1",1500,500,119,"TDM",0.5215,0.0234082397003745,1068,0.952350211864407,0.0326271186440678,0.7505
"3:1",1500,500,119,"MMR",0.736,0.0973072215422277,1634,0.899124540960452,0.134533898305085,0.8125
"3:1",1500,500,119,"ComBat",0.778,0.212948912493677,1977,0.951108068502825,0.114689265536723,0.8785
"3:1",1500,500,119,"ComBat_seq",0.7775,0.0995946728430805,1727,0.952322881355932,0.0968926553672316,0.8655
"3:1",1500,500,119,"RNABC",0.8575,0.588883564925731,4174,0.929552824858757,0.279025423728814,0.9165
"3:1",1500,500,119,"limma",0.813,0.230477993374349,2113,0.949917108050847,0.132485875706215,0.895
"3:1",1500,500,119,"MNN",0.704,0.721321202531646,5056,0.796079484463277,0.373516949152542,0.783
"4:1",1600,400,119,"QN",0.5755,0.336216839677047,1734,0.880290625,0.148587570621469,0.742
"4:1",1600,400,119,"Angel",0.5755,0.336216839677047,1734,0.880305014124294,0.148516949152542,0.7415
"4:1",1600,400,119,"TDM",0.548,0.0240427426536064,1123,0.953810028248588,0.0329802259887006,0.767
"4:1",1600,400,119,"MMR",0.7565,0.0960620525059666,1676,0.90211396539548,0.134322033898305,0.8215
"4:1",1600,400,119,"ComBat",0.785,0.251668255481411,2098,0.947179149011299,0.126341807909605,0.8795
"4:1",1600,400,119,"ComBat_seq",0.8015,0.101457399103139,1784,0.957591207627119,0.0968220338983051,0.8825
"4:1",1600,400,119,"RNABC",0.864,0.641196013289037,4816,0.918046645480226,0.312146892655367,0.9115
"4:1",1600,400,119,"limma",0.8095,0.270720720720721,2220,0.944712323446328,0.142867231638418,0.887
"4:1",1600,400,119,"MNN",0.6205,0.615789473684211,3230,0.794979096045198,0.287429378531073,0.7185
"9:1",1800,200,119,"QN",0.5855,0.509014675052411,2385,0.848625794491525,0.207485875706215,0.7335
"9:1",1800,200,119,"Angel",0.5855,0.50963149078727,2388,0.848524470338983,0.207697740112994,0.733
"9:1",1800,200,119,"TDM",0.584,0.0242272347535505,1197,0.962792637711864,0.032909604519774,0.806
"9:1",1800,200,119,"MMR",0.7915,0.0927835051546392,1746,0.923225229519774,0.134463276836158,0.857
"9:1",1800,200,119,"ComBat",0.789,0.324197002141328,2335,0.937253689971751,0.150635593220339,0.8695
"9:1",1800,200,119,"ComBat_seq",0.846,0.0961538461538462,1872,0.96857895480226,0.0921610169491525,0.9095
"9:1",1800,200,119,"RNABC",0.8715,0.688248971561438,5591,0.9034875,0.348870056497175,0.9135
"9:1",1800,200,119,"limma",0.8065,0.340825500612995,2447,0.933070868644068,0.167725988700565,0.88
"9:1",1800,200,119,"MNN",0.691,0.506075768406004,2798,0.868907891949153,0.240607344632768,0.813
"1:0",2000,0,119,"QN",0.5935,0.665256627185561,3546,0.806111882062147,0.271398305084746,0.7215
"1:0",2000,0,119,"Angel",0.5935,0.665445321307779,3548,0.805990148305085,0.271610169491525,0.721
"1:0",2000,0,119,"TDM",0.6355,0.0253067484662577,1304,0.967126588983051,0.0331214689265537,0.8345
"1:0",2000,0,119,"MMR",0.8145,0.0944444444444444,1800,0.932354802259887,0.134392655367232,0.875
"1:0",2000,0,119,"ComBat",0.793,0.411284335560505,2694,0.923989865819209,0.182344632768362,0.866
"1:0",2000,0,119,"ComBat_seq",0.8855,0.093654042988741,1954,0.981915395480226,0.0899717514124294,0.939
"1:0",2000,0,119,"RNABC",0.875,0.719775820656525,6245,0.881194120762712,0.378672316384181,0.9075
"1:0",2000,0,119,"limma",0.7945,0.428622797554836,2781,0.916323446327684,0.199364406779661,0.863
"1:0",2000,0,119,"MNN",0.806,0.364603862830114,2537,0.929496398305085,0.220127118644068,0.892
