"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,104,"QN",0.491,0.0100806451612903,992,0.977795833333333,0.0129237288135593,0.764
"1:1",1000,1000,104,"Angel",0.491,0.0100806451612903,992,0.977775406073446,0.0129237288135593,0.764
"1:1",1000,1000,104,"TDM",0.381,0,762,0.987334216101695,0.00233050847457627,0.718
"1:1",1000,1000,104,"MMR",0.684,0.00941346850108617,1381,0.966887570621469,0.0175141242937853,0.839
"1:1",1000,1000,104,"ComBat",0.7885,0.0137585991244528,1599,0.987164318502825,0.0237994350282486,0.901
"1:1",1000,1000,104,"ComBat_seq",0.7065,0.00492957746478873,1420,0.960199646892655,0.0108757062146893,0.8255
"1:1",1000,1000,104,"RNABC",0.8505,0.0167630057803468,1730,0.989509816384181,0.0296610169491525,0.9475
"1:1",1000,1000,104,"limma",0.8485,0.0286204922724671,1747,0.988672563559322,0.0362994350282486,0.9455
"1:1",1000,1000,104,"MNN",0.5945,0.018976897689769,1212,0.949554343220339,0.030861581920904,0.8195
"2:1",1333,667,104,"QN",0.5295,0.0139664804469274,1074,0.974486952683616,0.0185734463276836,0.7815
"2:1",1333,667,104,"Angel",0.5295,0.0139664804469274,1074,0.97452270480226,0.0186440677966102,0.7815
"2:1",1333,667,104,"TDM",0.418,0,836,0.989095056497175,0.00240112994350283,0.7335
"2:1",1333,667,104,"MMR",0.6915,0.00931232091690544,1396,0.97236313559322,0.017725988700565,0.857
"2:1",1333,667,104,"ComBat",0.822,0.0408401400233372,1714,0.985754254943503,0.0442796610169492,0.9225
"2:1",1333,667,104,"ComBat_seq",0.7655,0.00584415584415584,1540,0.973108898305085,0.0109463276836158,0.8715
"2:1",1333,667,104,"RNABC",0.8715,0.0485807860262009,1832,0.986739830508475,0.0622175141242938,0.9515
"2:1",1333,667,104,"limma",0.8615,0.0459579180509413,1806,0.986590995762712,0.0564265536723164,0.949
"2:1",1333,667,104,"MNN",0.513,0.0420168067226891,1071,0.924556426553672,0.0472457627118644,0.762
"3:1",1500,500,104,"QN",0.5315,0.0440647482014388,1112,0.957181320621469,0.0406779661016949,0.7725
"3:1",1500,500,104,"Angel",0.5315,0.0432043204320432,1111,0.957188206214689,0.0407485875706215,0.7725
"3:1",1500,500,104,"TDM",0.442,0,884,0.988693079096045,0.00268361581920904,0.737
"3:1",1500,500,104,"MMR",0.702,0.00917431192660551,1417,0.972860416666667,0.0180084745762712,0.8645
"3:1",1500,500,104,"ComBat",0.8215,0.0769662921348315,1780,0.981419826977401,0.0649011299435028,0.923
"3:1",1500,500,104,"ComBat_seq",0.7835,0.00634115409004439,1577,0.978460575564972,0.0114406779661017,0.888
"3:1",1500,500,104,"RNABC",0.8715,0.147260273972603,2044,0.979278195621469,0.108545197740113,0.947
"3:1",1500,500,104,"limma",0.8515,0.0863733905579399,1864,0.98167251059322,0.0781779661016949,0.94
"3:1",1500,500,104,"MNN",0.4575,0.107108081791626,1027,0.899647881355932,0.0712570621468927,0.7275
"4:1",1600,400,104,"QN",0.5275,0.0913006029285099,1161,0.942347545903955,0.0671610169491525,0.7585
"4:1",1600,400,104,"Angel",0.5275,0.0920826161790017,1162,0.942092355225989,0.0677966101694915,0.7585
"4:1",1600,400,104,"TDM",0.456,0,912,0.989047951977401,0.00268361581920904,0.749
"4:1",1600,400,104,"MMR",0.705,0.00913562895291637,1423,0.973856285310735,0.0178672316384181,0.867
"4:1",1600,400,104,"ComBat",0.8235,0.119251336898396,1870,0.979857838983051,0.0805084745762712,0.9295
"4:1",1600,400,104,"ComBat_seq",0.7965,0.00623830318153462,1603,0.981999152542373,0.0115112994350282,0.9035
"4:1",1600,400,104,"RNABC",0.8695,0.254927163667524,2334,0.973544420903955,0.151906779661017,0.9495
"4:1",1600,400,104,"limma",0.8405,0.118510749868904,1907,0.979106161723164,0.0913841807909604,0.9395
"4:1",1600,400,104,"MNN",0.4315,0.0739549839228296,933,0.899162853107345,0.0574152542372881,0.706
"9:1",1800,200,104,"QN",0.5135,0.242066420664207,1355,0.905562217514124,0.129590395480226,0.7425
"9:1",1800,200,104,"Angel",0.5135,0.242066420664207,1355,0.905553195621469,0.129590395480226,0.7425
"9:1",1800,200,104,"TDM",0.464,0,928,0.989497881355932,0.00247175141242938,0.7685
"9:1",1800,200,104,"MMR",0.73,0.0088255261371351,1473,0.977125247175141,0.0180084745762712,0.881
"9:1",1800,200,104,"ComBat",0.829,0.199033816425121,2070,0.972336846751412,0.111158192090395,0.926
"9:1",1800,200,104,"ComBat_seq",0.822,0.0072463768115942,1656,0.984496963276836,0.011864406779661,0.9195
"9:1",1800,200,104,"RNABC",0.882,0.464968152866242,3297,0.959188276836158,0.233968926553672,0.946
"9:1",1800,200,104,"limma",0.839,0.199809251311397,2097,0.970153601694915,0.122316384180791,0.929
"9:1",1800,200,104,"MNN",0.6045,0.589786946229286,2957,0.809153001412429,0.248446327683616,0.719
"1:0",2000,0,104,"QN",0.5175,0.498060135790495,2062,0.858106656073446,0.215466101694915,0.724
"1:0",2000,0,104,"Angel",0.5175,0.498060135790495,2062,0.85811938559322,0.215607344632768,0.724
