"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,122,"QN",0.4855,0.0182002022244692,989,0.96437417019774,0.0268361581920904,0.753
"1:1",1000,1000,122,"Angel",0.4855,0.0182002022244692,989,0.964376430084746,0.0268361581920904,0.753
"1:1",1000,1000,122,"TDM",0.359,0.00139082058414465,719,0.979696009887006,0.00572033898305085,0.6865
"1:1",1000,1000,122,"MMR",0.6435,0.0190548780487805,1312,0.943523269774011,0.0329802259887006,0.8035
"1:1",1000,1000,122,"ComBat",0.7945,0.021551724137931,1624,0.984500088276836,0.0296610169491525,0.9
"1:1",1000,1000,122,"ComBat_seq",0.6955,0.00925925925925926,1404,0.950562040960452,0.0192090395480226,0.8285
"1:1",1000,1000,122,"RNABC",0.8295,0.0752508361204013,1794,0.980163947740113,0.0687853107344633,0.9305
"1:1",1000,1000,122,"limma",0.858,0.0354131534569983,1779,0.986336105225989,0.0435734463276836,0.9425
"1:1",1000,1000,122,"MNN",0.58,0.126506024096386,1328,0.932429166666667,0.101553672316384,0.8135
"2:1",1333,667,122,"QN",0.5215,0.0104364326375712,1054,0.971031603107345,0.0163135593220339,0.774
"2:1",1333,667,122,"Angel",0.5215,0.0104364326375712,1054,0.971034904661017,0.0163135593220339,0.774
"2:1",1333,667,122,"TDM",0.394,0.00126742712294043,789,0.977067814265537,0.00522598870056497,0.6735
"2:1",1333,667,122,"MMR",0.6225,0.0188976377952756,1270,0.933198163841808,0.033545197740113,0.7875
"2:1",1333,667,122,"ComBat",0.8155,0.0599423631123919,1735,0.980498075564972,0.0545197740112994,0.9095
"2:1",1333,667,122,"ComBat_seq",0.733,0.0114632501685772,1483,0.961550017655367,0.0212570621468927,0.8565
"2:1",1333,667,122,"RNABC",0.8665,0.0323841429369068,1791,0.987724788135593,0.0403248587570621,0.948
"2:1",1333,667,122,"limma",0.855,0.0655737704918033,1830,0.98050165960452,0.0656779661016949,0.938
"2:1",1333,667,122,"MNN",0.548,0.0672340425531915,1175,0.928789512711864,0.0781073446327684,0.7885
"3:1",1500,500,122,"QN",0.53,0.0266299357208448,1089,0.958207944915254,0.0301553672316384,0.7645
"3:1",1500,500,122,"Angel",0.53,0.0275229357798165,1090,0.958206108757062,0.030225988700565,0.764
"3:1",1500,500,122,"TDM",0.402,0.00124223602484472,805,0.97546906779661,0.00529661016949153,0.6725
"3:1",1500,500,122,"MMR",0.61,0.0200642054574639,1246,0.929307026836158,0.0334039548022599,0.777
"3:1",1500,500,122,"ComBat",0.8125,0.106160616061606,1818,0.975335081214689,0.0747175141242938,0.912
"3:1",1500,500,122,"ComBat_seq",0.7345,0.0127688172043011,1488,0.965815607344633,0.0224576271186441,0.8675
"3:1",1500,500,122,"RNABC",0.871,0.0578691184424013,1849,0.984575229519774,0.0595338983050847,0.9445
"3:1",1500,500,122,"limma",0.8395,0.109283819628647,1885,0.974256320621469,0.0851694915254237,0.9295
"3:1",1500,500,122,"MNN",0.512,0.0544783010156971,1083,0.927950070621469,0.0649011299435028,0.777
"4:1",1600,400,122,"QN",0.5195,0.0537340619307832,1098,0.944715960451977,0.0484463276836158,0.752
"4:1",1600,400,122,"Angel",0.5195,0.0537340619307832,1098,0.944726800847458,0.0483757062146893,0.7515
"4:1",1600,400,122,"TDM",0.4095,0.00121951219512195,820,0.975364230225989,0.00529661016949153,0.673
"4:1",1600,400,122,"MMR",0.604,0.0194647201946472,1233,0.925856108757062,0.0337570621468927,0.7705
"4:1",1600,400,122,"ComBat",0.8205,0.147089397089397,1924,0.972177030367232,0.0906073446327684,0.9145
"4:1",1600,400,122,"ComBat_seq",0.745,0.0132450331125828,1510,0.969803425141243,0.0233050847457627,0.8785
"4:1",1600,400,122,"RNABC",0.8755,0.10159055926116,1949,0.981201765536723,0.083545197740113,0.944
"4:1",1600,400,122,"limma",0.8425,0.145970603142423,1973,0.970400564971751,0.100353107344633,0.926
"4:1",1600,400,122,"MNN",0.531,0.0585106382978723,1128,0.930523411016949,0.0650423728813559,0.7805
"9:1",1800,200,122,"QN",0.5205,0.144617912900575,1217,0.910547263418079,0.0909604519774011,0.7285
"9:1",1800,200,122,"Angel",0.5205,0.144617912900575,1217,0.910545286016949,0.0910310734463277,0.728
"9:1",1800,200,122,"TDM",0.416,0.00120048019207683,833,0.974405084745763,0.00529661016949153,0.6805
"9:1",1800,200,122,"MMR",0.5965,0.0205086136177194,1219,0.925446221751412,0.0339689265536723,0.76
"9:1",1800,200,122,"ComBat",0.812,0.240056153486196,2137,0.963922104519774,0.123940677966102,0.9145
"9:1",1800,200,122,"ComBat_seq",0.7515,0.0144262295081967,1525,0.973709922316384,0.0265536723163842,0.8855
"9:1",1800,200,122,"RNABC",0.8755,0.231005709266579,2277,0.974137641242938,0.139053672316384,0.945
"9:1",1800,200,122,"limma",0.8195,0.24050046339203,2158,0.959704484463277,0.135875706214689,0.918
"9:1",1800,200,122,"MNN",0.5045,0.0885275519421861,1107,0.917278495762712,0.0759887005649718,0.761
"1:0",2000,0,122,"QN",0.5025,0.366729678638941,1587,0.862535134180791,0.173022598870056,0.7005
"1:0",2000,0,122,"Angel",0.503,0.366897419760856,1589,0.86253488700565,0.173022598870056,0.7
"1:0",2000,0,122,"TDM",0.4265,0.00117096018735363,854,0.974132538841808,0.00543785310734463,0.6705
