"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,170,"QN",0.494,0.00803212851405622,996,0.974748975988701,0.0172316384180791,0.76
"1:1",1000,1000,170,"Angel",0.495,0.00801603206412826,998,0.974800812146893,0.0172316384180791,0.7595
"1:1",1000,1000,170,"TDM",0.3825,0,765,0.98495918079096,0.00501412429378531,0.7065
"1:1",1000,1000,170,"MMR",0.681,0.0173160173160173,1386,0.964520480225989,0.0281779661016949,0.8425
"1:1",1000,1000,170,"ComBat",0.79,0.0186335403726708,1610,0.987669438559322,0.0252118644067797,0.9045
"1:1",1000,1000,170,"ComBat_seq",0.7105,0.00559832050384884,1429,0.956068997175141,0.011864406779661,0.833
"1:1",1000,1000,170,"RNABC",0.8485,0.0297312750142939,1749,0.988146857344633,0.0364406779661017,0.95
"1:1",1000,1000,170,"limma",0.858,0.0332394366197183,1775,0.98864782838983,0.0396892655367232,0.946
"1:1",1000,1000,170,"MNN",0.6185,0.00562700964630225,1244,0.971887111581921,0.0199152542372881,0.8535
"2:1",1333,667,170,"QN",0.536,0.020109689213894,1094,0.97137417019774,0.018361581920904,0.7755
"2:1",1333,667,170,"Angel",0.536,0.020109689213894,1094,0.971381656073446,0.0182909604519774,0.775
"2:1",1333,667,170,"TDM",0.4385,0,877,0.986350847457627,0.00522598870056497,0.742
"2:1",1333,667,170,"MMR",0.717,0.0184804928131417,1461,0.968576165254237,0.0282485875706215,0.8665
"2:1",1333,667,170,"ComBat",0.8055,0.0318509615384615,1664,0.983200088276836,0.0355932203389831,0.9115
"2:1",1333,667,170,"ComBat_seq",0.772,0.00387096774193548,1550,0.969214565677966,0.0116525423728814,0.8735
"2:1",1333,667,170,"RNABC",0.859,0.038073908174692,1786,0.986524346751412,0.0423728813559322,0.943
"2:1",1333,667,170,"limma",0.8485,0.0482333146382501,1783,0.983792708333333,0.0482344632768362,0.9365
"2:1",1333,667,170,"MNN",0.57,0.0256410256410256,1170,0.943309357344633,0.0443502824858757,0.8165
"3:1",1500,500,170,"QN",0.538,0.0627177700348432,1148,0.951683068502825,0.0421610169491525,0.762
"3:1",1500,500,170,"Angel",0.538,0.0627177700348432,1148,0.951629943502825,0.0420197740112994,0.762
"3:1",1500,500,170,"TDM",0.47,0.00106269925611052,941,0.987071433615819,0.00508474576271186,0.7625
"3:1",1500,500,170,"MMR",0.735,0.02,1500,0.973464265536723,0.0278248587570621,0.884
"3:1",1500,500,170,"ComBat",0.8,0.0549320732427643,1693,0.979095321327684,0.0505649717514124,0.9045
"3:1",1500,500,170,"ComBat_seq",0.806,0.00555212831585441,1621,0.97664260240113,0.0109463276836158,0.8945
"3:1",1500,500,170,"RNABC",0.856,0.127420998980632,1962,0.978469403248588,0.0906073446327684,0.9345
"3:1",1500,500,170,"limma",0.83,0.0647887323943662,1775,0.978707009180791,0.0634887005649717,0.925
"3:1",1500,500,170,"MNN",0.485,0.0424481737413623,1013,0.92056581920904,0.0540254237288136,0.7575
