"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,149,"QN",0.489,0.00811359026369168,986,0.976499593926554,0.0117937853107345,0.7455
"1:1",1000,1000,149,"Angel",0.489,0.00811359026369168,986,0.976504431497175,0.0117231638418079,0.7455
"1:1",1000,1000,149,"TDM",0.3695,0.00135135135135135,740,0.985520850988701,0.00346045197740113,0.697
"1:1",1000,1000,149,"MMR",0.6645,0.00967982129560685,1343,0.95147053319209,0.0253531073446328,0.824
"1:1",1000,1000,149,"ComBat",0.7775,0.0164452877925364,1581,0.985006744350283,0.0296610169491525,0.8905
"1:1",1000,1000,149,"ComBat_seq",0.707,0.00702247191011236,1424,0.954917161016949,0.0166666666666667,0.8185
"1:1",1000,1000,149,"RNABC",0.8415,0.016364699006429,1711,0.988568714689266,0.0285310734463277,0.9395
"1:1",1000,1000,149,"limma",0.845,0.0219907407407407,1728,0.987822793079096,0.0367937853107345,0.942
"1:1",1000,1000,149,"MNN",0.634,0.0200927357032458,1294,0.968483968926554,0.0305084745762712,0.8605
"2:1",1333,667,149,"QN",0.5295,0.0130475302889096,1073,0.967123587570621,0.0207627118644068,0.7635
"2:1",1333,667,149,"Angel",0.5295,0.0130475302889096,1073,0.967161175847458,0.0207627118644068,0.7635
"2:1",1333,667,149,"TDM",0.4095,0.00243605359317905,821,0.983929484463277,0.00338983050847458,0.712
"2:1",1333,667,149,"MMR",0.664,0.00968703427719821,1342,0.947941172316384,0.0251412429378531,0.819
"2:1",1333,667,149,"ComBat",0.7935,0.0514046622833234,1673,0.979971645480226,0.0507062146892655,0.905
"2:1",1333,667,149,"ComBat_seq",0.7415,0.00736278447121821,1494,0.966844491525424,0.0168785310734463,0.848
"2:1",1333,667,149,"RNABC",0.8455,0.0626385809312639,1804,0.980913877118644,0.0666666666666667,0.9375
"2:1",1333,667,149,"limma",0.8345,0.0538548752834467,1764,0.982588877118644,0.0550141242937853,0.934
"2:1",1333,667,149,"MNN",0.65,0.0412979351032448,1356,0.959054449152542,0.0515536723163842,0.8445
"3:1",1500,500,149,"QN",0.5385,0.0392506690454951,1121,0.948616896186441,0.042090395480226,0.757
"3:1",1500,500,149,"Angel",0.5385,0.0392506690454951,1121,0.948611740819209,0.042090395480226,0.757
"3:1",1500,500,149,"TDM",0.43,0.00232018561484919,862,0.983335310734463,0.00338983050847458,0.721
"3:1",1500,500,149,"MMR",0.66,0.00974512743628186,1334,0.947139653954802,0.0253531073446328,0.8165
"3:1",1500,500,149,"ComBat",0.796,0.0861079219288175,1742,0.975394968220339,0.0699152542372881,0.906
"3:1",1500,500,149,"ComBat_seq",0.7565,0.00656598818122127,1523,0.972454078389831,0.0170197740112994,0.8625
"3:1",1500,500,149,"RNABC",0.852,0.153081510934394,2012,0.972534710451977,0.122810734463277,0.9365
"3:1",1500,500,149,"limma",0.8255,0.0878453038674033,1810,0.977530649717514,0.0739406779661017,0.93
"3:1",1500,500,149,"MNN",0.6755,0.0938967136150235,1491,0.94655625,0.0802966101694915,0.8465
"4:1",1600,400,149,"QN",0.5265,0.077125328659071,1141,0.931027189265537,0.0652542372881356,0.75
"4:1",1600,400,149,"Angel",0.5265,0.077125328659071,1141,0.93102844279661,0.0652542372881356,0.75
"4:1",1600,400,149,"TDM",0.4415,0.00225988700564972,885,0.982447740112994,0.00317796610169492,0.721
"4:1",1600,400,149,"MMR",0.6685,0.00962962962962963,1350,0.947291384180791,0.0255649717514124,0.8175
"4:1",1600,400,149,"ComBat",0.801,0.121710526315789,1824,0.971331320621469,0.0858757062146893,0.902
"4:1",1600,400,149,"ComBat_seq",0.762,0.00651890482398957,1534,0.974727418785311,0.0168079096045198,0.874
"4:1",1600,400,149,"RNABC",0.8565,0.28326359832636,2390,0.964165572033898,0.168008474576271,0.933
"4:1",1600,400,149,"limma",0.823,0.121664887940235,1874,0.973097563559322,0.0875706214689266,0.924
"4:1",1600,400,149,"MNN",0.6445,0.317989417989418,1890,0.905248128531073,0.139265536723164,0.809
"9:1",1800,200,149,"QN",0.523,0.245310245310245,1386,0.890634092514124,0.137005649717514,0.7315
"9:1",1800,200,149,"Angel",0.523,0.245854361932228,1387,0.890648128531073,0.136935028248588,0.7315
"9:1",1800,200,149,"TDM",0.4665,0.00213903743315508,935,0.98308718220339,0.00310734463276836,0.7255
