"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,147,"QN",0.498,0.0244857982370225,1021,0.962395003531073,0.0239406779661017,0.7545
"1:1",1000,1000,147,"Angel",0.498,0.0244857982370225,1021,0.962392778954802,0.0240819209039548,0.7545
"1:1",1000,1000,147,"TDM",0.376,0.0026525198938992,754,0.974413064971751,0.00783898305084746,0.677
"1:1",1000,1000,147,"MMR",0.6495,0.0225563909774436,1330,0.949179519774011,0.0288135593220339,0.808
"1:1",1000,1000,147,"ComBat",0.788,0.0407790626902009,1643,0.977407115112994,0.0473870056497175,0.8875
"1:1",1000,1000,147,"ComBat_seq",0.708,0.0220994475138122,1448,0.942937252824859,0.0327683615819209,0.811
"1:1",1000,1000,147,"RNABC",0.8225,0.097145993413831,1822,0.970003566384181,0.0949152542372881,0.9215
"1:1",1000,1000,147,"limma",0.8505,0.0597014925373134,1809,0.981132644774011,0.0625,0.9395
"1:1",1000,1000,147,"MNN",0.672,0.298538622129436,1916,0.905245974576271,0.151694915254237,0.827
"2:1",1333,667,147,"QN",0.533,0.0175115207373272,1085,0.961471592514124,0.0220338983050847,0.7605
"2:1",1333,667,147,"Angel",0.533,0.0175115207373272,1085,0.961488629943503,0.0221045197740113,0.7605
"2:1",1333,667,147,"TDM",0.4125,0.00241837968561064,827,0.969898481638418,0.0076271186440678,0.681
"2:1",1333,667,147,"MMR",0.64,0.0228484386900229,1313,0.941423110875706,0.0293079096045198,0.785
"2:1",1333,667,147,"ComBat",0.7975,0.0947786606129398,1762,0.970320480225989,0.0750706214689266,0.8945
"2:1",1333,667,147,"ComBat_seq",0.717,0.0224948875255624,1467,0.952164742231638,0.032274011299435,0.8375
"2:1",1333,667,147,"RNABC",0.835,0.0591549295774648,1775,0.974581638418079,0.0678672316384181,0.9265
"2:1",1333,667,147,"limma",0.8425,0.110817941952507,1895,0.971661105225989,0.0875706214689266,0.9225
"2:1",1333,667,147,"MNN",0.567,0.136986301369863,1314,0.915799752824859,0.090183615819209,0.775
"3:1",1500,500,147,"QN",0.5365,0.0496014171833481,1129,0.942671080508475,0.042725988700565,0.7585
"3:1",1500,500,147,"Angel",0.5365,0.0496014171833481,1129,0.942679113700565,0.042725988700565,0.7585
"3:1",1500,500,147,"TDM",0.4285,0.00232828870779977,859,0.967504043079096,0.00769774011299435,0.6885
"3:1",1500,500,147,"MMR",0.6395,0.0236100533130236,1313,0.937008774717514,0.0297316384180791,0.7775
"3:1",1500,500,147,"ComBat",0.8,0.143468950749465,1868,0.96371479519774,0.0943502824858757,0.897
"3:1",1500,500,147,"ComBat_seq",0.737,0.023841059602649,1510,0.957658704096045,0.0314265536723164,0.844
"3:1",1500,500,147,"RNABC",0.839,0.104111051788574,1873,0.966981938559322,0.0906779661016949,0.9195
"3:1",1500,500,147,"limma",0.833,0.164912280701754,1995,0.963011140536723,0.107132768361582,0.9135
"3:1",1500,500,147,"MNN",0.5465,0.580558744737849,2613,0.783563418079096,0.237570621468927,0.667
"4:1",1600,400,147,"QN",0.5355,0.0877342419080068,1174,0.927592796610169,0.0632768361581921,0.748
"4:1",1600,400,147,"Angel",0.5355,0.0877342419080068,1174,0.927605896892655,0.0633474576271186,0.748
"4:1",1600,400,147,"TDM",0.4355,0.00229095074455899,873,0.967610557909604,0.00755649717514124,0.6925
