"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,193,"QN",0.472,0.0145985401459854,959,0.975137676553672,0.0199858757062147,0.752
"1:1",1000,1000,193,"Angel",0.4725,0.0145985401459854,959,0.975221133474576,0.0198446327683616,0.753
"1:1",1000,1000,193,"TDM",0.3455,0.00144508670520231,692,0.990105190677966,0.00176553672316384,0.691
"1:1",1000,1000,193,"MMR",0.658,0.00828937452901281,1327,0.960106920903955,0.020409604519774,0.819
"1:1",1000,1000,193,"ComBat",0.7855,0.0131909547738693,1592,0.989443449858757,0.021680790960452,0.9035
"1:1",1000,1000,193,"ComBat_seq",0.7,0.00355871886120996,1405,0.963113312146893,0.00720338983050847,0.835
"1:1",1000,1000,193,"RNABC",0.836,0.0204918032786885,1708,0.991935416666667,0.029590395480226,0.9535
"1:1",1000,1000,193,"limma",0.8525,0.0323496027241771,1762,0.990472722457627,0.0343926553672316,0.955
"1:1",1000,1000,193,"MNN",0.568,0.165319617927994,1361,0.907962676553672,0.100564971751412,0.7695
"2:1",1333,667,193,"QN",0.502,0.00986193293885602,1014,0.975942514124294,0.0165960451977401,0.765
"2:1",1333,667,193,"Angel",0.502,0.00986193293885602,1014,0.975948128531073,0.0165254237288136,0.765
"2:1",1333,667,193,"TDM",0.3815,0.00261437908496732,765,0.988203813559322,0.00169491525423729,0.7015
"2:1",1333,667,193,"MMR",0.6425,0.0100154083204931,1298,0.95166709039548,0.0209745762711864,0.8015
"2:1",1333,667,193,"ComBat",0.808,0.0375223347230494,1679,0.985006373587571,0.0416666666666667,0.916
"2:1",1333,667,193,"ComBat_seq",0.725,0.00343642611683849,1455,0.971445056497175,0.00755649717514124,0.858
"2:1",1333,667,193,"RNABC",0.869,0.0461031833150384,1822,0.988772422316384,0.05,0.9535
"2:1",1333,667,193,"limma",0.8565,0.0493895671476138,1802,0.985165625,0.0519067796610169,0.9435
"2:1",1333,667,193,"MNN",0.348,0.0278940027894003,717,0.917466101694915,0.0455508474576271,0.7025
"3:1",1500,500,193,"QN",0.5085,0.0369318181818182,1056,0.959603725282486,0.0355225988700565,0.7605
