"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,179,"QN",0.4865,0.0432645034414946,1017,0.956515254237288,0.0358050847457627,0.7445
"1:1",1000,1000,179,"Angel",0.4865,0.0442043222003929,1018,0.956462411723164,0.0358050847457627,0.7445
"1:1",1000,1000,179,"TDM",0.386,0.00387096774193548,775,0.975405049435028,0.00953389830508475,0.676
"1:1",1000,1000,179,"MMR",0.636,0.0200153964588145,1299,0.921416790254237,0.0372881355932203,0.7715
"1:1",1000,1000,179,"ComBat",0.782,0.0309789343246592,1614,0.979752966101695,0.0437853107344633,0.8935
"1:1",1000,1000,179,"ComBat_seq",0.6855,0.00290909090909091,1375,0.947227471751412,0.0261299435028249,0.822
"1:1",1000,1000,179,"RNABC",0.817,0.093732667775929,1803,0.976070021186441,0.084180790960452,0.933
"1:1",1000,1000,179,"limma",0.853,0.046927374301676,1790,0.983396433615819,0.0559322033898305,0.9435
"1:1",1000,1000,179,"MNN",0.6755,0.181708055723804,1651,0.917492549435028,0.123940677966102,0.821
"2:1",1333,667,179,"QN",0.5235,0.0233208955223881,1072,0.969325459039548,0.0218926553672316,0.7685
"2:1",1333,667,179,"Angel",0.5235,0.0233208955223881,1072,0.969326995056497,0.0218926553672316,0.7685
"2:1",1333,667,179,"TDM",0.417,0.003584229390681,837,0.973657838983051,0.00903954802259887,0.6745
"2:1",1333,667,179,"MMR",0.614,0.019952114924182,1253,0.915882309322034,0.0370762711864407,0.757
"2:1",1333,667,179,"ComBat",0.808,0.0854555744199208,1767,0.977407609463277,0.0698446327683616,0.9095
"2:1",1333,667,179,"ComBat_seq",0.7195,0.00621546961325967,1448,0.957316543079096,0.0291666666666667,0.8525
"2:1",1333,667,179,"RNABC",0.8535,0.0589856670341786,1814,0.982274293785311,0.0622175141242938,0.944
"2:1",1333,667,179,"limma",0.8575,0.0872804683342203,1879,0.979191949152542,0.0805790960451977,0.9395
"2:1",1333,667,179,"MNN",0.641,0.307401404646137,1851,0.900101765536723,0.146045197740113,0.8025
"3:1",1500,500,179,"QN",0.531,0.040650406504065,1107,0.958824982344633,0.0355932203389831,0.7605
"3:1",1500,500,179,"Angel",0.531,0.040650406504065,1107,0.95882844279661,0.0355225988700565,0.7605
"3:1",1500,500,179,"TDM",0.433,0.00345224395857307,869,0.973143573446328,0.00953389830508475,0.6785
"3:1",1500,500,179,"MMR",0.611,0.0208166533226581,1249,0.913507662429379,0.0371468926553672,0.745
"3:1",1500,500,179,"ComBat",0.817,0.127136752136752,1872,0.973544544491525,0.090183615819209,0.912
"3:1",1500,500,179,"ComBat_seq",0.73,0.00747790618626785,1471,0.963421380649717,0.0310734463276836,0.86
"3:1",1500,500,179,"RNABC",0.858,0.097317201472909,1901,0.978365466101695,0.0855225988700565,0.937
"3:1",1500,500,179,"limma",0.8545,0.130722278738555,1966,0.974238100282486,0.0992937853107345,0.9305
"3:1",1500,500,179,"MNN",0.61,0.284457478005865,1705,0.898135451977401,0.13093220338983,0.784
"4:1",1600,400,179,"QN",0.5215,0.0679177837354781,1119,0.948394297316384,0.0499293785310734,0.7535
"4:1",1600,400,179,"Angel",0.5215,0.0679177837354781,1119,0.948464777542373,0.0497881355932203,0.7535
"4:1",1600,400,179,"TDM",0.424,0.00235294117647059,850,0.972692055084746,0.00925141242937853,0.6865
"4:1",1600,400,179,"MMR",0.6075,0.0217391304347826,1242,0.912980720338983,0.0370762711864407,0.744
"4:1",1600,400,179,"ComBat",0.821,0.169028340080972,1976,0.971127136299435,0.105296610169492,0.914
"4:1",1600,400,179,"ComBat_seq",0.738,0.00672947510094213,1486,0.966131285310734,0.0319209039548023,0.869
"4:1",1600,400,179,"RNABC",0.8475,0.134762633996937,1959,0.974567655367232,0.108968926553672,0.9385
"4:1",1600,400,179,"limma",0.845,0.169124877089479,2034,0.970447899011299,0.116313559322034,0.9285
"4:1",1600,400,179,"MNN",0.666,0.301154249737671,1906,0.908274964689265,0.142302259887006,0.8185
"9:1",1800,200,179,"QN",0.5145,0.149586776859504,1210,0.918696062853107,0.0871468926553672,0.7315
"9:1",1800,200,179,"Angel",0.515,0.149463253509496,1211,0.918874964689266,0.0870056497175141,0.7315
"9:1",1800,200,179,"TDM",0.432,0.0023094688221709,866,0.971738894774011,0.00925141242937853,0.686
"9:1",1800,200,179,"MMR",0.5945,0.0213991769547325,1215,0.907288418079096,0.0371468926553672,0.733
"9:1",1800,200,179,"ComBat",0.8165,0.265076507650765,2222,0.962331620762712,0.138912429378531,0.9065
"9:1",1800,200,179,"ComBat_seq",0.7455,0.0112732095490716,1508,0.969095939265537,0.0348870056497175,0.877
"9:1",1800,200,179,"RNABC",0.8485,0.274786324786325,2340,0.963237288135593,0.166172316384181,0.9285
"9:1",1800,200,179,"limma",0.827,0.261607142857143,2240,0.958918697033898,0.151059322033898,0.9105
"9:1",1800,200,179,"MNN",0.616,0.343283582089552,1876,0.889368679378531,0.144632768361582,0.7785
"1:0",2000,0,179,"QN",0.5045,0.387370977534912,1647,0.867964583333333,0.168432203389831,0.701
"1:0",2000,0,179,"Angel",0.5045,0.387370977534912,1647,0.867981285310734,0.168290960451977,0.701
"1:0",2000,0,179,"TDM",0.447,0.00223214285714286,896,0.970890748587571,0.00918079096045198,0.687
"1:0",2000,0,179,"MMR",0.577,0.0211864406779661,1180,0.902168396892655,0.0370762711864407,0.7165
"1:0",2000,0,179,"ComBat",0.8255,0.381416260771825,2669,0.951537464689266,0.179237288135593,0.9105
"1:0",2000,0,179,"ComBat_seq",0.758,0.0143042912873862,1538,0.977898163841808,0.0365112994350282,0.8985
"1:0",2000,0,179,"RNABC",0.8655,0.51728945900725,3586,0.942378901836158,0.262994350282486,0.921
"1:0",2000,0,179,"limma",0.822,0.389074693422519,2691,0.944260963983051,0.190748587570621,0.9025
"1:0",2000,0,179,"MNN",0.637,0.369619000494805,2021,0.889103248587571,0.15183615819209,0.7885
