"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,177,"QN",0.475,0.00731452455590387,957,0.974171857344633,0.0155367231638418,0.7435
"1:1",1000,1000,177,"Angel",0.475,0.00731452455590387,957,0.973794950564972,0.015819209039548,0.7435
"1:1",1000,1000,177,"TDM",0.3615,0,723,0.987054555084746,0.00218926553672316,0.6715
"1:1",1000,1000,177,"MMR",0.642,0.00233100233100233,1287,0.955854872881356,0.0160310734463277,0.799
"1:1",1000,1000,177,"ComBat",0.7875,0.00568181818181818,1584,0.98866594279661,0.0184322033898305,0.8975
"1:1",1000,1000,177,"ComBat_seq",0.6905,0.00288808664259928,1385,0.959016949152542,0.0109463276836158,0.827
"1:1",1000,1000,177,"RNABC",0.8255,0.021339656194428,1687,0.98638259180791,0.0452683615819209,0.935
"1:1",1000,1000,177,"limma",0.861,0.00863557858376511,1737,0.990833527542373,0.0254237288135593,0.95
"1:1",1000,1000,177,"MNN",0.743,0.0223684210526316,1520,0.973164689265537,0.0358050847457627,0.891
"2:1",1333,667,177,"QN",0.5235,0.00664136622390892,1054,0.978113506355932,0.0124293785310734,0.7695
"2:1",1333,667,177,"Angel",0.5235,0.00664136622390892,1054,0.978064018361582,0.0125706214689266,0.7695
"2:1",1333,667,177,"TDM",0.3955,0,791,0.986128848870056,0.00233050847457627,0.676
"2:1",1333,667,177,"MMR",0.628,0.00238284352660842,1259,0.949469244350282,0.0161723163841808,0.785
"2:1",1333,667,177,"ComBat",0.8095,0.0459634649381261,1697,0.984199046610169,0.0464689265536723,0.914
"2:1",1333,667,177,"ComBat_seq",0.723,0.00275862068965517,1450,0.969952966101695,0.0114406779661017,0.8565
"2:1",1333,667,177,"RNABC",0.8615,0.0331088664421998,1782,0.989426765536723,0.0360875706214689,0.9465
"2:1",1333,667,177,"limma",0.8545,0.0436485730274203,1787,0.986275282485876,0.0500706214689266,0.9425
"2:1",1333,667,177,"MNN",0.478,0.0343434343434343,990,0.934080561440678,0.0483757062146893,0.767
"3:1",1500,500,177,"QN",0.5285,0.0231053604436229,1082,0.961362270480226,0.0294491525423729,0.7615
"3:1",1500,500,177,"Angel",0.5285,0.0231053604436229,1082,0.961373764124294,0.0294491525423729,0.7615
"3:1",1500,500,177,"TDM",0.4025,0,805,0.985744473870056,0.00240112994350283,0.6875
"3:1",1500,500,177,"MMR",0.623,0.0024,1250,0.946213788841808,0.0163135593220339,0.78
"3:1",1500,500,177,"ComBat",0.8105,0.0862457722660654,1774,0.980001359463277,0.0682203389830508,0.9175
"3:1",1500,500,177,"ComBat_seq",0.7375,0.00270453008789723,1479,0.975246539548023,0.0126412429378531,0.8745
"3:1",1500,500,177,"RNABC",0.8645,0.0613463626492942,1842,0.984792549435028,0.066454802259887,0.9475
"3:1",1500,500,177,"limma",0.8445,0.0830618892508143,1842,0.981895444915254,0.0701271186440678,0.9385
"3:1",1500,500,177,"MNN",0.4735,0.563761467889908,2180,0.764344032485876,0.226412429378531,0.63
"4:1",1600,400,177,"QN",0.52,0.0528233151183971,1098,0.945208315677966,0.0529661016949153,0.75
"4:1",1600,400,177,"Angel",0.52,0.0528233151183971,1098,0.945402171610169,0.0527542372881356,0.75
"4:1",1600,400,177,"TDM",0.409,0,818,0.985761511299435,0.00254237288135593,0.6845
"4:1",1600,400,177,"MMR",0.6065,0.00164473684210526,1216,0.943127471751412,0.0165254237288136,0.7695
"4:1",1600,400,177,"ComBat",0.8155,0.126873661670236,1868,0.977009233757062,0.0853813559322034,0.92
"4:1",1600,400,177,"ComBat_seq",0.734,0.00271739130434783,1472,0.978409410310734,0.0130649717514124,0.887
"4:1",1600,400,177,"RNABC",0.8645,0.116053169734151,1956,0.980305826271186,0.103177966101695,0.948
"4:1",1600,400,177,"limma",0.84,0.118110236220472,1905,0.978348057909605,0.0873587570621469,0.934
"4:1",1600,400,177,"MNN",0.4915,0.622179732313575,2615,0.749583298022599,0.241878531073446,0.6265
"9:1",1800,200,177,"QN",0.508,0.171964140179299,1227,0.902050794491525,0.119209039548023,0.72
"9:1",1800,200,177,"Angel",0.508,0.170612244897959,1225,0.902327754237288,0.118502824858757,0.72
"9:1",1800,200,177,"TDM",0.4115,0,823,0.985383403954802,0.00247175141242938,0.679
"9:1",1800,200,177,"MMR",0.5925,0.0016849199663016,1187,0.939244632768362,0.016454802259887,0.753
"9:1",1800,200,177,"ComBat",0.8105,0.21615087040619,2068,0.968534463276836,0.120127118644068,0.917
"9:1",1800,200,177,"ComBat_seq",0.7375,0.00337837837837838,1480,0.981492125706215,0.0135593220338983,0.8945
"9:1",1800,200,177,"RNABC",0.863,0.315622521808089,2522,0.968020127118644,0.190395480225989,0.945
"9:1",1800,200,177,"limma",0.8225,0.204929917834703,2069,0.968593573446328,0.124646892655367,0.922
"9:1",1800,200,177,"MNN",0.5935,0.461433756805808,2204,0.818094844632768,0.231779661016949,0.717
"1:0",2000,0,177,"QN",0.5115,0.496307237813885,2031,0.843415889830509,0.231073446327684,0.6925
"1:0",2000,0,177,"Angel",0.5115,0.496802754549926,2033,0.843321433615819,0.231638418079096,0.6925
"1:0",2000,0,177,"TDM",0.427,0,854,0.98521938559322,0.00254237288135593,0.677
"1:0",2000,0,177,"MMR",0.575,0.00173611111111111,1152,0.938762217514124,0.0167372881355932,0.7555
"1:0",2000,0,177,"ComBat",0.818,0.353359683794466,2530,0.957504149011299,0.162217514124294,0.9215
"1:0",2000,0,177,"ComBat_seq",0.76,0.00393184796854522,1526,0.989699064265537,0.0143361581920904,0.9125
"1:0",2000,0,177,"RNABC",0.893,0.591397849462366,4371,0.944356779661017,0.295833333333333,0.946
"1:0",2000,0,177,"limma",0.8115,0.350020024028835,2497,0.954347139830508,0.166101694915254,0.92
"1:0",2000,0,177,"MNN",0.5745,0.660972017673049,3395,0.757679713983051,0.30635593220339,0.6675
