"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,144,"QN",0.5045,0.0885275519421861,1107,0.940482150423729,0.0523305084745763,0.7585
"1:1",1000,1000,144,"Angel",0.5045,0.0885275519421861,1107,0.940489071327684,0.0523305084745763,0.758
"1:1",1000,1000,144,"TDM",0.3965,0.00998751560549313,801,0.968339088983051,0.015183615819209,0.7115
"1:1",1000,1000,144,"MMR",0.714,0.100062932662052,1589,0.90878915960452,0.110310734463277,0.8195
"1:1",1000,1000,144,"ComBat",0.798,0.0822311673375503,1739,0.972227983757062,0.0709039548022599,0.8915
"1:1",1000,1000,144,"ComBat_seq",0.703,0.0544720914593141,1487,0.935912729519774,0.053954802259887,0.813
"1:1",1000,1000,144,"RNABC",0.844,0.140091696383087,1963,0.972112853107345,0.101059322033898,0.928
"1:1",1000,1000,144,"limma",0.865,0.102697095435685,1928,0.97624292019774,0.0869350282485876,0.937
"1:1",1000,1000,144,"MNN",0.499,0.33687707641196,1505,0.866136370056497,0.132697740112994,0.7265
"2:1",1333,667,144,"QN",0.531,0.0345454545454545,1100,0.954327418785311,0.0288841807909605,0.766
"2:1",1333,667,144,"Angel",0.531,0.0345454545454545,1100,0.954336617231638,0.028954802259887,0.766
"2:1",1333,667,144,"TDM",0.4225,0.00937866354044549,853,0.960563418079096,0.0153248587570621,0.697
"2:1",1333,667,144,"MMR",0.681,0.10595160235448,1529,0.885696468926554,0.112217514124294,0.7765
"2:1",1333,667,144,"ComBat",0.7945,0.145239376008607,1859,0.963055031779661,0.0929378531073446,0.889
"2:1",1333,667,144,"ComBat_seq",0.7105,0.0545575515635396,1503,0.940925776836158,0.0557909604519774,0.8215
"2:1",1333,667,144,"RNABC",0.8555,0.0966209081309398,1894,0.974635628531073,0.0768361581920904,0.9275
"2:1",1333,667,144,"limma",0.841,0.155622489959839,1992,0.963975865112994,0.108827683615819,0.9175
"2:1",1333,667,144,"MNN",0.552,0.354008191925102,1709,0.878584427966102,0.14159604519774,0.7595
"3:1",1500,500,144,"QN",0.5375,0.0520282186948854,1134,0.94368456920904,0.0358050847457627,0.761
"3:1",1500,500,144,"Angel",0.5375,0.0520282186948854,1134,0.943685893361582,0.0358757062146893,0.761
"3:1",1500,500,144,"TDM",0.427,0.0104287369640788,863,0.957141207627119,0.0157485875706215,0.697
"3:1",1500,500,144,"MMR",0.664,0.10656836461126,1492,0.877872351694915,0.11271186440678,0.76
"3:1",1500,500,144,"ComBat",0.8045,0.1955,2000,0.95657717161017,0.110805084745763,0.89
"3:1",1500,500,144,"ComBat_seq",0.716,0.0578947368421053,1520,0.945911140536723,0.0571327683615819,0.8325
"3:1",1500,500,144,"RNABC",0.8575,0.133400707427994,1979,0.970685416666667,0.0939971751412429,0.9265
"3:1",1500,500,144,"limma",0.8325,0.2044911610129,2093,0.955057944915254,0.128389830508475,0.9055
"3:1",1500,500,144,"MNN",0.545,0.396790260099613,1807,0.866718873587571,0.155790960451977,0.754
"4:1",1600,400,144,"QN",0.5345,0.0855431993156544,1169,0.934089936440678,0.046045197740113,0.7585
"4:1",1600,400,144,"Angel",0.5345,0.0855431993156544,1169,0.934091754943503,0.046045197740113,0.7585
