"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,195,"QN",0.4565,0.00976138828633406,922,0.968167055084746,0.0159604519774011,0.7335
"1:1",1000,1000,195,"Angel",0.4565,0.00976138828633406,922,0.96816677259887,0.0160310734463277,0.7335
"1:1",1000,1000,195,"TDM",0.357,0.00557103064066852,718,0.976507521186441,0.00550847457627119,0.667
"1:1",1000,1000,195,"MMR",0.6425,0.0160550458715596,1308,0.945265730932203,0.0331214689265537,0.8075
"1:1",1000,1000,195,"ComBat",0.7685,0.0134788189987163,1558,0.982375335451977,0.0218926553672316,0.8735
"1:1",1000,1000,195,"ComBat_seq",0.683,0.0151405912040375,1387,0.94363615819209,0.0221751412429379,0.796
"1:1",1000,1000,195,"RNABC",0.8145,0.0257177033492823,1672,0.980758598163842,0.0384180790960452,0.918
"1:1",1000,1000,195,"limma",0.8295,0.0212389380530973,1695,0.984068644067797,0.0312146892655367,0.926
"1:1",1000,1000,195,"MNN",0.7705,0.00836550836550837,1554,0.985919420903955,0.0160310734463277,0.913
"2:1",1333,667,195,"QN",0.4975,0.0138751238850347,1009,0.971150088276836,0.0157485875706215,0.7525
"2:1",1333,667,195,"Angel",0.4975,0.0138751238850347,1009,0.971177471751412,0.0156073446327684,0.7525
"2:1",1333,667,195,"TDM",0.39,0.00510204081632653,784,0.975764583333333,0.00536723163841808,0.6765
"2:1",1333,667,195,"MMR",0.6285,0.0171740827478532,1281,0.939084498587571,0.0332627118644068,0.7885
"2:1",1333,667,195,"ComBat",0.7845,0.0308832612723904,1619,0.980323693502825,0.0393361581920904,0.8955
"2:1",1333,667,195,"ComBat_seq",0.7075,0.0159944367176634,1438,0.955556320621469,0.0220338983050847,0.8255
"2:1",1333,667,195,"RNABC",0.831,0.0309037900874636,1715,0.981733298022599,0.0439971751412429,0.932
"2:1",1333,667,195,"limma",0.8215,0.0363636363636364,1705,0.981406920903955,0.0459745762711864,0.9295
"2:1",1333,667,195,"MNN",0.599,0.524920886075949,2528,0.843196257062147,0.183262711864407,0.743
"3:1",1500,500,195,"QN",0.513,0.0329877474081056,1061,0.954059198446328,0.0330508474576271,0.752
"3:1",1500,500,195,"Angel",0.513,0.0329877474081056,1061,0.954067072740113,0.0331214689265537,0.752
"3:1",1500,500,195,"TDM",0.407,0.00488997555012225,818,0.974003778248588,0.00550847457627119,0.68
"3:1",1500,500,195,"MMR",0.6295,0.016380655226209,1282,0.93542634180791,0.0334039548022599,0.782
"3:1",1500,500,195,"ComBat",0.7975,0.0656121851200937,1707,0.975994826977401,0.0563559322033898,0.903
"3:1",1500,500,195,"ComBat_seq",0.719,0.0157426420260096,1461,0.959245056497175,0.0223870056497175,0.839
"3:1",1500,500,195,"RNABC",0.8345,0.086980306345733,1828,0.974245745056497,0.0785310734463277,0.9285
"3:1",1500,500,195,"limma",0.8235,0.067911714770798,1767,0.976915007062147,0.061864406779661,0.9275
"3:1",1500,500,195,"MNN",0.6195,0.518633540372671,2576,0.852254766949153,0.178107344632768,0.741
"4:1",1600,400,195,"QN",0.5085,0.0669724770642202,1090,0.937891419491525,0.0540254237288136,0.74
"4:1",1600,400,195,"Angel",0.5085,0.0669724770642202,1090,0.93780561440678,0.0543079096045198,0.74
"4:1",1600,400,195,"TDM",0.414,0.00480769230769231,832,0.973067690677966,0.00564971751412429,0.6815
"4:1",1600,400,195,"MMR",0.624,0.016522423288749,1271,0.934937288135593,0.033545197740113,0.777
"4:1",1600,400,195,"ComBat",0.789,0.0878612716763006,1730,0.973060063559322,0.0685734463276836,0.9
"4:1",1600,400,195,"ComBat_seq",0.7255,0.0149355057705363,1473,0.963443538135593,0.0221045197740113,0.8455
"4:1",1600,400,195,"RNABC",0.832,0.156614292954891,1973,0.966877454096045,0.116172316384181,0.924
"4:1",1600,400,195,"limma",0.812,0.0957683741648107,1796,0.973059110169492,0.0754237288135593,0.92
"4:1",1600,400,195,"MNN",0.6225,0.534701492537313,2680,0.842683298022599,0.187076271186441,0.7435
"9:1",1800,200,195,"QN",0.5005,0.16374269005848,1197,0.903282379943503,0.103954802259887,0.731
"9:1",1800,200,195,"Angel",0.5005,0.16374269005848,1197,0.903285451977401,0.103954802259887,0.731
"9:1",1800,200,195,"TDM",0.433,0.00459770114942529,870,0.971519456214689,0.00536723163841808,0.6835
"9:1",1800,200,195,"MMR",0.615,0.0167597765363128,1253,0.931479661016949,0.0336864406779661,0.7745
"9:1",1800,200,195,"ComBat",0.7895,0.157417289220918,1874,0.963792814265537,0.0975282485875706,0.9005
"9:1",1800,200,195,"ComBat_seq",0.7275,0.014895057549086,1477,0.965096663135593,0.0227401129943503,0.8535
"9:1",1800,200,195,"RNABC",0.8375,0.340810704447068,2541,0.950877242231638,0.192655367231638,0.9185
"9:1",1800,200,195,"limma",0.7985,0.153234358430541,1886,0.962117390536723,0.105508474576271,0.91
"9:1",1800,200,195,"MNN",0.5935,0.530620308178586,2531,0.845687711864407,0.176553672316384,0.7315
"1:0",2000,0,195,"QN",0.508,0.441451346893898,1819,0.850121504237288,0.207909604519774,0.7065
"1:0",2000,0,195,"Angel",0.508,0.442982456140351,1824,0.849689830508475,0.209392655367232,0.7065
"1:0",2000,0,195,"TDM",0.455,0.00437636761487965,914,0.96965593220339,0.00536723163841808,0.703
"1:0",2000,0,195,"MMR",0.6125,0.0168134507606085,1249,0.9267375,0.0336864406779661,0.7705
"1:0",2000,0,195,"ComBat",0.7955,0.261031119368323,2153,0.952739212570621,0.134463276836158,0.8985
"1:0",2000,0,195,"ComBat_seq",0.7485,0.0138339920948617,1518,0.972530120056497,0.0228813559322034,0.8755
