"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,183,"QN",0.5145,0.028328611898017,1059,0.953420233050847,0.0298728813559322,0.7615
"1:1",1000,1000,183,"Angel",0.5145,0.028328611898017,1059,0.953418608757062,0.0298728813559322,0.761
"1:1",1000,1000,183,"TDM",0.4035,0.00247218788627936,809,0.968456497175141,0.00925141242937853,0.696
"1:1",1000,1000,183,"MMR",0.655,0.023117076808352,1341,0.957884427966102,0.030225988700565,0.825
"1:1",1000,1000,183,"ComBat",0.804,0.107162687395891,1801,0.965424187853107,0.0891949152542373,0.892
"1:1",1000,1000,183,"ComBat_seq",0.6975,0.0325936199722607,1442,0.938985875706215,0.044138418079096,0.8165
"1:1",1000,1000,183,"RNABC",0.8505,0.105207785376118,1901,0.969655437853107,0.0981638418079096,0.9265
"1:1",1000,1000,183,"limma",0.8655,0.126639757820383,1982,0.971292673022599,0.104449152542373,0.9325
"1:1",1000,1000,183,"MNN",0.6465,0.250869061413673,1726,0.896589512711864,0.144985875706215,0.8055
"2:1",1333,667,183,"QN",0.5405,0.0348214285714286,1120,0.952873764124294,0.0347457627118644,0.767
"2:1",1333,667,183,"Angel",0.5405,0.0348214285714286,1120,0.952898711158192,0.0346751412429378,0.7675
"2:1",1333,667,183,"TDM",0.418,0.00238663484486874,838,0.967542196327684,0.00918079096045198,0.695
"2:1",1333,667,183,"MMR",0.637,0.021505376344086,1302,0.952490289548023,0.0305084745762712,0.805
"2:1",1333,667,183,"ComBat",0.8215,0.220957799905168,2109,0.961802083333333,0.129661016949153,0.905
"2:1",1333,667,183,"ComBat_seq",0.7285,0.0350993377483444,1510,0.950224540960452,0.0480225988700565,0.8485
"2:1",1333,667,183,"RNABC",0.872,0.16674629718108,2093,0.970188276836158,0.123375706214689,0.9365
"2:1",1333,667,183,"limma",0.8635,0.213928083750569,2197,0.965242867231638,0.14159604519774,0.927
"2:1",1333,667,183,"MNN",0.5955,0.370311674590597,1893,0.8652625,0.17069209039548,0.7505
"3:1",1500,500,183,"QN",0.544,0.0771840542832909,1179,0.940073252118644,0.0552966101694915,0.764
"3:1",1500,500,183,"Angel",0.544,0.0771840542832909,1179,0.940073516949153,0.0553672316384181,0.764
"3:1",1500,500,183,"TDM",0.4375,0.00341685649202733,878,0.969396151129943,0.00896892655367232,0.7045
"3:1",1500,500,183,"MMR",0.633,0.0216383307573416,1294,0.951548693502825,0.0307203389830508,0.803
"3:1",1500,500,183,"ComBat",0.831,0.295464179737177,2359,0.959841313559322,0.152895480225989,0.912
"3:1",1500,500,183,"ComBat_seq",0.742,0.041343669250646,1548,0.958930349576271,0.0508474576271186,0.862
"3:1",1500,500,183,"RNABC",0.8805,0.252863809927874,2357,0.966935681497175,0.16228813559322,0.937
"3:1",1500,500,183,"limma",0.8605,0.294382943829438,2439,0.962117637711864,0.162429378531073,0.9295
"3:1",1500,500,183,"MNN",0.562,0.451171875,2048,0.839657768361582,0.194632768361582,0.7315
"4:1",1600,400,183,"QN",0.528,0.138662316476346,1226,0.924951200564972,0.0797316384180791,0.7615
"4:1",1600,400,183,"Angel",0.528,0.138662316476346,1226,0.925032450564972,0.0796610169491525,0.7615
"4:1",1600,400,183,"TDM",0.438,0.00227790432801822,878,0.968868926553672,0.0086864406779661,0.7065
"4:1",1600,400,183,"MMR",0.633,0.0223938223938224,1295,0.949735628531073,0.0307203389830508,0.799
"4:1",1600,400,183,"ComBat",0.842,0.34980694980695,2590,0.95651103460452,0.169632768361582,0.914
"4:1",1600,400,183,"ComBat_seq",0.755,0.0418781725888325,1576,0.961425105932203,0.0519774011299435,0.8775
"4:1",1600,400,183,"RNABC",0.8895,0.364188706218728,2798,0.961313206214689,0.205790960451977,0.9375
